match_id,equipo_id,formacion,jugador_id,jugador,posicion
1287366352,3337,4-2-3-1,117040.0,Andrej Kramarić,Midfielder
1287366352,3337,4-2-3-1,41999419.0,Marco Pašalić,Midfielder
1287366352,3337,4-2-3-1,7526260.0,Ante Budimir,Forward
1287366352,929225,4-2-3-1,4823.0,Jan Oblak,Goalkeeper
1287366352,929225,4-2-3-1,2302293.0,Erik Janža,Defender
1287366352,929225,4-2-3-1,5954417.0,Vanja Drkušić,Defender
1287366352,929225,4-2-3-1,134267.0,Jaka Bijol,Defender
1287366352,929225,4-2-3-1,52062885.0,Marcel Ratnik,Defender
1287366352,929225,4-2-3-1,9020179.0,Adam Gnezda Čerin,Midfielder
1287366352,929225,4-2-3-1,17665718.0,Žan Karničnik,Midfielder
1287366352,929225,4-2-3-1,21779107.0,Danijel Šturm,Midfielder
1287366352,929225,4-2-3-1,1222305.0,Sandi Lovrić,Midfielder
1287366352,929225,4-2-3-1,32436180.0,Tjaš Begić,Midfielder
1287366352,929225,4-2-3-1,26217233.0,Žan Vipotnik,Forward
1298196178,9294,4-2-3-1,472206.0,Jordan Pickford,Goalkeeper
1298196178,9294,4-2-3-1,49446957.0,Nico O'Reilly,Defender
1298196178,9294,4-2-3-1,100940.0,John Stones,Defender
1298196178,9294,4-2-3-1,3116148.0,Ezri Konsa,Defender
1298196178,9294,4-2-3-1,3146899.0,Reece James,Defender
1298196178,9294,4-2-3-1,473011.0,Declan Rice,Midfielder
1298196178,9294,4-2-3-1,22364342.0,Elliot Anderson,Midfielder
1298196178,9294,4-2-3-1,22344861.0,Anthony Gordon,Midfielder
1298196178,9294,4-2-3-1,20884752.0,Jude Bellingham,Midfielder
1298196178,9294,4-2-3-1,22012557.0,Noni Madueke,Midfielder
1298196178,9294,4-2-3-1,29778.0,Harry Kane,Forward
1298196178,25463,4-1-4-1,21758982.0,Patrick Sequeira,Goalkeeper
1298196178,25463,4-1-4-1,12831210.0,Darril Araya,Defender
1298196178,25463,4-1-4-1,2270898.0,Fernán Faerron,Defender
1298196178,25463,4-1-4-1,47911017.0,Jeyland Mitchell,Defender
1298196178,25463,4-1-4-1,46576971.0,Shawn Johnson,Defender
1298196178,25463,4-1-4-1,2231614.0,Aarón Salazar,Midfielder
1298196178,25463,4-1-4-1,52154816.0,Josimar Alcócer,Midfielder
1298196178,25463,4-1-4-1,2232097.0,Andrey Soto,Midfielder
1298196178,25463,4-1-4-1,2244011.0,Orlando Galo,Midfielder
1298196178,25463,4-1-4-1,31633434.0,Carlos Mora,Midfielder
1298196178,25463,4-1-4-1,2237732.0,Manfred Ugalde,Forward
1309688933,15251,3-4-2-1,465766.0,Kim Seung-gyu,Goalkeeper
1309688933,15251,3-4-2-1,49097265.0,Gi-Hyuk Lee,Defender
