match_id,equipo_id,estadistica,valor
1267466568,3337,Key Passes,7.0
1267466568,3337,Passes Into Final Third,64.0
1267466568,3337,Backward Passes,68.0
1267466568,3337,Goal Kicks,7.0
1267466568,3337,Interceptions,9.0
1267466568,3337,Successful Tackles,8.0
1267466568,3337,Tackles,11.0
1267466568,3337,Clearances,17.0
1267466568,3337,Successful Aerial Duels,16.0
1267466568,3337,Aerial Duels,28.0
1267466568,3337,Successful Dribbles,5.0
1267466568,3337,Dribbles,10.0
1267466568,3337,Shots accuracy,0.5
1267466568,3337,Failed passes,62.0
1267466568,3337,Possession,0.48
1267466568,3337,Shots on target,5.0
1267466568,3337,Corners,2.0
1267466568,3337,Offsides,1.0
1267466568,3337,Successful passes,381.0
1267466568,3337,Red cards,0.0
1267466568,3337,Shots off target,3.0
1267466568,3337,Blocked shots,2.0
1267466568,3337,Shots within penalty area,4.0
1267466568,3337,Total passes,443.0
1267466568,3337,Goalkeeper saves,7.0
1267466568,3337,Fouls,12.0
1267466568,3337,Yellow cards,0.0
1267466568,3337,Shots outside penalty area,6.0
1309693188,656054,Expected Goals,1.02
1309693188,656054,Big Chances Created,3.0
1309693188,656054,Attacks,70.0
1309693188,656054,Free Kicks,10.0
1309693188,656054,Expected Assists,0.95
1309693188,656054,Successful Crosses,7.0
1309693188,656054,Crosses,16.0
1309693188,656054,Passes Own Half,198.0
1309693188,656054,Passes Opposition Half,159.0
1309693188,656054,Successful Long Passes,22.0
1309693188,656054,Long Passes,45.0
1309693188,656054,Throw-Ins,16.0
1309693188,656054,Key Passes,11.0
1309693188,656054,Passes Into Final Third,40.0
1309693188,656054,Backward Passes,48.0
1309693188,656054,Goal Kicks,8.0
1309693188,656054,Interceptions,9.0
1309693188,656054,Successful Tackles,4.0
1309693188,656054,Tackles,12.0
1309693188,656054,Clearances,22.0
1309693188,656054,Successful Aerial Duels,13.0
1309693188,656054,Aerial Duels,22.0
1309693188,656054,Successful Dribbles,10.0
1309693188,656054,Dribbles,14.0
1309693188,656054,Shots accuracy,0.21
1309693188,656054,Failed passes,69.0
1309693188,656054,Possession,0.38
1309693188,656054,Shots on target,3.0
1309693188,656054,Corners,5.0
1309693188,656054,Offsides,2.0
1309693188,656054,Successful passes,272.0
1309693188,656054,Red cards,0.0
1309693188,656054,Shots off target,8.0
1309693188,656054,Blocked shots,3.0
1309693188,656054,Shots within penalty area,11.0
1309693188,656054,Total passes,341.0
1309693188,656054,Goalkeeper saves,3.0
1309693188,656054,Fouls,12.0
1309693188,656054,Yellow cards,1.0
1309693188,656054,Shots outside penalty area,3.0
1309693188,1303665,Expected Goals,1.38
1309693188,1303665,Big Chances Created,1.0
1309693188,1303665,Attacks,113.0
1309693188,1303665,Free Kicks,10.0
1309693188,1303665,Expected Assists,0.95
1309693188,1303665,Successful Crosses,4.0
1309693188,1303665,Crosses,17.0
1309693188,1303665,Passes Own Half,278.0
1309693188,1303665,Passes Opposition Half,302.0
1309693188,1303665,Successful Long Passes,30.0
1309693188,1303665,Long Passes,58.0
1309693188,1303665,Throw-Ins,15.0
1309693188,1303665,Key Passes,11.0
1309693188,1303665,Passes Into Final Third,101.0
1309693188,1303665,Backward Passes,100.0
1309693188,1303665,Goal Kicks,10.0
1309693188,1303665,Interceptions,9.0
1309693188,1303665,Successful Tackles,11.0
1309693188,1303665,Tackles,20.0
1309693188,1303665,Clearances,24.0
1309693188,1303665,Successful Aerial Duels,9.0
1309693188,1303665,Aerial Duels,22.0
1309693188,1303665,Successful Dribbles,8.0
1309693188,1303665,Dribbles,13.0
1309693188,1303665,Shots accuracy,0.24
1309693188,1303665,Failed passes,55.0
1309693188,1303665,Possession,0.62
1309693188,1303665,Shots on target,4.0
1309693188,1303665,Corners,5.0
1309693188,1303665,Offsides,3.0
1309693188,1303665,Successful passes,508.0
1309693188,1303665,Red cards,0.0
1309693188,1303665,Shots off target,5.0
1309693188,1303665,Blocked shots,8.0
1309693188,1303665,Shots within penalty area,6.0
1309693188,1303665,Total passes,563.0
1309693188,1303665,Goalkeeper saves,2.0
1309693188,1303665,Fouls,10.0
1309693188,1303665,Yellow cards,2.0
1309693188,1303665,Shots outside penalty area,11.0
1267477631,8443,Expected Goals,2.3
1267477631,8443,Big Chances Created,5.0
1267477631,8443,Attacks,149.0
1267477631,8443,Free Kicks,1.0
1267477631,8443,Expected Assists,2.28
1267477631,8443,Successful Crosses,7.0
1267477631,8443,Crosses,25.0
1267477631,8443,Passes Own Half,277.0
1267477631,8443,Passes Opposition Half,474.0
1267477631,8443,Successful Long Passes,28.0
1267477631,8443,Long Passes,38.0
1267477631,8443,Throw-Ins,16.0
1267477631,8443,Key Passes,15.0
1267477631,8443,Passes Into Final Third,213.0
1267477631,8443,Backward Passes,121.0
1267477631,8443,Goal Kicks,1.0
1267477631,8443,Interceptions,13.0
1267477631,8443,Successful Tackles,8.0
1267477631,8443,Tackles,10.0
1267477631,8443,Clearances,17.0
1267477631,8443,Successful Aerial Duels,11.0
1267477631,8443,Aerial Duels,15.0
1267477631,8443,Successful Dribbles,7.0
1267477631,8443,Dribbles,16.0
1267477631,8443,Shots accuracy,0.36
1267477631,8443,Failed passes,58.0
1267477631,8443,Possession,0.67
1267477631,8443,Shots on target,8.0
1267477631,8443,Corners,6.0
1267477631,8443,Offsides,2.0
1267477631,8443,Successful passes,668.0
1267477631,8443,Red cards,0.0
1267477631,8443,Shots off target,12.0
1267477631,8443,Blocked shots,2.0
1267477631,8443,Shots within penalty area,13.0
1267477631,8443,Total passes,726.0
1267477631,8443,Goalkeeper saves,1.0
1267477631,8443,Fouls,10.0
1267477631,8443,Yellow cards,0.0
1267477631,8443,Shots outside penalty area,9.0
1267477631,20357,Expected Goals,0.14
1267477631,20357,Big Chances Created,0.0
1267477631,20357,Attacks,68.0
1267477631,20357,Free Kicks,10.0
1267477631,20357,Expected Assists,0.14
1267477631,20357,Successful Crosses,0.0
1267477631,20357,Crosses,5.0
1267477631,20357,Passes Own Half,179.0
1267477631,20357,Passes Opposition Half,190.0
1267477631,20357,Successful Long Passes,14.0
1267477631,20357,Long Passes,35.0
1267477631,20357,Throw-Ins,15.0
1267477631,20357,Key Passes,1.0
1267477631,20357,Passes Into Final Third,55.0
1267477631,20357,Backward Passes,66.0
1267477631,20357,Goal Kicks,16.0
1267477631,20357,Interceptions,13.0
1267477631,20357,Successful Tackles,12.0
1267477631,20357,Tackles,15.0
1267477631,20357,Clearances,35.0
1267477631,20357,Successful Aerial Duels,4.0
1267477631,20357,Aerial Duels,15.0
1267477631,20357,Successful Dribbles,8.0
1267477631,20357,Dribbles,12.0
1267477631,20357,Shots accuracy,0.33
1267477631,20357,Failed passes,70.0
1267477631,20357,Possession,0.33
1267477631,20357,Shots on target,1.0
1267477631,20357,Corners,1.0
1267477631,20357,Offsides,3.0
1267477631,20357,Successful passes,294.0
1267477631,20357,Red cards,0.0
1267477631,20357,Shots off target,1.0
1267477631,20357,Blocked shots,1.0
1267477631,20357,Shots within penalty area,0.0
1267477631,20357,Total passes,364.0
1267477631,20357,Goalkeeper saves,5.0
1267477631,20357,Fouls,2.0
1267477631,20357,Yellow cards,2.0
1267477631,20357,Shots outside penalty area,3.0
1267481886,9294,Expected Goals,1.36
1267481886,9294,Big Chances Created,2.0
1267481886,9294,Attacks,119.0
1267481886,9294,Free Kicks,24.0
1267481886,9294,Expected Assists,1.49
1267481886,9294,Successful Crosses,7.0
1267481886,9294,Crosses,30.0
1267481886,9294,Passes Own Half,203.0
1267481886,9294,Passes Opposition Half,460.0
1267481886,9294,Successful Long Passes,14.0
1267481886,9294,Long Passes,26.0
1267481886,9294,Throw-Ins,22.0
1267481886,9294,Key Passes,14.0
1267481886,9294,Passes Into Final Third,173.0
1267481886,9294,Backward Passes,71.0
1267481886,9294,Goal Kicks,1.0
1267481886,9294,Interceptions,1.0
1267481886,9294,Successful Tackles,7.0
1267481886,9294,Tackles,14.0
1267481886,9294,Clearances,6.0
1267481886,9294,Successful Aerial Duels,18.0
1267481886,9294,Aerial Duels,26.0
1267481886,9294,Successful Dribbles,7.0
1267481886,9294,Dribbles,17.0
1267481886,9294,Shots accuracy,0.16
1267481886,9294,Failed passes,47.0
1267481886,9294,Possession,0.79
1267481886,9294,Shots on target,3.0
1267481886,9294,Corners,9.0
1267481886,9294,Offsides,2.0
1267481886,9294,Successful passes,586.0
1267481886,9294,Red cards,0.0
1267481886,9294,Shots off target,10.0
1267481886,9294,Blocked shots,6.0
1267481886,9294,Shots within penalty area,14.0
1267481886,9294,Total passes,633.0
1267481886,9294,Goalkeeper saves,0.0
1267481886,9294,Fouls,14.0
1267481886,9294,Yellow cards,1.0
1267481886,9294,Shots outside penalty area,5.0
1267481886,1280688,Expected Goals,0.17
1267481886,1280688,Big Chances Created,1.0
1267481886,1280688,Attacks,49.0
1267481886,1280688,Free Kicks,13.0
1267481886,1280688,Expected Assists,0.21
1267481886,1280688,Successful Crosses,0.0
1267481886,1280688,Crosses,5.0
1267481886,1280688,Passes Own Half,91.0
1267481886,1280688,Passes Opposition Half,86.0
1267481886,1280688,Successful Long Passes,24.0
1267481886,1280688,Long Passes,57.0
1267481886,1280688,Throw-Ins,9.0
1267481886,1280688,Key Passes,1.0
1267481886,1280688,Passes Into Final Third,22.0
1267481886,1280688,Backward Passes,25.0
1267481886,1280688,Goal Kicks,12.0
1267481886,1280688,Interceptions,8.0
1267481886,1280688,Successful Tackles,17.0
1267481886,1280688,Tackles,22.0
1267481886,1280688,Clearances,39.0
1267481886,1280688,Successful Aerial Duels,8.0
1267481886,1280688,Aerial Duels,26.0
1267481886,1280688,Successful Dribbles,4.0
1267481886,1280688,Dribbles,10.0
1267481886,1280688,Shots accuracy,0.5
1267481886,1280688,Failed passes,45.0
1267481886,1280688,Possession,0.21
1267481886,1280688,Shots on target,1.0
1267481886,1280688,Corners,2.0
1267481886,1280688,Offsides,2.0
1267481886,1280688,Successful passes,127.0
1267481886,1280688,Red cards,0.0
1267481886,1280688,Shots off target,0.0
1267481886,1280688,Blocked shots,1.0
1267481886,1280688,Shots within penalty area,2.0
1267481886,1280688,Total passes,172.0
1267481886,1280688,Goalkeeper saves,3.0
1267481886,1280688,Fouls,24.0
1267481886,1280688,Yellow cards,1.0
1267481886,1280688,Shots outside penalty area,0.0
1267482737,10145,Expected Goals,0.55
1267482737,10145,Big Chances Created,1.0
1267482737,10145,Attacks,90.0
1267482737,10145,Free Kicks,12.0
1267482737,10145,Expected Assists,0.73
1267482737,10145,Successful Crosses,6.0
1267482737,10145,Crosses,31.0
1267482737,10145,Passes Own Half,153.0
1267482737,10145,Passes Opposition Half,230.0
1267482737,10145,Successful Long Passes,25.0
1267482737,10145,Long Passes,54.0
1267482737,10145,Throw-Ins,14.0
1267482737,10145,Key Passes,5.0
1267482737,10145,Passes Into Final Third,67.0
1267482737,10145,Backward Passes,58.0
1267482737,10145,Goal Kicks,6.0
1267482737,10145,Interceptions,5.0
1267482737,10145,Successful Tackles,5.0
1267482737,10145,Tackles,10.0
1267482737,10145,Clearances,29.0
1267482737,10145,Successful Aerial Duels,26.0
1267482737,10145,Aerial Duels,41.0
1267482737,10145,Successful Dribbles,11.0
1267482737,10145,Dribbles,19.0
1267482737,10145,Shots accuracy,0.13
1267482737,10145,Failed passes,75.0
1267482737,10145,Possession,0.42
1267482737,10145,Shots on target,1.0
1267482737,10145,Corners,7.0
1267482737,10145,Offsides,1.0
1267482737,10145,Successful passes,277.0
1267482737,10145,Red cards,0.0
1267482737,10145,Shots off target,5.0
1267482737,10145,Blocked shots,2.0
1267482737,10145,Shots within penalty area,6.0
1267482737,10145,Total passes,352.0
1267482737,10145,Goalkeeper saves,1.0
1267482737,10145,Fouls,19.0
1267482737,10145,Yellow cards,1.0
1267482737,10145,Shots outside penalty area,2.0
1267482737,3337,Expected Goals,1.65
1267482737,3337,Big Chances Created,3.0
1267482737,3337,Attacks,115.0
1267482737,3337,Free Kicks,18.0
1267482737,3337,Expected Assists,0.79
1267482737,3337,Successful Crosses,5.0
1267482737,3337,Crosses,18.0
1267482737,3337,Passes Own Half,244.0
1267482737,3337,Passes Opposition Half,286.0
1267482737,3337,Successful Long Passes,19.0
1267482737,3337,Long Passes,51.0
1267482737,3337,Throw-Ins,14.0
1267482737,3337,Key Passes,4.0
1267482737,3337,Passes Into Final Third,78.0
1267482737,3337,Backward Passes,76.0
1267482737,3337,Goal Kicks,8.0
1267482737,3337,Interceptions,5.0
1267482737,3337,Successful Tackles,7.0
1267482737,3337,Tackles,19.0
1267482737,3337,Clearances,38.0
1267482737,3337,Successful Aerial Duels,15.0
1267482737,3337,Aerial Duels,41.0
1267482737,3337,Successful Dribbles,11.0
1267482737,3337,Dribbles,11.0
1267482737,3337,Shots accuracy,0.33
1267482737,3337,Failed passes,80.0
1267482737,3337,Possession,0.58
1267482737,3337,Shots on target,2.0
1267482737,3337,Corners,2.0
1267482737,3337,Offsides,2.0
1267482737,3337,Successful passes,432.0
1267482737,3337,Red cards,0.0
1267482737,3337,Shots off target,3.0
1267482737,3337,Blocked shots,1.0
1267482737,3337,Shots within penalty area,4.0
1267482737,3337,Total passes,512.0
1267482737,3337,Goalkeeper saves,1.0
1267482737,3337,Fouls,12.0
1267482737,3337,Yellow cards,1.0
1267482737,3337,Shots outside penalty area,2.0
1309698294,656054,Expected Goals,0.53
1309698294,656054,Big Chances Created,0.0
1309698294,656054,Attacks,84.0
1309698294,656054,Free Kicks,12.0
1309698294,656054,Expected Assists,0.18
1309698294,656054,Successful Crosses,5.0
1309698294,656054,Crosses,26.0
1309698294,656054,Passes Own Half,235.0
1309698294,656054,Passes Opposition Half,189.0
1309698294,656054,Successful Long Passes,20.0
1309698294,656054,Long Passes,53.0
1309698294,656054,Throw-Ins,20.0
1309698294,656054,Key Passes,5.0
1309698294,656054,Passes Into Final Third,45.0
1309698294,656054,Backward Passes,55.0
1309698294,656054,Goal Kicks,11.0
1309698294,656054,Interceptions,5.0
1309698294,656054,Successful Tackles,7.0
1309698294,656054,Tackles,12.0
1309698294,656054,Clearances,20.0
1309698294,656054,Successful Aerial Duels,13.0
1309698294,656054,Aerial Duels,22.0
1309698294,656054,Successful Dribbles,5.0
1309698294,656054,Dribbles,12.0
1309698294,656054,Shots accuracy,0.08
1309698294,656054,Failed passes,65.0
1309698294,656054,Possession,0.52
1309698294,656054,Shots on target,1.0
1309698294,656054,Corners,5.0
1309698294,656054,Offsides,1.0
1309698294,656054,Successful passes,333.0
1309698294,656054,Red cards,0.0
1309698294,656054,Shots off target,8.0
1309698294,656054,Blocked shots,4.0
1309698294,656054,Shots within penalty area,6.0
1309698294,656054,Total passes,398.0
1309698294,656054,Goalkeeper saves,2.0
1309698294,656054,Fouls,9.0
1309698294,656054,Yellow cards,0.0
1309698294,656054,Shots outside penalty area,7.0
1309698294,14400,Expected Goals,1.74
1309698294,14400,Big Chances Created,5.0
1309698294,14400,Attacks,83.0
1309698294,14400,Free Kicks,9.0
1309698294,14400,Expected Assists,0.44
1309698294,14400,Successful Crosses,1.0
1309698294,14400,Crosses,12.0
1309698294,14400,Passes Own Half,189.0
1309698294,14400,Passes Opposition Half,209.0
1309698294,14400,Successful Long Passes,34.0
1309698294,14400,Long Passes,55.0
1309698294,14400,Throw-Ins,20.0
1309698294,14400,Key Passes,10.0
1309698294,14400,Passes Into Final Third,84.0
1309698294,14400,Backward Passes,48.0
1309698294,14400,Goal Kicks,11.0
1309698294,14400,Interceptions,7.0
1309698294,14400,Successful Tackles,8.0
1309698294,14400,Tackles,12.0
1309698294,14400,Clearances,30.0
1309698294,14400,Successful Aerial Duels,9.0
1309698294,14400,Aerial Duels,22.0
1309698294,14400,Successful Dribbles,4.0
1309698294,14400,Dribbles,6.0
1309698294,14400,Shots accuracy,0.45
1309698294,14400,Failed passes,56.0
1309698294,14400,Possession,0.48
1309698294,14400,Shots on target,5.0
1309698294,14400,Corners,1.0
1309698294,14400,Offsides,0.0
1309698294,14400,Successful passes,330.0
1309698294,14400,Red cards,0.0
1309698294,14400,Shots off target,4.0
1309698294,14400,Blocked shots,2.0
1309698294,14400,Shots within penalty area,9.0
1309698294,14400,Total passes,386.0
1309698294,14400,Goalkeeper saves,1.0
1309698294,14400,Fouls,13.0
1309698294,14400,Yellow cards,1.0
1309698294,14400,Shots outside penalty area,2.0
1267494651,6741,Expected Goals,0.2
1267494651,6741,Big Chances Created,1.0
1267494651,6741,Attacks,87.0
1267494651,6741,Free Kicks,14.0
1267494651,6741,Expected Assists,0.34
1267494651,6741,Successful Crosses,1.0
1267494651,6741,Crosses,16.0
1267494651,6741,Passes Own Half,119.0
1267494651,6741,Passes Opposition Half,198.0
1267494651,6741,Successful Long Passes,15.0
1267494651,6741,Long Passes,43.0
1267494651,6741,Throw-Ins,16.0
1267494651,6741,Key Passes,5.0
1267494651,6741,Passes Into Final Third,69.0
1267494651,6741,Backward Passes,55.0
1267494651,6741,Goal Kicks,5.0
1267494651,6741,Interceptions,14.0
1267494651,6741,Successful Tackles,15.0
1267494651,6741,Tackles,25.0
1267494651,6741,Clearances,14.0
1267494651,6741,Successful Aerial Duels,5.0
1267494651,6741,Aerial Duels,21.0
1267494651,6741,Successful Dribbles,7.0
1267494651,6741,Dribbles,15.0
1267494651,6741,Shots accuracy,0.2
1267494651,6741,Failed passes,73.0
1267494651,6741,Possession,0.33
1267494651,6741,Shots on target,1.0
1267494651,6741,Corners,1.0
1267494651,6741,Offsides,5.0
1267494651,6741,Successful passes,228.0
1267494651,6741,Red cards,1.0
1267494651,6741,Shots off target,3.0
1267494651,6741,Blocked shots,1.0
1267494651,6741,Shots within penalty area,2.0
1267494651,6741,Total passes,301.0
1267494651,6741,Goalkeeper saves,0.0
1267494651,6741,Fouls,14.0
1267494651,6741,Yellow cards,3.0
1267494651,6741,Shots outside penalty area,3.0
1267494651,8443,Expected Goals,0.86
1267494651,8443,Big Chances Created,1.0
1267494651,8443,Attacks,112.0
1267494651,8443,Free Kicks,13.0
1267494651,8443,Expected Assists,0.54
1267494651,8443,Successful Crosses,3.0
1267494651,8443,Crosses,12.0
1267494651,8443,Passes Own Half,351.0
1267494651,8443,Passes Opposition Half,283.0
1267494651,8443,Successful Long Passes,18.0
1267494651,8443,Long Passes,34.0
1267494651,8443,Throw-Ins,10.0
1267494651,8443,Key Passes,6.0
1267494651,8443,Passes Into Final Third,78.0
1267494651,8443,Backward Passes,98.0
1267494651,8443,Goal Kicks,6.0
1267494651,8443,Interceptions,9.0
1267494651,8443,Successful Tackles,10.0
1267494651,8443,Tackles,17.0
1267494651,8443,Clearances,23.0
1267494651,8443,Successful Aerial Duels,16.0
1267494651,8443,Aerial Duels,21.0
1267494651,8443,Successful Dribbles,9.0
1267494651,8443,Dribbles,21.0
1267494651,8443,Shots accuracy,0.17
1267494651,8443,Failed passes,69.0
1267494651,8443,Possession,0.67
1267494651,8443,Shots on target,1.0
1267494651,8443,Corners,6.0
1267494651,8443,Offsides,2.0
1267494651,8443,Successful passes,553.0
1267494651,8443,Red cards,0.0
1267494651,8443,Shots off target,4.0
1267494651,8443,Blocked shots,1.0
1267494651,8443,Shots within penalty area,5.0
1267494651,8443,Total passes,622.0
1267494651,8443,Goalkeeper saves,2.0
1267494651,8443,Fouls,14.0
1267494651,8443,Yellow cards,1.0
1267494651,8443,Shots outside penalty area,1.0
1267498906,10145,Expected Goals,0.66
1267498906,10145,Big Chances Created,0.0
1267498906,10145,Attacks,60.0
1267498906,10145,Free Kicks,12.0
1267498906,10145,Expected Assists,0.42
1267498906,10145,Successful Crosses,3.0
1267498906,10145,Crosses,9.0
1267498906,10145,Passes Own Half,163.0
1267498906,10145,Passes Opposition Half,114.0
1267498906,10145,Successful Long Passes,25.0
1267498906,10145,Long Passes,54.0
1267498906,10145,Throw-Ins,24.0
1267498906,10145,Key Passes,9.0
1267498906,10145,Passes Into Final Third,29.0
1267498906,10145,Backward Passes,23.0
1267498906,10145,Goal Kicks,12.0
1267498906,10145,Interceptions,6.0
1267498906,10145,Successful Tackles,11.0
1267498906,10145,Tackles,16.0
1267498906,10145,Clearances,34.0
1267498906,10145,Successful Aerial Duels,11.0
1267498906,10145,Aerial Duels,28.0
1267498906,10145,Successful Dribbles,6.0
1267498906,10145,Dribbles,15.0
1267498906,10145,Shots accuracy,0.15
1267498906,10145,Failed passes,66.0
1267498906,10145,Possession,0.33
1267498906,10145,Shots on target,2.0
1267498906,10145,Corners,3.0
1267498906,10145,Offsides,4.0
1267498906,10145,Successful passes,202.0
1267498906,10145,Red cards,0.0
1267498906,10145,Shots off target,8.0
1267498906,10145,Blocked shots,3.0
1267498906,10145,Shots within penalty area,8.0
1267498906,10145,Total passes,268.0
1267498906,10145,Goalkeeper saves,4.0
1267498906,10145,Fouls,16.0
1267498906,10145,Yellow cards,2.0
1267498906,10145,Shots outside penalty area,5.0
1267498906,9294,Expected Goals,1.56
1267498906,9294,Big Chances Created,4.0
1267498906,9294,Attacks,114.0
1267498906,9294,Free Kicks,16.0
1267498906,9294,Expected Assists,2.07
1267498906,9294,Successful Crosses,4.0
1267498906,9294,Crosses,25.0
1267498906,9294,Passes Own Half,212.0
1267498906,9294,Passes Opposition Half,371.0
1267498906,9294,Successful Long Passes,20.0
1267498906,9294,Long Passes,36.0
1267498906,9294,Throw-Ins,14.0
1267498906,9294,Key Passes,12.0
1267498906,9294,Passes Into Final Third,139.0
1267498906,9294,Backward Passes,64.0
1267498906,9294,Goal Kicks,8.0
1267498906,9294,Interceptions,5.0
1267498906,9294,Successful Tackles,17.0
1267498906,9294,Tackles,18.0
1267498906,9294,Clearances,20.0
1267498906,9294,Successful Aerial Duels,17.0
1267498906,9294,Aerial Duels,28.0
1267498906,9294,Successful Dribbles,10.0
1267498906,9294,Dribbles,18.0
1267498906,9294,Shots accuracy,0.35
1267498906,9294,Failed passes,68.0
1267498906,9294,Possession,0.67
1267498906,9294,Shots on target,6.0
1267498906,9294,Corners,7.0
1267498906,9294,Offsides,4.0
1267498906,9294,Successful passes,490.0
1267498906,9294,Red cards,0.0
1267498906,9294,Shots off target,8.0
1267498906,9294,Blocked shots,3.0
1267498906,9294,Shots within penalty area,12.0
1267498906,9294,Total passes,558.0
1267498906,9294,Goalkeeper saves,2.0
1267498906,9294,Fouls,13.0
1267498906,9294,Yellow cards,1.0
1267498906,9294,Shots outside penalty area,5.0
1267497204,3337,Expected Goals,0.42
1267497204,3337,Big Chances Created,0.0
1267497204,3337,Attacks,99.0
1267497204,3337,Free Kicks,13.0
1267497204,3337,Expected Assists,0.61
1267497204,3337,Successful Crosses,3.0
1267497204,3337,Crosses,15.0
1267497204,3337,Passes Own Half,294.0
1267497204,3337,Passes Opposition Half,244.0
1267497204,3337,Successful Long Passes,16.0
1267497204,3337,Long Passes,38.0
1267497204,3337,Throw-Ins,16.0
1267497204,3337,Key Passes,8.0
1267497204,3337,Passes Into Final Third,75.0
1267497204,3337,Backward Passes,95.0
1267497204,3337,Goal Kicks,7.0
1267497204,3337,Interceptions,4.0
1267497204,3337,Successful Tackles,8.0
1267497204,3337,Tackles,14.0
1267497204,3337,Clearances,23.0
1267497204,3337,Successful Aerial Duels,8.0
1267497204,3337,Aerial Duels,17.0
1267497204,3337,Successful Dribbles,7.0
1267497204,3337,Dribbles,13.0
1267497204,3337,Shots accuracy,0.5
1267497204,3337,Failed passes,46.0
1267497204,3337,Possession,0.53
1267497204,3337,Shots on target,4.0
1267497204,3337,Corners,3.0
1267497204,3337,Offsides,1.0
1267497204,3337,Successful passes,477.0
1267497204,3337,Red cards,0.0
1267497204,3337,Shots off target,2.0
1267497204,3337,Blocked shots,2.0
1267497204,3337,Shots within penalty area,3.0
1267497204,3337,Total passes,523.0
1267497204,3337,Goalkeeper saves,0.0
1267497204,3337,Fouls,9.0
1267497204,3337,Yellow cards,1.0
1267497204,3337,Shots outside penalty area,5.0
1267497204,1280688,Expected Goals,0.64
1267497204,1280688,Big Chances Created,2.0
1267497204,1280688,Attacks,104.0
1267497204,1280688,Free Kicks,9.0
1267497204,1280688,Expected Assists,0.49
1267497204,1280688,Successful Crosses,3.0
1267497204,1280688,Crosses,12.0
1267497204,1280688,Passes Own Half,258.0
1267497204,1280688,Passes Opposition Half,209.0
1267497204,1280688,Successful Long Passes,18.0
1267497204,1280688,Long Passes,39.0
1267497204,1280688,Throw-Ins,10.0
1267497204,1280688,Key Passes,6.0
1267497204,1280688,Passes Into Final Third,45.0
1267497204,1280688,Backward Passes,67.0
1267497204,1280688,Goal Kicks,5.0
1267497204,1280688,Interceptions,9.0
1267497204,1280688,Successful Tackles,7.0
1267497204,1280688,Tackles,13.0
1267497204,1280688,Clearances,11.0
1267497204,1280688,Successful Aerial Duels,9.0
1267497204,1280688,Aerial Duels,17.0
1267497204,1280688,Successful Dribbles,8.0
1267497204,1280688,Dribbles,18.0
1267497204,1280688,Shots accuracy,0.17
1267497204,1280688,Failed passes,53.0
1267497204,1280688,Possession,0.47
1267497204,1280688,Shots on target,1.0
1267497204,1280688,Corners,2.0
1267497204,1280688,Offsides,2.0
1267497204,1280688,Successful passes,402.0
1267497204,1280688,Red cards,0.0
1267497204,1280688,Shots off target,3.0
1267497204,1280688,Blocked shots,2.0
1267497204,1280688,Shots within penalty area,3.0
1267497204,1280688,Total passes,455.0
1267497204,1280688,Goalkeeper saves,2.0
1267497204,1280688,Fouls,13.0
1267497204,1280688,Yellow cards,1.0
1267497204,1280688,Shots outside penalty area,3.0
1333779041,9294,Expected Goals,2.16
1333779041,9294,Big Chances Created,7.0
1333779041,9294,Free Kicks,12.0
1333779041,9294,Expected Assists,2.08
1333779041,9294,Successful Crosses,9.0
1333779041,9294,Crosses,43.0
1333779041,9294,Passes Own Half,156.0
1333779041,9294,Passes Opposition Half,404.0
1333779041,9294,Successful Long Passes,19.0
1333779041,9294,Long Passes,33.0
1333779041,9294,Throw-Ins,15.0
1333779041,9294,Key Passes,14.0
1333779041,9294,Passes Into Final Third,169.0
1333779041,9294,Backward Passes,72.0
1333779041,9294,Goal Kicks,5.0
1333779041,9294,Interceptions,7.0
1333779041,9294,Successful Tackles,6.0
1333779041,9294,Tackles,11.0
1333779041,9294,Clearances,23.0
1333779041,9294,Successful Aerial Duels,14.0
1333779041,9294,Aerial Duels,23.0
1333779041,9294,Successful Dribbles,7.0
1333779041,9294,Dribbles,17.0
1333779041,9294,Shots accuracy,0.44
1333779041,9294,Failed passes,49.0
1333779041,9294,Possession,0.6
1333779041,9294,Shots on target,7.0
1333779041,9294,Corners,5.0
1333779041,9294,Offsides,0.0
1333779041,9294,Successful passes,468.0
1333779041,9294,Red cards,0.0
1333779041,9294,Shots off target,6.0
1333779041,9294,Blocked shots,3.0
1333779041,9294,Shots within penalty area,13.0
1333779041,9294,Total passes,517.0
1333779041,9294,Goalkeeper saves,1.0
1333779041,9294,Fouls,10.0
1333779041,9294,Yellow cards,1.0
1333779041,9294,Shots outside penalty area,3.0
1333779041,1284092,Expected Goals,0.77
1333779041,1284092,Big Chances Created,1.0
1333779041,1284092,Free Kicks,10.0
1333779041,1284092,Expected Assists,0.11
1333779041,1284092,Successful Crosses,1.0
1333779041,1284092,Crosses,13.0
1333779041,1284092,Passes Own Half,193.0
1333779041,1284092,Passes Opposition Half,185.0
1333779041,1284092,Successful Long Passes,18.0
1333779041,1284092,Long Passes,46.0
1333779041,1284092,Throw-Ins,24.0
1333779041,1284092,Key Passes,4.0
1333779041,1284092,Passes Into Final Third,58.0
1333779041,1284092,Backward Passes,50.0
1333779041,1284092,Goal Kicks,16.0
1333779041,1284092,Interceptions,3.0
1333779041,1284092,Successful Tackles,8.0
1333779041,1284092,Tackles,20.0
1333779041,1284092,Clearances,36.0
1333779041,1284092,Successful Aerial Duels,9.0
1333779041,1284092,Aerial Duels,23.0
