match_id,fecha,liga_id,casa,mercado,lado,cuota,cosechado
1336410333,2026-09-19T12:00:00.000Z,119924,888sport,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,888sport,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,LeoVegas Sport,Both Teams To Score,Yes,1.71,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,LeoVegas Sport,Both Teams To Score,No,2.04,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,ToonieBet,Both Teams To Score,Yes,1.8,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,ToonieBet,Both Teams To Score,No,1.94,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Novibet,Both Teams To Score,Yes,1.79,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Novibet,Both Teams To Score,No,1.98,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,FanDuel,Both Teams To Score,Yes,1.74,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,FanDuel,Both Teams To Score,No,2.06,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,TonyBet,Both Teams To Score,Yes,1.82,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,TonyBet,Both Teams To Score,No,1.99,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,All British Casino,Both Teams To Score,Yes,1.78,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,All British Casino,Both Teams To Score,No,1.92,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,1Bet,Both Teams To Score,Yes,1.82,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,1Bet,Both Teams To Score,No,1.88,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Unibet,Both Teams To Score,Yes,1.71,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Unibet,Both Teams To Score,No,2.04,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Vbet Sport,Both Teams To Score,Yes,1.77,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Vbet Sport,Both Teams To Score,No,1.98,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,BetUK,Both Teams To Score,Yes,1.71,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,BetUK,Both Teams To Score,No,2.04,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Ladbrokes,Both Teams To Score,Yes,1.8,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Ladbrokes,Both Teams To Score,No,1.91,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Coral,Both Teams To Score,Yes,1.8,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Coral,Both Teams To Score,No,1.91,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,BetVictor,Both Teams To Score,Yes,1.77,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,BetVictor,Both Teams To Score,No,1.93,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,William Hill,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,William Hill,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Megapari,Both Teams To Score,Yes,1.76,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Megapari,Both Teams To Score,No,2.06,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Cashwin,Both Teams To Score,Yes,1.8,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Cashwin,Both Teams To Score,No,1.95,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Ivibet,Both Teams To Score,Yes,1.82,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Ivibet,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Interwetten,Both Teams To Score,Yes,1.77,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Interwetten,Both Teams To Score,No,1.95,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,DraftKings,Both Teams To Score,Yes,1.77,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,DraftKings,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,10bet,Both Teams To Score,Yes,1.8,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,10bet,Both Teams To Score,No,1.95,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Parimatch,Both Teams To Score,Yes,1.77,2026-09-20T23:41:14.348958+00:00
1336410333,2026-09-19T12:00:00.000Z,119924,Parimatch,Both Teams To Score,No,1.93,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,1xBet,Both Teams To Score,Yes,1.58,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,1xBet,Both Teams To Score,No,2.26,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,22Bet,Both Teams To Score,Yes,1.58,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,22Bet,Both Teams To Score,No,2.26,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Betano,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Betano,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Betsson,Both Teams To Score,Yes,1.58,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Betsson,Both Teams To Score,No,2.28,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,20Bet,Both Teams To Score,Yes,1.63,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,20Bet,Both Teams To Score,No,2.29,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Megapari,Both Teams To Score,Yes,1.58,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Megapari,Both Teams To Score,No,2.26,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,888sport,Both Teams To Score,Yes,1.61,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,888sport,Both Teams To Score,No,2.3,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,LeoVegas Sport,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,LeoVegas Sport,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Novibet,Both Teams To Score,Yes,1.62,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Novibet,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,TonyBet,Both Teams To Score,Yes,1.63,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,TonyBet,Both Teams To Score,No,2.29,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Parimatch,Both Teams To Score,Yes,1.57,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Parimatch,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,1Bet,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,1Bet,Both Teams To Score,No,2.2,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Unibet,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Unibet,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Vbet Sport,Both Teams To Score,Yes,1.57,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Vbet Sport,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Ivibet,Both Teams To Score,Yes,1.63,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Ivibet,Both Teams To Score,No,2.29,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,BetUK,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,BetUK,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Ladbrokes,Both Teams To Score,Yes,1.57,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Ladbrokes,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Coral,Both Teams To Score,Yes,1.57,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Coral,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,BetVictor,Both Teams To Score,Yes,1.57,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,BetVictor,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Interwetten,Both Teams To Score,Yes,1.57,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Interwetten,Both Teams To Score,No,2.3,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,All British Casino,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,All British Casino,Both Teams To Score,No,2.2,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Mostbet,Both Teams To Score,Yes,1.55,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Mostbet,Both Teams To Score,No,2.4,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Cashwin,Both Teams To Score,Yes,1.62,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,Cashwin,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,bet365,Both Teams To Score,Yes,1.57,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,bet365,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,ToonieBet,Both Teams To Score,Yes,1.62,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,ToonieBet,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,William Hill,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,William Hill,Both Teams To Score,No,2.3,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,FanDuel,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,FanDuel,Both Teams To Score,No,2.28,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,DraftKings,Both Teams To Score,Yes,1.59,2026-09-20T23:41:14.348958+00:00
1319166520,2026-09-19T18:45:00.000Z,115669,DraftKings,Both Teams To Score,No,2.35,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,1xBet,Both Teams To Score,Yes,1.44,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,1xBet,Both Teams To Score,No,2.79,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,William Hill,Both Teams To Score,Yes,1.44,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,William Hill,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,All British Casino,Both Teams To Score,Yes,1.44,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,All British Casino,Both Teams To Score,No,2.57,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Coral,Both Teams To Score,Yes,1.48,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Coral,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,bet365,Both Teams To Score,Yes,1.5,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,bet365,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,22Bet,Both Teams To Score,Yes,1.44,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,22Bet,Both Teams To Score,No,2.79,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Betano,Both Teams To Score,Yes,1.47,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Betano,Both Teams To Score,No,2.57,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,BetVictor,Both Teams To Score,Yes,1.44,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,BetVictor,Both Teams To Score,No,2.55,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Betsson,Both Teams To Score,Yes,1.46,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Betsson,Both Teams To Score,No,2.62,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,20Bet,Both Teams To Score,Yes,1.47,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,20Bet,Both Teams To Score,No,2.7,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Megapari,Both Teams To Score,Yes,1.44,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Megapari,Both Teams To Score,No,2.79,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,888sport,Both Teams To Score,Yes,1.44,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,888sport,Both Teams To Score,No,2.6,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,LeoVegas Sport,Both Teams To Score,Yes,1.42,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,LeoVegas Sport,Both Teams To Score,No,2.75,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,ToonieBet,Both Teams To Score,Yes,1.43,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,ToonieBet,Both Teams To Score,No,2.65,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Novibet,Both Teams To Score,Yes,1.48,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Novibet,Both Teams To Score,No,2.55,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,TonyBet,Both Teams To Score,Yes,1.47,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,TonyBet,Both Teams To Score,No,2.7,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,1Bet,Both Teams To Score,Yes,1.46,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,1Bet,Both Teams To Score,No,2.51,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Unibet,Both Teams To Score,Yes,1.42,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Unibet,Both Teams To Score,No,2.75,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Vbet Sport,Both Teams To Score,Yes,1.45,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Vbet Sport,Both Teams To Score,No,2.75,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Ivibet,Both Teams To Score,Yes,1.47,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Ivibet,Both Teams To Score,No,2.7,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,BetUK,Both Teams To Score,Yes,1.42,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,BetUK,Both Teams To Score,No,2.75,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Ladbrokes,Both Teams To Score,Yes,1.48,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Ladbrokes,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,FanDuel,Both Teams To Score,Yes,1.42,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,FanDuel,Both Teams To Score,No,2.78,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Mostbet,Both Teams To Score,Yes,1.47,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Mostbet,Both Teams To Score,No,2.6,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Cashwin,Both Teams To Score,Yes,1.43,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Cashwin,Both Teams To Score,No,2.65,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,DraftKings,Both Teams To Score,Yes,1.44,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,DraftKings,Both Teams To Score,No,2.75,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Interwetten,Both Teams To Score,Yes,1.43,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Interwetten,Both Teams To Score,No,2.7,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Parimatch,Both Teams To Score,Yes,1.44,2026-09-20T23:41:14.348958+00:00
1319159712,2026-09-19T16:00:00.000Z,115669,Parimatch,Both Teams To Score,No,2.55,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,bet365,Both Teams To Score,Yes,2.05,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,bet365,Both Teams To Score,No,1.7,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,1xBet,Both Teams To Score,Yes,1.9,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,1xBet,Both Teams To Score,No,1.9,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,22Bet,Both Teams To Score,Yes,1.9,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,22Bet,Both Teams To Score,No,1.9,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Betano,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Betano,Both Teams To Score,No,1.78,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Betsson,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Betsson,Both Teams To Score,No,1.82,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,William Hill,Both Teams To Score,Yes,2.0,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,William Hill,Both Teams To Score,No,1.75,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Interwetten,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Interwetten,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,20Bet,Both Teams To Score,Yes,2.05,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,20Bet,Both Teams To Score,No,1.78,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Megapari,Both Teams To Score,Yes,1.9,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Megapari,Both Teams To Score,No,1.9,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,LeoVegas Sport,Both Teams To Score,Yes,1.94,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,LeoVegas Sport,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,ToonieBet,Both Teams To Score,Yes,2.0,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,ToonieBet,Both Teams To Score,No,1.76,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Novibet,Both Teams To Score,Yes,1.97,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Novibet,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,FanDuel,Both Teams To Score,Yes,1.96,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,FanDuel,Both Teams To Score,No,1.81,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,DraftKings,Both Teams To Score,Yes,2.0,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,DraftKings,Both Teams To Score,No,1.77,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,TonyBet,Both Teams To Score,Yes,2.05,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,TonyBet,Both Teams To Score,No,1.78,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,1Bet,Both Teams To Score,Yes,2.0,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,1Bet,Both Teams To Score,No,1.72,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Unibet,Both Teams To Score,Yes,1.94,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Unibet,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Vbet Sport,Both Teams To Score,Yes,1.84,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Vbet Sport,Both Teams To Score,No,1.9,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Ivibet,Both Teams To Score,Yes,2.05,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Ivibet,Both Teams To Score,No,1.78,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,BetUK,Both Teams To Score,Yes,1.94,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,BetUK,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Ladbrokes,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Ladbrokes,Both Teams To Score,No,1.75,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Coral,Both Teams To Score,Yes,2.0,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Coral,Both Teams To Score,No,1.73,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Cashwin,Both Teams To Score,Yes,2.0,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Cashwin,Both Teams To Score,No,1.76,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,All British Casino,Both Teams To Score,Yes,1.96,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,All British Casino,Both Teams To Score,No,1.75,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Mostbet,Both Teams To Score,Yes,2.05,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Mostbet,Both Teams To Score,No,1.72,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Parimatch,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,Parimatch,Both Teams To Score,No,1.75,2026-09-20T23:41:14.348958+00:00
1319160563,2026-09-19T13:00:00.000Z,115669,888sport,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
