match_id,familia,mercado,casa,lado,cuota,p_afinada,gana,mercado_x,ve,beneficio
1340474709,Full Time Result,Full Time Result,Bet9ja,home,4.05,0.2369255150554675,True,1X2,-0.040451664025356715,3.05
1340474709,Full Time Result,Full Time Result,Bet9ja,away,1.75,0.5467511885895404,False,1X2,-0.04318541996830427,-1.0
1340474709,Full Time Result,Full Time Result,BetVictor,draw,4.33,0.2163232963549921,False,1X2,-0.06332012678288423,-1.0
1340474709,Full Time Result,Full Time Result,BetVictor,home,4.2,0.2369255150554675,True,1X2,-0.004912836767036466,3.2
1340474709,Full Time Result,Full Time Result,BetVictor,away,1.67,0.5467511885895404,False,1X2,-0.08692551505546753,-1.0
1340474709,Full Time Result,Full Time Result,Bwin,draw,4.33,0.2163232963549921,False,1X2,-0.06332012678288423,-1.0
1340474709,Full Time Result,Full Time Result,Bwin,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,Bwin,away,1.75,0.5467511885895404,False,1X2,-0.04318541996830427,-1.0
1340474709,Full Time Result,Full Time Result,All British Casino,draw,4.33,0.2163232963549921,False,1X2,-0.06332012678288423,-1.0
1340474709,Full Time Result,Full Time Result,All British Casino,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,All British Casino,away,1.69,0.5467511885895404,False,1X2,-0.07599049128367674,-1.0
1340474709,Full Time Result,Full Time Result,Freshbet,draw,4.3,0.2163232963549921,False,1X2,-0.069809825673534,-1.0
1340474709,Full Time Result,Full Time Result,Freshbet,home,4.08,0.2369255150554675,True,1X2,-0.033343898573692576,3.08
1340474709,Full Time Result,Full Time Result,Freshbet,away,1.72,0.5467511885895404,False,1X2,-0.05958795562599051,-1.0
1340474709,Full Time Result,Full Time Result,Coral,draw,4.33,0.2163232963549921,False,1X2,-0.06332012678288423,-1.0
1340474709,Full Time Result,Full Time Result,Coral,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,Coral,away,1.75,0.5467511885895404,False,1X2,-0.04318541996830427,-1.0
1340474709,Full Time Result,Full Time Result,DraftKings,draw,4.2,0.2163232963549921,False,1X2,-0.09144215530903321,-1.0
1340474709,Full Time Result,Full Time Result,DraftKings,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,DraftKings,away,1.67,0.5467511885895404,False,1X2,-0.08692551505546753,-1.0
1340474709,Full Time Result,Full Time Result,bet365,draw,4.5,0.2163232963549921,False,1X2,-0.02654516640253557,-1.0
1340474709,Full Time Result,Full Time Result,bet365,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,bet365,away,1.7,0.5467511885895404,False,1X2,-0.0705229793977813,-1.0
1340474709,Full Time Result,Full Time Result,Betano,draw,4.45,0.2163232963549921,False,1X2,-0.03736133122028518,-1.0
1340474709,Full Time Result,Full Time Result,Betano,home,4.3,0.2369255150554675,True,1X2,0.018779714738510256,3.3
1340474709,Full Time Result,Full Time Result,Betano,away,1.75,0.5467511885895404,False,1X2,-0.04318541996830427,-1.0
1340474709,Full Time Result,Full Time Result,Betsson,draw,4.15,0.2163232963549921,False,1X2,-0.10225832012678271,-1.0
1340474709,Full Time Result,Full Time Result,Betsson,home,4.25,0.2369255150554675,True,1X2,0.0069334389857369505,3.25
1340474709,Full Time Result,Full Time Result,Betsson,away,1.7,0.5467511885895404,False,1X2,-0.0705229793977813,-1.0
1340474709,Full Time Result,Full Time Result,Powbet,draw,4.75,0.2163232963549921,False,1X2,0.027535657686212467,-1.0
1340474709,Full Time Result,Full Time Result,Powbet,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,Powbet,away,1.7,0.5467511885895404,False,1X2,-0.0705229793977813,-1.0
1340474709,Full Time Result,Full Time Result,Marathonbet,draw,4.5,0.2163232963549921,False,1X2,-0.02654516640253557,-1.0
1340474709,Full Time Result,Full Time Result,Marathonbet,home,4.2,0.2369255150554675,True,1X2,-0.004912836767036466,3.2
1340474709,Full Time Result,Full Time Result,Marathonbet,away,1.72,0.5467511885895404,False,1X2,-0.05958795562599051,-1.0
1340474709,Full Time Result,Full Time Result,Interwetten,draw,4.3,0.2163232963549921,False,1X2,-0.069809825673534,-1.0
1340474709,Full Time Result,Full Time Result,Interwetten,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,Interwetten,away,1.75,0.5467511885895404,False,1X2,-0.04318541996830427,-1.0
1340474709,Full Time Result,Full Time Result,20Bet,draw,4.6,0.2163232963549921,False,1X2,-0.004912836767036466,-1.0
1340474709,Full Time Result,Full Time Result,20Bet,home,4.3,0.2369255150554675,True,1X2,0.018779714738510256,3.3
1340474709,Full Time Result,Full Time Result,20Bet,away,1.73,0.5467511885895404,False,1X2,-0.05412044374009506,-1.0
1340474709,Full Time Result,Full Time Result,Megapari,draw,4.62,0.2163232963549921,False,1X2,-0.000586370839936512,-1.0
1340474709,Full Time Result,Full Time Result,Megapari,home,4.31,0.2369255150554675,True,1X2,0.021148969889064784,3.3099999999999996
1340474709,Full Time Result,Full Time Result,Megapari,away,1.76,0.5467511885895404,False,1X2,-0.037717908082408824,-1.0
1340474709,Full Time Result,Full Time Result,888sport,draw,4.0,0.2163232963549921,False,1X2,-0.13470681458003164,-1.0
1340474709,Full Time Result,Full Time Result,888sport,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,888sport,away,1.7,0.5467511885895404,False,1X2,-0.0705229793977813,-1.0
1340474709,Full Time Result,Full Time Result,BetMGM,draw,4.33,0.2163232963549921,False,1X2,-0.06332012678288423,-1.0
1340474709,Full Time Result,Full Time Result,BetMGM,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,BetMGM,away,1.75,0.5467511885895404,False,1X2,-0.04318541996830427,-1.0
1340474709,Full Time Result,Full Time Result,LeoVegas Sport,draw,4.35,0.2163232963549921,False,1X2,-0.0589936608557845,-1.0
1340474709,Full Time Result,Full Time Result,LeoVegas Sport,home,4.2,0.2369255150554675,True,1X2,-0.004912836767036466,3.2
1340474709,Full Time Result,Full Time Result,LeoVegas Sport,away,1.66,0.5467511885895404,False,1X2,-0.09239302694136298,-1.0
1340474709,Full Time Result,Full Time Result,Campobet,draw,4.5,0.2163232963549921,False,1X2,-0.02654516640253557,-1.0
1340474709,Full Time Result,Full Time Result,Campobet,home,3.8,0.2369255150554675,True,1X2,-0.09968304278922357,2.8
1340474709,Full Time Result,Full Time Result,Campobet,away,1.68,0.5467511885895404,False,1X2,-0.08145800316957219,-1.0
1340474709,Full Time Result,Full Time Result,Novibet,draw,4.3,0.2163232963549921,False,1X2,-0.069809825673534,-1.0
1340474709,Full Time Result,Full Time Result,Novibet,home,4.1,0.2369255150554675,True,1X2,-0.02860538827258341,3.0999999999999996
1340474709,Full Time Result,Full Time Result,Novibet,away,1.73,0.5467511885895404,False,1X2,-0.05412044374009506,-1.0
1340474709,Full Time Result,Full Time Result,FanDuel,draw,4.4,0.2163232963549921,False,1X2,-0.048177496038034784,-1.0
1340474709,Full Time Result,Full Time Result,FanDuel,home,4.1,0.2369255150554675,True,1X2,-0.02860538827258341,3.0999999999999996
1340474709,Full Time Result,Full Time Result,FanDuel,away,1.68,0.5467511885895404,False,1X2,-0.08145800316957219,-1.0
1340474709,Full Time Result,Full Time Result,TonyBet,draw,4.6,0.2163232963549921,False,1X2,-0.004912836767036466,-1.0
1340474709,Full Time Result,Full Time Result,TonyBet,home,4.3,0.2369255150554675,True,1X2,0.018779714738510256,3.3
1340474709,Full Time Result,Full Time Result,TonyBet,away,1.73,0.5467511885895404,False,1X2,-0.05412044374009506,-1.0
1340474709,Full Time Result,Full Time Result,1Bet,draw,4.4,0.2163232963549921,False,1X2,-0.048177496038034784,-1.0
1340474709,Full Time Result,Full Time Result,1Bet,home,4.2,0.2369255150554675,True,1X2,-0.004912836767036466,3.2
1340474709,Full Time Result,Full Time Result,1Bet,away,1.73,0.5467511885895404,False,1X2,-0.05412044374009506,-1.0
1340474709,Full Time Result,Full Time Result,Unibet,draw,4.35,0.2163232963549921,False,1X2,-0.0589936608557845,-1.0
1340474709,Full Time Result,Full Time Result,Unibet,home,4.2,0.2369255150554675,True,1X2,-0.004912836767036466,3.2
1340474709,Full Time Result,Full Time Result,Unibet,away,1.66,0.5467511885895404,False,1X2,-0.09239302694136298,-1.0
1340474709,Full Time Result,Full Time Result,Jackbit,draw,4.3,0.2163232963549921,False,1X2,-0.069809825673534,-1.0
1340474709,Full Time Result,Full Time Result,Jackbit,home,4.08,0.2369255150554675,True,1X2,-0.033343898573692576,3.08
1340474709,Full Time Result,Full Time Result,Jackbit,away,1.72,0.5467511885895404,False,1X2,-0.05958795562599051,-1.0
1340474709,Full Time Result,Full Time Result,Vbet Sport,draw,4.3,0.2163232963549921,False,1X2,-0.069809825673534,-1.0
