match_id,casa,lado,cuota,gl,gv,resultado,retorno
1319853277,Ladbrokes,draw,3.3,1,1,1.0,2.3
1319853277,Ladbrokes,away,2.1,1,1,0.5,0.0
1319852426,BetUK,home,2.05,1,3,0.0,-1.0
1319852426,BetUK,draw,3.35,1,3,0.0,-1.0
1319852426,BetUK,away,3.3,1,3,1.0,2.3
1319852426,Unibet,home,2.05,1,3,0.0,-1.0
1319852426,Unibet,draw,3.35,1,3,0.0,-1.0
1319852426,Unibet,away,3.3,1,3,1.0,2.3
1319852426,LeoVegas Sport,home,2.05,1,3,0.0,-1.0
1319852426,LeoVegas Sport,draw,3.35,1,3,0.0,-1.0
1319852426,LeoVegas Sport,away,3.3,1,3,1.0,2.3
1319852426,Casumo Sport,home,2.07,1,3,0.0,-1.0
1319852426,Casumo Sport,draw,3.35,1,3,0.0,-1.0
1319852426,Casumo Sport,away,3.3,1,3,1.0,2.3
1319851575,DraftKings,home,2.0,2,0,1.0,1.0
1319851575,DraftKings,draw,3.55,2,0,0.0,-1.0
1319851575,DraftKings,away,3.6,2,0,0.0,-1.0
1319851575,20Bet,home,1.95,2,0,1.0,0.95
1319851575,20Bet,draw,3.36,2,0,0.0,-1.0
1319851575,20Bet,away,3.52,2,0,0.0,-1.0
1319851575,Nine Casino,home,2.02,2,0,1.0,1.02
1319851575,Nine Casino,draw,3.45,2,0,0.0,-1.0
1319851575,Nine Casino,away,3.55,2,0,0.0,-1.0
1319851575,bet365,home,1.96,2,0,1.0,0.96
1319851575,bet365,draw,3.5,2,0,0.0,-1.0
1319851575,bet365,away,3.8,2,0,0.0,-1.0
1319851575,1xBet,home,2.02,2,0,1.0,1.02
1319851575,1xBet,draw,3.52,2,0,0.0,-1.0
1319851575,1xBet,away,3.83,2,0,0.0,-1.0
1319851575,22Bet,home,1.99,2,0,1.0,0.99
1319851575,22Bet,draw,3.48,2,0,0.0,-1.0
1319851575,22Bet,away,3.78,2,0,0.0,-1.0
1319851575,Betano,home,2.0,2,0,1.0,1.0
1319851575,Betano,draw,3.45,2,0,0.0,-1.0
1319851575,Betano,away,3.7,2,0,0.0,-1.0
1319851575,Betsson,home,2.22,2,0,1.0,1.2200000000000002
1319851575,Betsson,draw,3.45,2,0,0.0,-1.0
1319851575,Betsson,away,2.95,2,0,0.0,-1.0
1319851575,Fezbet,home,2.0,2,0,1.0,1.0
1319851575,Fezbet,draw,3.4,2,0,0.0,-1.0
1319851575,Fezbet,away,3.75,2,0,0.0,-1.0
1319851575,Bwin,home,2.05,2,0,1.0,1.0499999999999998
1319851575,Bwin,draw,3.4,2,0,0.0,-1.0
1319851575,Bwin,away,3.4,2,0,0.0,-1.0
1319851575,Powbet,home,2.0,2,0,1.0,1.0
1319851575,Powbet,draw,3.4,2,0,0.0,-1.0
1319851575,Powbet,away,3.75,2,0,0.0,-1.0
1319851575,Interwetten,home,2.05,2,0,1.0,1.0499999999999998
1319851575,Interwetten,draw,3.25,2,0,0.0,-1.0
1319851575,Interwetten,away,3.5,2,0,0.0,-1.0
1319851575,BetMGM,home,2.05,2,0,1.0,1.0499999999999998
1319851575,BetMGM,draw,3.4,2,0,0.0,-1.0
1319851575,BetMGM,away,3.4,2,0,0.0,-1.0
1319851575,LeoVegas Sport,home,2.06,2,0,1.0,1.06
1319851575,LeoVegas Sport,draw,3.35,2,0,0.0,-1.0
1319851575,LeoVegas Sport,away,3.25,2,0,0.0,-1.0
1319851575,FanDuel,home,2.0,2,0,1.0,1.0
1319851575,FanDuel,draw,3.5,2,0,0.0,-1.0
1319851575,FanDuel,away,3.7,2,0,0.0,-1.0
1319851575,All British Casino,home,1.95,2,0,1.0,0.95
1319851575,All British Casino,draw,3.4,2,0,0.0,-1.0
1319851575,All British Casino,away,3.66,2,0,0.0,-1.0
1319851575,Goldenbet,home,2.02,2,0,1.0,1.02
1319851575,Goldenbet,draw,3.36,2,0,0.0,-1.0
1319851575,Goldenbet,away,3.49,2,0,0.0,-1.0
1319851575,Freshbet,home,2.02,2,0,1.0,1.02
1319851575,Freshbet,draw,3.36,2,0,0.0,-1.0
1319851575,Freshbet,away,3.49,2,0,0.0,-1.0
1319851575,Mystake,home,2.02,2,0,1.0,1.02
1319851575,Mystake,draw,3.36,2,0,0.0,-1.0
1319851575,Mystake,away,3.49,2,0,0.0,-1.0
1319851575,Admiralbet IT,home,2.0,2,0,1.0,1.0
1319851575,Admiralbet IT,draw,3.35,2,0,0.0,-1.0
1319851575,Admiralbet IT,away,3.45,2,0,0.0,-1.0
1319851575,4rabet,home,2.02,2,0,1.0,1.02
1319851575,4rabet,draw,3.45,2,0,0.0,-1.0
1319851575,4rabet,away,3.55,2,0,0.0,-1.0
1319851575,Sportingbet,home,2.05,2,0,1.0,1.0499999999999998
1319851575,Sportingbet,draw,3.4,2,0,0.0,-1.0
1319851575,Sportingbet,away,3.4,2,0,0.0,-1.0
1319851575,Ladbrokes,home,2.0,2,0,1.0,1.0
1319851575,Ladbrokes,draw,3.25,2,0,0.0,-1.0
1319851575,Ladbrokes,away,3.2,2,0,0.0,-1.0
1319851575,Coral,home,2.0,2,0,1.0,1.0
1319851575,Coral,draw,3.25,2,0,0.0,-1.0
1319851575,Coral,away,3.2,2,0,0.0,-1.0
1319851575,Betway,home,1.95,2,0,1.0,0.95
1319851575,Betway,draw,3.6,2,0,0.0,-1.0
1319851575,Betway,away,3.5,2,0,0.0,-1.0
1319851575,BC.Game,home,2.02,2,0,1.0,1.02
1319851575,BC.Game,draw,3.45,2,0,0.0,-1.0
1319851575,BC.Game,away,3.55,2,0,0.0,-1.0
1319851575,1Bet,home,2.0,2,0,1.0,1.0
1319851575,1Bet,draw,3.5,2,0,0.0,-1.0
1319851575,1Bet,away,3.6,2,0,0.0,-1.0
1319851575,N1Bet,home,1.92,2,0,1.0,0.9199999999999999
1319851575,N1Bet,draw,3.39,2,0,0.0,-1.0
1319851575,N1Bet,away,3.53,2,0,0.0,-1.0
1319851575,Bet9ja,home,2.03,2,0,1.0,1.0299999999999998
1319851575,Bet9ja,draw,3.4,2,0,0.0,-1.0
1319851575,Bet9ja,away,3.55,2,0,0.0,-1.0
1319851575,Vbet Sport,home,1.92,2,0,1.0,0.9199999999999999
1319851575,Vbet Sport,draw,3.39,2,0,0.0,-1.0
1319851575,Vbet Sport,away,3.53,2,0,0.0,-1.0
1319851575,Betibet,home,1.92,2,0,1.0,0.9199999999999999
1319851575,Betibet,draw,3.39,2,0,0.0,-1.0
1319851575,Betibet,away,3.53,2,0,0.0,-1.0
1319851575,Ivibet,home,1.95,2,0,1.0,0.95
1319851575,Ivibet,draw,3.36,2,0,0.0,-1.0
1319851575,Ivibet,away,3.52,2,0,0.0,-1.0
1319851575,Stake.com,home,2.05,2,0,1.0,1.0499999999999998
1319851575,Stake.com,draw,3.45,2,0,0.0,-1.0
1319851575,Stake.com,away,3.55,2,0,0.0,-1.0
1319851575,Marathonbet,home,2.06,2,0,1.0,1.06
1319851575,Marathonbet,draw,3.38,2,0,0.0,-1.0
1319851575,Marathonbet,away,3.35,2,0,0.0,-1.0
1319851575,Megapari,home,1.99,2,0,1.0,0.99
1319851575,Megapari,draw,3.48,2,0,0.0,-1.0
1319851575,Megapari,away,3.78,2,0,0.0,-1.0
1319851575,Campobet,home,2.0,2,0,1.0,1.0
1319851575,Campobet,draw,3.4,2,0,0.0,-1.0
1319851575,Campobet,away,3.75,2,0,0.0,-1.0
1319851575,Novibet,home,2.03,2,0,1.0,1.0299999999999998
1319851575,Novibet,draw,3.55,2,0,0.0,-1.0
1319851575,Novibet,away,3.6,2,0,0.0,-1.0
1319851575,TonyBet,home,2.03,2,0,1.0,1.0299999999999998
1319851575,TonyBet,draw,3.4,2,0,0.0,-1.0
1319851575,TonyBet,away,3.55,2,0,0.0,-1.0
1319851575,Unibet,home,2.06,2,0,1.0,1.06
1319851575,Unibet,draw,3.35,2,0,0.0,-1.0
1319851575,Unibet,away,3.25,2,0,0.0,-1.0
1319851575,BetUK,home,2.06,2,0,1.0,1.06
1319851575,BetUK,draw,3.35,2,0,0.0,-1.0
1319851575,BetUK,away,3.25,2,0,0.0,-1.0
1319851575,Mostbet,home,1.95,2,0,1.0,0.95
1319851575,Mostbet,draw,3.5,2,0,0.0,-1.0
1319851575,Mostbet,away,3.7,2,0,0.0,-1.0
1319851575,ToonieBet,home,2.0,2,0,1.0,1.0
1319851575,ToonieBet,draw,3.4,2,0,0.0,-1.0
1319851575,ToonieBet,away,3.75,2,0,0.0,-1.0
1319851575,Jackbit,home,2.02,2,0,1.0,1.02
1319851575,Jackbit,draw,3.36,2,0,0.0,-1.0
1319851575,Jackbit,away,3.49,2,0,0.0,-1.0
1319849873,Nine Casino,home,2.46,1,1,0.5,0.0
1319849873,Nine Casino,draw,3.35,1,1,1.0,2.35
1319849873,Nine Casino,away,2.76,1,1,0.5,0.0
1319849873,Freshbet,home,2.36,1,1,0.5,0.0
1319849873,Freshbet,draw,3.28,1,1,1.0,2.28
1319849873,Freshbet,away,2.69,1,1,0.5,0.0
1319849873,Bwin,home,2.4,1,1,0.5,0.0
1319849873,Bwin,draw,3.4,1,1,1.0,2.4
1319849873,Bwin,away,2.7,1,1,0.5,0.0
1319849873,BC.Game,home,2.46,1,1,0.5,0.0
1319849873,BC.Game,draw,3.35,1,1,1.0,2.35
1319849873,BC.Game,away,2.76,1,1,0.5,0.0
1319849873,4rabet,home,2.46,1,1,0.5,0.0
1319849873,4rabet,draw,3.35,1,1,1.0,2.35
1319849873,4rabet,away,2.76,1,1,0.5,0.0
1319849873,Parimatch,home,2.4,1,1,0.5,0.0
1319849873,Parimatch,draw,3.5,1,1,1.0,2.5
1319849873,Parimatch,away,2.75,1,1,0.5,0.0
1319849873,Admiralbet IT,home,2.4,1,1,0.5,0.0
1319849873,Admiralbet IT,draw,3.3,1,1,1.0,2.3
1319849873,Admiralbet IT,away,2.7,1,1,0.5,0.0
1319849873,Ladbrokes,home,2.37,1,1,0.5,0.0
1319849873,Ladbrokes,draw,3.2,1,1,1.0,2.2
1319849873,Ladbrokes,away,2.62,1,1,0.5,0.0
1319849873,Stake.com,home,2.42,1,1,0.5,0.0
1319849873,Stake.com,draw,3.4,1,1,1.0,2.4
1319849873,Stake.com,away,2.75,1,1,0.5,0.0
1319849873,BetVictor,home,2.4,1,1,0.5,0.0
1319849873,BetVictor,draw,3.5,1,1,1.0,2.5
1319849873,BetVictor,away,2.75,1,1,0.5,0.0
1319849873,Goldenbet,home,2.36,1,1,0.5,0.0
1319849873,Goldenbet,draw,3.28,1,1,1.0,2.28
1319849873,Goldenbet,away,2.69,1,1,0.5,0.0
1319849873,Betibet,home,2.36,1,1,0.5,0.0
1319849873,Betibet,draw,3.32,1,1,1.0,2.32
1319849873,Betibet,away,2.66,1,1,0.5,0.0
1319849873,N1Bet,home,2.36,1,1,0.5,0.0
1319849873,N1Bet,draw,3.32,1,1,1.0,2.32
1319849873,N1Bet,away,2.66,1,1,0.5,0.0
1319849873,Sportingbet,home,2.4,1,1,0.5,0.0
1319849873,Sportingbet,draw,3.4,1,1,1.0,2.4
1319849873,Sportingbet,away,2.7,1,1,0.5,0.0
1319849873,Betano,home,2.47,1,1,0.5,0.0
1319849873,Betano,draw,3.35,1,1,1.0,2.35
1319849873,Betano,away,2.8,1,1,0.5,0.0
1319849873,Interwetten,home,2.45,1,1,0.5,0.0
1319849873,Interwetten,draw,3.2,1,1,1.0,2.2
1319849873,Interwetten,away,2.8,1,1,0.5,0.0
1319849873,BetMGM,home,2.4,1,1,0.5,0.0
1319849873,BetMGM,draw,3.4,1,1,1.0,2.4
1319849873,BetMGM,away,2.7,1,1,0.5,0.0
1319849873,Vbet Sport,home,2.36,1,1,0.5,0.0
1319849873,Vbet Sport,draw,3.32,1,1,1.0,2.32
1319849873,Vbet Sport,away,2.66,1,1,0.5,0.0
1319849873,Novibet,home,2.5,1,1,0.5,0.0
1319849873,Novibet,draw,3.5,1,1,1.0,2.5
1319849873,Novibet,away,2.75,1,1,0.5,0.0
1319849873,DraftKings,home,2.4,1,1,0.5,0.0
1319849873,DraftKings,draw,3.45,1,1,1.0,2.45
1319849873,DraftKings,away,2.8,1,1,0.5,0.0
1319849873,TonyBet,home,2.43,1,1,0.5,0.0
1319849873,TonyBet,draw,3.35,1,1,1.0,2.35
1319849873,TonyBet,away,2.75,1,1,0.5,0.0
1319849873,Mystake,home,2.36,1,1,0.5,0.0
1319849873,Mystake,draw,3.28,1,1,1.0,2.28
1319849873,Mystake,away,2.69,1,1,0.5,0.0
1319849873,Jackbit,home,2.36,1,1,0.5,0.0
1319849873,Jackbit,draw,3.28,1,1,1.0,2.28
1319849873,Jackbit,away,2.69,1,1,0.5,0.0
1319849873,Coral,home,2.37,1,1,0.5,0.0
1319849873,Coral,draw,3.2,1,1,1.0,2.2
1319849873,Coral,away,2.62,1,1,0.5,0.0
1319850724,20Bet,home,3.38,1,3,0.0,-1.0
1319850724,20Bet,draw,3.53,1,3,0.0,-1.0
1319850724,20Bet,away,1.94,1,3,1.0,0.94
1319850724,Nine Casino,home,3.5,1,3,0.0,-1.0
1319850724,Nine Casino,draw,3.65,1,3,0.0,-1.0
1319850724,Nine Casino,away,1.98,1,3,1.0,0.98
1319850724,Unibet,home,3.4,1,3,0.0,-1.0
1319850724,Unibet,draw,3.55,1,3,0.0,-1.0
1319850724,Unibet,away,1.95,1,3,1.0,0.95
