casa,familia,mercado,lado,match_id,cuota,prob_cuota,prob_casa,consenso,desviacion,valor
1xBet,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,5.65,0.17699115044247787,0.16789396170839468,0.15087899999999999,0.0170149617083947,-0.14753365000000007
1xBet,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.14,0.8771929824561404,0.8321060382916052,0.849121,-0.017014961708394782,-0.032002060000000054
Ivibet,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,6.6,0.15151515151515152,0.14618369987063387,0.15087899999999999,-0.0046953001293661145,-0.004198600000000163
Ivibet,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.13,0.8849557522123894,0.853816300129366,0.849121,0.004695300129366031,-0.040493270000000026
Vbet Sport,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,6.7,0.14925373134328357,0.14212548015364918,0.150943,-0.008817519846350819,0.011318099999999998
Vbet Sport,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.11,0.9009009009009008,0.8578745198463509,0.849057,0.00881751984635093,-0.05754672999999999
bet365,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,5.9,0.1694915254237288,0.1607396870554765,0.150815,0.0099246870554765,-0.11019149999999989
bet365,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.13,0.8849557522123894,0.8392603129445235,0.849185,-0.009924687055476444,-0.04042095000000012
22Bet,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,5.65,0.17699115044247787,0.16789396170839468,0.15087899999999999,0.0170149617083947,-0.14753365000000007
22Bet,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.14,0.8771929824561404,0.8321060382916052,0.849121,-0.017014961708394782,-0.032002060000000054
20Bet,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,6.6,0.15151515151515152,0.14618369987063387,0.15087899999999999,-0.0046953001293661145,-0.004198600000000163
20Bet,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.13,0.8849557522123894,0.853816300129366,0.849121,0.004695300129366031,-0.040493270000000026
LeoVegas Sport,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,6.25,0.16,0.15081521739130438,0.15087899999999999,-6.378260869560615e-05,-0.05700625000000015
LeoVegas Sport,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.11,0.9009009009009008,0.8491847826086957,0.849121,6.378260869566166e-05,-0.05747568999999986
Novibet,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,6.3,0.15873015873015872,0.15094339622641512,0.150815,0.00012839622641511172,-0.049865499999999896
Novibet,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.12,0.8928571428571428,0.8490566037735849,0.849185,-0.00012839622641502846,-0.04891279999999998
TonyBet,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,6.6,0.15151515151515152,0.14618369987063387,0.15087899999999999,-0.0046953001293661145,-0.004198600000000163
TonyBet,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.13,0.8849557522123894,0.853816300129366,0.849121,0.004695300129366031,-0.040493270000000026
Unibet,Asian Handicap,Asian Handicap -1.25/+1.25,home,1321408054,6.25,0.16,0.15081521739130438,0.15087899999999999,-6.378260869560615e-05,-0.05700625000000015
Unibet,Asian Handicap,Asian Handicap -1.25/+1.25,away,1321408054,1.11,0.9009009009009008,0.8491847826086957,0.849121,6.378260869566166e-05,-0.05747568999999986
Megapari,Asian Handicap,Asian Handicap +2.25/-2.25,home,1321408054,1.03,0.970873786407767,0.8791079812206573,0.875146,0.0039619812206572735,-0.09859962
Megapari,Asian Handicap,Asian Handicap +2.25/-2.25,away,1321408054,7.49,0.13351134846461948,0.1208920187793427,0.124854,-0.003961981220657301,-0.06484353999999992
1xBet,Asian Handicap,Asian Handicap +2.25/-2.25,home,1321408054,1.03,0.970873786407767,0.8791079812206573,0.875146,0.0039619812206572735,-0.09859962
1xBet,Asian Handicap,Asian Handicap +2.25/-2.25,away,1321408054,7.49,0.13351134846461948,0.1208920187793427,0.124854,-0.003961981220657301,-0.06484353999999992
Ivibet,Asian Handicap,Asian Handicap +2.25/-2.25,home,1321408054,1.1,0.9090909090909091,0.8764044943820224,0.875146,0.0012584943820224126,-0.03733940000000002
Ivibet,Asian Handicap,Asian Handicap +2.25/-2.25,away,1321408054,7.8,0.12820512820512822,0.12359550561797754,0.124854,-0.001258494382022468,-0.026138800000000018
22Bet,Asian Handicap,Asian Handicap +2.25/-2.25,home,1321408054,1.03,0.970873786407767,0.8791079812206573,0.875146,0.0039619812206572735,-0.09859962
22Bet,Asian Handicap,Asian Handicap +2.25/-2.25,away,1321408054,7.49,0.13351134846461948,0.1208920187793427,0.124854,-0.003961981220657301,-0.06484353999999992
20Bet,Asian Handicap,Asian Handicap +2.25/-2.25,home,1321408054,1.1,0.9090909090909091,0.8764044943820224,0.875146,0.0012584943820224126,-0.03733940000000002
20Bet,Asian Handicap,Asian Handicap +2.25/-2.25,away,1321408054,7.8,0.12820512820512822,0.12359550561797754,0.124854,-0.001258494382022468,-0.026138800000000018
LeoVegas Sport,Asian Handicap,Asian Handicap +2.25/-2.25,home,1321408054,1.08,0.9259259259259258,0.8741258741258742,0.875146,-0.0010201258741258101,-0.05484231999999989
LeoVegas Sport,Asian Handicap,Asian Handicap +2.25/-2.25,away,1321408054,7.5,0.13333333333333333,0.1258741258741259,0.124854,0.0010201258741258795,-0.06359499999999996
TonyBet,Asian Handicap,Asian Handicap +2.25/-2.25,home,1321408054,1.1,0.9090909090909091,0.8764044943820224,0.875146,0.0012584943820224126,-0.03733940000000002
TonyBet,Asian Handicap,Asian Handicap +2.25/-2.25,away,1321408054,7.8,0.12820512820512822,0.12359550561797754,0.124854,-0.001258494382022468,-0.026138800000000018
Unibet,Asian Handicap,Asian Handicap +2.25/-2.25,home,1321408054,1.08,0.9259259259259258,0.8741258741258742,0.875146,-0.0010201258741258101,-0.05484231999999989
Unibet,Asian Handicap,Asian Handicap +2.25/-2.25,away,1321408054,7.5,0.13333333333333333,0.1258741258741259,0.124854,0.0010201258741258795,-0.06359499999999996
Megapari,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.17,0.1620745542949757,0.15479452054794518,0.143604,0.01119052054794517,-0.11396331999999998
Megapari,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.13,0.8849557522123894,0.8452054794520547,0.8563959999999999,-0.011190520547945226,-0.03227252000000014
1xBet,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.17,0.1620745542949757,0.15479452054794518,0.143604,0.01119052054794517,-0.11396331999999998
1xBet,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.13,0.8849557522123894,0.8452054794520547,0.8563959999999999,-0.011190520547945226,-0.03227252000000014
Fezbet,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.5,0.15384615384615385,0.14586070959264127,0.143604,0.002256709592641265,-0.06657400000000002
Fezbet,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.11,0.9009009009009008,0.8541392904073586,0.8563959999999999,-0.0022567095926413483,-0.04940043999999999
Campobet,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,8.5,0.11764705882352941,0.1099476439790576,0.145861,-0.035913356020942394,0.23981849999999993
Campobet,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.05,0.9523809523809523,0.8900523560209423,0.854139,0.035913356020942366,-0.10315405
DraftKings,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.5,0.15384615384615385,0.14134742404227213,0.145861,-0.004513575957727861,-0.0519035000000001
DraftKings,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.07,0.9345794392523364,0.8586525759577278,0.854139,0.004513575957727833,-0.08607127000000003
Vbet Sport,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,7.1,0.14084507042253522,0.13414634146341464,0.145861,-0.011714658536585348,0.03561309999999995
Vbet Sport,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.1,0.9090909090909091,0.8658536585365855,0.854139,0.011714658536585487,-0.060447099999999976
Cashwin,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.5,0.15384615384615385,0.14586070959264127,0.143604,0.002256709592641265,-0.06657400000000002
Cashwin,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.11,0.9009009009009008,0.8541392904073586,0.8563959999999999,-0.0022567095926413483,-0.04940043999999999
bet365,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.4,0.15625,0.14780292942743012,0.141347,0.006455929427430118,-0.0953792
bet365,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.11,0.9009009009009008,0.8521970705725699,0.858653,-0.006455929427430118,-0.046895169999999875
22Bet,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.15,0.16260162601626016,0.15521978021978022,0.141347,0.013872780219780223,-0.13071595000000003
22Bet,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.13,0.8849557522123894,0.8447802197802198,0.858653,-0.013872780219780223,-0.029722110000000024
Powbet,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.5,0.15384615384615385,0.14586070959264127,0.143604,0.002256709592641265,-0.06657400000000002
Powbet,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.11,0.9009009009009008,0.8541392904073586,0.8563959999999999,-0.0022567095926413483,-0.04940043999999999
LeoVegas Sport,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.75,0.14814814814814814,0.14012738853503187,0.143604,-0.003476611464968138,-0.03067299999999984
LeoVegas Sport,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.1,0.9090909090909091,0.8598726114649683,0.8563959999999999,0.00347661146496836,-0.05796440000000003
Unibet,Asian Handicap,Asian Handicap -1.5/+1.5,home,1321408054,6.75,0.14814814814814814,0.14012738853503187,0.143604,-0.003476611464968138,-0.03067299999999984
Unibet,Asian Handicap,Asian Handicap -1.5/+1.5,away,1321408054,1.1,0.9090909090909091,0.8598726114649683,0.8563959999999999,0.00347661146496836,-0.05796440000000003
Megapari,Asian Handicap,Asian Handicap +2/-2,home,1321408054,1.09,0.9174311926605504,0.8741339491916859,0.865266,0.008867949191685875,-0.05686005999999999
Megapari,Asian Handicap,Asian Handicap +2/-2,away,1321408054,7.57,0.1321003963011889,0.12586605080831406,0.134734,-0.008867949191685931,0.019936380000000087
1xBet,Asian Handicap,Asian Handicap +2/-2,home,1321408054,1.09,0.9174311926605504,0.8741339491916859,0.865266,0.008867949191685875,-0.05686005999999999
1xBet,Asian Handicap,Asian Handicap +2/-2,away,1321408054,7.57,0.1321003963011889,0.12586605080831406,0.134734,-0.008867949191685931,0.019936380000000087
Fezbet,Asian Handicap,Asian Handicap +2/-2,home,1321408054,1.11,0.9009009009009008,0.8438818565400843,0.865266,-0.021384143459915683,-0.03955473999999992
Fezbet,Asian Handicap,Asian Handicap +2/-2,away,1321408054,6.0,0.16666666666666666,0.15611814345991562,0.134734,0.021384143459915628,-0.191596
Campobet,Asian Handicap,Asian Handicap +2/-2,home,1321408054,1.11,0.9009009009009008,0.8438818565400843,0.865266,-0.021384143459915683,-0.03955473999999992
Campobet,Asian Handicap,Asian Handicap +2/-2,away,1321408054,6.0,0.16666666666666666,0.15611814345991562,0.134734,0.021384143459915628,-0.191596
Cashwin,Asian Handicap,Asian Handicap +2/-2,home,1321408054,1.11,0.9009009009009008,0.8438818565400843,0.865266,-0.021384143459915683,-0.03955473999999992
Cashwin,Asian Handicap,Asian Handicap +2/-2,away,1321408054,6.0,0.16666666666666666,0.15611814345991562,0.134734,0.021384143459915628,-0.191596
Powbet,Asian Handicap,Asian Handicap +2/-2,home,1321408054,1.11,0.9009009009009008,0.8438818565400843,0.865266,-0.021384143459915683,-0.03955473999999992
Powbet,Asian Handicap,Asian Handicap +2/-2,away,1321408054,6.0,0.16666666666666666,0.15611814345991562,0.134734,0.021384143459915628,-0.191596
LeoVegas Sport,Asian Handicap,Asian Handicap +2/-2,home,1321408054,1.09,0.9174311926605504,0.865265760197775,0.865266,-2.398022249661125e-07,-0.05686005999999999
LeoVegas Sport,Asian Handicap,Asian Handicap +2/-2,away,1321408054,7.0,0.14285714285714285,0.13473423980222496,0.134734,2.398022249661125e-07,-0.05686199999999997
Unibet,Asian Handicap,Asian Handicap +2/-2,home,1321408054,1.09,0.9174311926605504,0.865265760197775,0.865266,-2.398022249661125e-07,-0.05686005999999999
Unibet,Asian Handicap,Asian Handicap +2/-2,away,1321408054,7.0,0.14285714285714285,0.13473423980222496,0.134734,2.398022249661125e-07,-0.05686199999999997
Stake.com,Full Time Result,Full Time Result,home,1340473007,1.87,0.53475935828877,0.513293578888413,0.501444,0.011849578888412982,-0.062299719999999836
Stake.com,Full Time Result,Full Time Result,away,1340473007,3.8,0.2631578947368421,0.25259447171614013,0.25358749999999997,-0.0009930282838598314,-0.03636750000000011
Stake.com,Full Time Result,Full Time Result,draw,1340473007,4.1,0.24390243902439027,0.23411194939544697,0.2437805,-0.009668550604553044,-0.0004999500000000268
Jackbit,Full Time Result,Full Time Result,home,1340473007,1.89,0.5291005291005292,0.4997479203428284,0.502888,-0.0031400796571716127,-0.04954168000000014
Jackbit,Full Time Result,Full Time Result,away,1340473007,3.66,0.27322404371584696,0.2580665490294933,0.253366,0.004700549029493295,-0.07268043999999996
Jackbit,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.24218553062767836,0.243572,-0.001386469372321647,-0.050069200000000036
bet-at-home,Full Time Result,Full Time Result,home,1340473007,1.93,0.5181347150259068,0.4960835509138382,0.5035385,-0.007454949086161788,-0.028170695000000134
bet-at-home,Full Time Result,Full Time Result,away,1340473007,3.8,0.2631578947368421,0.2519582245430809,0.25358749999999997,-0.0016292754569190437,-0.03636750000000011
bet-at-home,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.2519582245430809,0.2435385,0.008419724543080931,-0.07455369999999995
4rabet,Full Time Result,Full Time Result,home,1340473007,1.85,0.5405405405405405,0.5066233880164926,0.502888,0.0037353880164926467,-0.06965719999999986
4rabet,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.24993420475480307,0.253366,-0.003431795245196906,-0.04987750000000002
4rabet,Full Time Result,Full Time Result,draw,1340473007,3.85,0.2597402597402597,0.24344240722870428,0.243572,-0.00012959277129573343,-0.06224779999999985
Parimatch,Full Time Result,Full Time Result,home,1340473007,1.85,0.5405405405405405,0.5088777796931563,0.502888,0.005989779693156283,-0.06965719999999986
Parimatch,Full Time Result,Full Time Result,away,1340473007,3.6,0.2777777777777778,0.26150663678676095,0.253366,0.008140636786760969,-0.08788240000000014
Parimatch,Full Time Result,Full Time Result,draw,1340473007,4.1,0.24390243902439027,0.2296155835200828,0.243572,-0.013956416479917216,-0.0013548000000001004
22Bet,Full Time Result,Full Time Result,home,1340473007,1.9,0.5263157894736842,0.49982680983720124,0.502888,-0.003061190162798766,-0.04451279999999991
22Bet,Full Time Result,Full Time Result,away,1340473007,3.7,0.27027027027027023,0.25666782126775195,0.253366,0.00330182126775197,-0.06254579999999998
22Bet,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.24350536889504681,0.243572,-6.663110495319646e-05,-0.050069200000000036
Fezbet,Full Time Result,Full Time Result,home,1340473007,1.92,0.5208333333333334,0.4957211438113129,0.502888,-0.007166856188687121,-0.0344550400000001
Fezbet,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.2538092256313922,0.253366,0.00044322563139220783,-0.04987750000000002
Fezbet,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.25046963055729493,0.243572,0.00689763055729492,-0.07442639999999989
BC.Game,Full Time Result,Full Time Result,home,1340473007,1.85,0.5405405405405405,0.5066233880164926,0.502888,0.0037353880164926467,-0.06965719999999986
BC.Game,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.24993420475480307,0.253366,-0.003431795245196906,-0.04987750000000002
BC.Game,Full Time Result,Full Time Result,draw,1340473007,3.85,0.2597402597402597,0.24344240722870428,0.243572,-0.00012959277129573343,-0.06224779999999985
William Hill,Full Time Result,Full Time Result,home,1340473007,1.8,0.5555555555555556,0.5,0.5035385,-0.0035385,-0.09363070000000007
William Hill,Full Time Result,Full Time Result,away,1340473007,3.6,0.2777777777777778,0.25,0.25358749999999997,-0.0035874999999999657,-0.08708500000000019
William Hill,Full Time Result,Full Time Result,draw,1340473007,3.6,0.2777777777777778,0.25,0.2435385,0.006461500000000009,-0.12326140000000008
Interwetten,Full Time Result,Full Time Result,home,1340473007,1.95,0.5128205128205129,0.4885133350937418,0.5035385,-0.015025164906258215,-0.018099925000000128
Interwetten,Full Time Result,Full Time Result,away,1340473007,3.7,0.27027027027027023,0.2574597306575125,0.2531035,0.004356230657512505,-0.06351704999999996
Interwetten,Full Time Result,Full Time Result,draw,1340473007,3.75,0.26666666666666666,0.2540269342487457,0.2435385,0.010488434248745682,-0.08673062500000006
888sport,Full Time Result,Full Time Result,home,1340473007,1.85,0.5405405405405405,0.4965517241379309,0.5035385,-0.006986775862069083,-0.06845377499999983
888sport,Full Time Result,Full Time Result,away,1340473007,3.6,0.2777777777777778,0.25517241379310346,0.2531035,0.0020689137931034773,-0.08882740000000011
888sport,Full Time Result,Full Time Result,draw,1340473007,3.7,0.27027027027027023,0.24827586206896546,0.2435385,0.004737362068965467,-0.09890754999999984
Betway,Full Time Result,Full Time Result,home,1340473007,1.88,0.5319148936170213,0.4957958828645985,0.5035385,-0.007742617135401475,-0.05334761999999993
Betway,Full Time Result,Full Time Result,away,1340473007,3.6,0.2777777777777778,0.2589156277181792,0.2531035,0.005812127718179239,-0.08882740000000011
Betway,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.24528848941722242,0.2435385,0.0017499894172224306,-0.07455369999999995
ToonieBet,Full Time Result,Full Time Result,home,1340473007,1.92,0.5208333333333334,0.4957211438113129,0.502888,-0.007166856188687121,-0.0344550400000001
ToonieBet,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.2538092256313922,0.253366,0.00044322563139220783,-0.04987750000000002
ToonieBet,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.25046963055729493,0.243572,0.00689763055729492,-0.07442639999999989
All British Casino,Full Time Result,Full Time Result,home,1340473007,1.9,0.5263157894736842,0.4915346805024576,0.5035385,-0.012003819497542423,-0.04327684999999992
All British Casino,Full Time Result,Full Time Result,away,1340473007,3.6,0.2777777777777778,0.2594210813762971,0.2531035,0.006317581376297121,-0.08882740000000011
All British Casino,Full Time Result,Full Time Result,draw,1340473007,3.75,0.26666666666666666,0.24904423812124518,0.2435385,0.005505738121245191,-0.08673062500000006
1Bet,Full Time Result,Full Time Result,home,1340473007,1.9,0.5263157894736842,0.5028882093102276,0.502888,2.0931022759462792e-07,-0.04451279999999991
1Bet,Full Time Result,Full Time Result,away,1340473007,3.7,0.27027027027027023,0.25823989126741415,0.253366,0.0048738912674141655,-0.06254579999999998
1Bet,Full Time Result,Full Time Result,draw,1340473007,4.0,0.25,0.23887189942235815,0.243572,-0.004700100577641864,-0.025711999999999957
Mystake,Full Time Result,Full Time Result,home,1340473007,1.89,0.5291005291005292,0.4997479203428284,0.502888,-0.0031400796571716127,-0.04954168000000014
Mystake,Full Time Result,Full Time Result,away,1340473007,3.66,0.27322404371584696,0.2580665490294933,0.253366,0.004700549029493295,-0.07268043999999996
Mystake,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.24218553062767836,0.243572,-0.001386469372321647,-0.050069200000000036
Ivibet,Full Time Result,Full Time Result,home,1340473007,1.92,0.5208333333333334,0.5049758596906099,0.502888,0.0020878596906098723,-0.0344550400000001
Ivibet,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.25854764016159226,0.253366,0.0051816401615922825,-0.04987750000000002
Ivibet,Full Time Result,Full Time Result,draw,1340473007,4.1,0.24390243902439027,0.2364765001477978,0.243572,-0.007095499852202203,-0.0013548000000001004
10bet,Full Time Result,Full Time Result,home,1340473007,1.81,0.5524861878453039,0.5170009468881811,0.501444,0.0155569468881811,-0.09238636
10bet,Full Time Result,Full Time Result,away,1340473007,3.85,0.2597402597402597,0.24305758801756044,0.25358749999999997,-0.010529911982439522,-0.02368812500000006
10bet,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.23994146509425845,0.2437805,-0.0038390349057415563,-0.04925605000000011
N1Bet,Full Time Result,Full Time Result,home,1340473007,1.87,0.53475935828877,0.5088436941867833,0.501444,0.007399694186783323,-0.062299719999999836
N1Bet,Full Time Result,Full Time Result,away,1340473007,3.84,0.2604166666666667,0.247796278158668,0.25358749999999997,-0.005791221841331962,-0.026224000000000247
N1Bet,Full Time Result,Full Time Result,draw,1340473007,3.91,0.2557544757033248,0.24336002765454862,0.2437805,-0.0004204723454513948,-0.04681824499999998
Bet9ja,Full Time Result,Full Time Result,home,1340473007,1.88,0.5319148936170213,0.5041886441203848,0.501444,0.002744644120384776,-0.057285279999999994
Bet9ja,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.2527665735856862,0.25358749999999997,-0.0008209264143137496,-0.049046875000000156
Bet9ja,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.2430447822939291,0.2437805,-0.0007357177060709208,-0.04925605000000011
Coral,Full Time Result,Full Time Result,home,1340473007,1.85,0.5405405405405405,0.5112910097997443,0.502888,0.008403009799744288,-0.06965719999999986
Coral,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.25223689816787387,0.253366,-0.0011291018321261115,-0.04987750000000002
Coral,Full Time Result,Full Time Result,draw,1340473007,4.0,0.25,0.23647209203238176,0.243572,-0.007099907967618252,-0.025711999999999957
bet365,Full Time Result,Full Time Result,home,1340473007,1.9,0.5263157894736842,0.49982680983720124,0.502888,-0.003061190162798766,-0.04451279999999991
bet365,Full Time Result,Full Time Result,away,1340473007,3.7,0.27027027027027023,0.25666782126775195,0.253366,0.00330182126775197,-0.06254579999999998
bet365,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.24350536889504681,0.243572,-6.663110495319646e-05,-0.050069200000000036
Novibet,Full Time Result,Full Time Result,home,1340473007,1.91,0.5235602094240838,0.49851447522973813,0.5035385,-0.00502402477026187,-0.03824146500000003
Novibet,Full Time Result,Full Time Result,away,1340473007,3.7,0.27027027027027023,0.257341256132108,0.2531035,0.004237756132108028,-0.06351704999999996
Novibet,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.24414426863815383,0.2435385,0.0006057686381538419,-0.05019985000000016
Goldenbet,Full Time Result,Full Time Result,home,1340473007,1.89,0.5291005291005292,0.4997479203428284,0.502888,-0.0031400796571716127,-0.04954168000000014
Goldenbet,Full Time Result,Full Time Result,away,1340473007,3.66,0.27322404371584696,0.2580665490294933,0.253366,0.004700549029493295,-0.07268043999999996
Goldenbet,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.24218553062767836,0.243572,-0.001386469372321647,-0.050069200000000036
Mostbet,Full Time Result,Full Time Result,home,1340473007,1.88,0.5319148936170213,0.5074374577417174,0.501444,0.005993457741717445,-0.057285279999999994
Mostbet,Full Time Result,Full Time Result,away,1340473007,3.8,0.2631578947368421,0.2510480054090602,0.25358749999999997,-0.0025394945909397726,-0.03636750000000011
Mostbet,Full Time Result,Full Time Result,draw,1340473007,3.95,0.2531645569620253,0.24151453684922242,0.2437805,-0.0022659631507775946,-0.03706702499999981
Nine Casino,Full Time Result,Full Time Result,home,1340473007,1.87,0.53475935828877,0.5072042164345117,0.501444,0.005760216434511745,-0.062299719999999836
Nine Casino,Full Time Result,Full Time Result,away,1340473007,3.8,0.2631578947368421,0.24959786440329926,0.25358749999999997,-0.003989635596700708,-0.03636750000000011
Nine Casino,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.24319791916218905,0.2437805,-0.0005825808378109587,-0.04925605000000011
1xBet,Full Time Result,Full Time Result,home,1340473007,1.92,0.5208333333333334,0.49983040039075755,0.502888,-0.0030575996092424562,-0.0344550400000001
1xBet,Full Time Result,Full Time Result,away,1340473007,3.74,0.267379679144385,0.25659742479953324,0.253366,0.0032314247995332557,-0.0524111599999999
1xBet,Full Time Result,Full Time Result,draw,1340473007,3.94,0.25380710659898476,0.24357217480970922,0.243572,1.7480970920802363e-07,-0.040326319999999916
Betano,Full Time Result,Full Time Result,home,1340473007,1.91,0.5235602094240838,0.49868766404199477,0.5035385,-0.0048508359580052285,-0.03824146500000003
Betano,Full Time Result,Full Time Result,away,1340473007,3.8,0.2631578947368421,0.25065616797900264,0.25358749999999997,-0.0029313320209973237,-0.03636750000000011
Betano,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.25065616797900264,0.2435385,0.007117667979002651,-0.07455369999999995
BetVictor,Full Time Result,Full Time Result,home,1340473007,1.85,0.5405405405405405,0.5088777796931563,0.502888,0.005989779693156283,-0.06965719999999986
BetVictor,Full Time Result,Full Time Result,away,1340473007,3.6,0.2777777777777778,0.26150663678676095,0.253366,0.008140636786760969,-0.08788240000000014
BetVictor,Full Time Result,Full Time Result,draw,1340473007,4.1,0.24390243902439027,0.2296155835200828,0.243572,-0.013956416479917216,-0.0013548000000001004
Betsson,Full Time Result,Full Time Result,home,1340473007,1.9,0.5263157894736842,0.49781200770173284,0.5035385,-0.005726492298267161,-0.04327684999999992
Betsson,Full Time Result,Full Time Result,away,1340473007,3.95,0.2531645569620253,0.2394538771223525,0.25358749999999997,-0.014133622877647467,0.0016706250000000367
Betsson,Full Time Result,Full Time Result,draw,1340473007,3.6,0.2777777777777778,0.2627341151759146,0.2435385,0.019195615175914615,-0.12326140000000008
Bwin,Full Time Result,Full Time Result,home,1340473007,1.85,0.5405405405405405,0.5112910097997443,0.502888,0.008403009799744288,-0.06965719999999986
Bwin,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.25223689816787387,0.253366,-0.0011291018321261115,-0.04987750000000002
Bwin,Full Time Result,Full Time Result,draw,1340473007,4.0,0.25,0.23647209203238176,0.243572,-0.007099907967618252,-0.025711999999999957
Powbet,Full Time Result,Full Time Result,home,1340473007,1.92,0.5208333333333334,0.4957211438113129,0.502888,-0.007166856188687121,-0.0344550400000001
Powbet,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.2538092256313922,0.253366,0.00044322563139220783,-0.04987750000000002
Powbet,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.25046963055729493,0.243572,0.00689763055729492,-0.07442639999999989
Marathonbet,Full Time Result,Full Time Result,home,1340473007,1.9,0.5263157894736842,0.5045615642729122,0.501444,0.00311756427291221,-0.047256399999999976
Marathonbet,Full Time Result,Full Time Result,away,1340473007,3.86,0.2590673575129534,0.24835931920169257,0.25358749999999997,-0.005228180798307391,-0.021152250000000206
Marathonbet,Full Time Result,Full Time Result,draw,1340473007,3.88,0.2577319587628866,0.2470791165253952,0.2435385,0.003540616525395196,-0.05507062000000018
20Bet,Full Time Result,Full Time Result,home,1340473007,1.92,0.5208333333333334,0.5049758596906099,0.502888,0.0020878596906098723,-0.0344550400000001
20Bet,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.25854764016159226,0.253366,0.0051816401615922825,-0.04987750000000002
20Bet,Full Time Result,Full Time Result,draw,1340473007,4.1,0.24390243902439027,0.2364765001477978,0.243572,-0.007095499852202203,-0.0013548000000001004
