match_id,partido,liga,minuto,estado,tarjetas_ht,linea,prob_modelo,prob_push,prob_mercado,casas,mejor_cuota,mejor_casa,ev,resuelto,momento,total_final,faltas_ht,corners_ht,cuota_despues,prob_mercado_despues,momento_despues,liga_modelo
1270666328,Lanús vs Estudiantes de La Plata,Liga Profesional Argentina,45,Half time,1,4.5,0.2726,0.0,0.4282,1,2.15,Marathonbet,-0.4138,False,2026-09-22T01:15:08+00:00,4.0,6.0,3.0,2.8,0.3285,2026-09-22T01:54:16+00:00,(otras)
1270666328,Lanús vs Estudiantes de La Plata,Liga Profesional Argentina,45,Half time,1,5.5,0.1426,0.0,0.2643,1,3.48,Marathonbet,-0.5037,False,2026-09-22T01:15:08+00:00,4.0,6.0,3.0,5.0,0.183,2026-09-22T01:54:16+00:00,(otras)
1270666328,Lanús vs Estudiantes de La Plata,Liga Profesional Argentina,45,Half time,1,6.5,0.068,0.0,0.1452,1,6.3,Marathonbet,-0.5715,False,2026-09-22T01:15:08+00:00,4.0,6.0,3.0,7.0,0.1304,2026-09-22T01:54:16+00:00,(otras)
1270666328,Lanús vs Estudiantes de La Plata,Liga Profesional Argentina,45,Half time,1,7.5,0.03,0.0,0.1304,1,7.0,Marathonbet,-0.7898,False,2026-09-22T01:15:08+00:00,4.0,6.0,3.0,7.0,0.1304,2026-09-22T01:54:16+00:00,(otras)
1270666328,Lanús vs Estudiantes de La Plata,Liga Profesional Argentina,45,Half time,1,8.5,0.0124,0.0,0.1313,1,6.95,Marathonbet,-0.9138,False,2026-09-22T01:15:08+00:00,4.0,6.0,3.0,6.95,0.1313,2026-09-22T01:54:16+00:00,(otras)
1395188052,Korea Republic U23 vs Saudi Arabia U23,Asian Games,45,Half time,0,1.5,0.7134,0.0,0.6585,1,1.4,Vbet Sport,-0.0013,False,2026-09-22T10:53:19+00:00,2.0,,5.0,1.9,0.4865,2026-09-22T11:25:36+00:00,(otras)
1395188052,Korea Republic U23 vs Saudi Arabia U23,Asian Games,45,Half time,0,2.0,0.4822,0.2311,0.5561,1,1.66,Vbet Sport,0.0317,False,2026-09-22T10:53:19+00:00,2.0,,5.0,2.87,0.3215,2026-09-22T11:25:36+00:00,(otras)
1395188052,Korea Republic U23 vs Saudi Arabia U23,Asian Games,45,Half time,0,2.5,0.4822,0.0,0.4184,1,2.21,Vbet Sport,0.0657,False,2026-09-22T10:53:19+00:00,2.0,,5.0,3.25,0.2841,2026-09-22T11:25:36+00:00,(otras)
1395188052,Korea Republic U23 vs Saudi Arabia U23,Asian Games,45,Half time,0,3.0,0.2861,0.1961,0.2841,1,3.25,Vbet Sport,0.126,False,2026-09-22T10:53:19+00:00,2.0,,5.0,3.25,0.2841,2026-09-22T11:25:36+00:00,(otras)
1395188052,Korea Republic U23 vs Saudi Arabia U23,Asian Games,45,Half time,0,3.5,0.2861,0.0,0.2795,1,3.3,Vbet Sport,-0.0559,False,2026-09-22T10:53:19+00:00,2.0,,5.0,3.9,0.2368,2026-09-22T11:25:36+00:00,(otras)
1395188052,Korea Republic U23 vs Saudi Arabia U23,Asian Games,45,Half time,0,4.0,0.152,0.1341,0.2889,1,3.2,Vbet Sport,-0.3794,False,2026-09-22T10:53:19+00:00,2.0,,5.0,3.2,0.2889,2026-09-22T11:25:36+00:00,(otras)
1395188052,Korea Republic U23 vs Saudi Arabia U23,Asian Games,45,Half time,0,4.5,0.152,0.0,0.2986,1,3.1,Vbet Sport,-0.5287,False,2026-09-22T10:53:19+00:00,2.0,,5.0,3.1,0.2986,2026-09-22T11:25:36+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,1.5,1.0,0.0,0.863,1,1.04,Marathonbet,,True,2026-09-22T15:27:51+00:00,5.0,,0.0,1.04,0.863,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,2.5,1.0,0.0,0.767,2,1.29,Vbet Sport,,True,2026-09-22T15:27:51+00:00,5.0,,0.0,1.29,0.767,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,3.0,1.0,0.0,0.6511,1,1.42,Vbet Sport,,True,2026-09-22T15:27:51+00:00,5.0,,0.0,1.42,0.6511,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,3.5,1.0,0.0,0.701,2,1.47,Vbet Sport,,True,2026-09-22T15:27:51+00:00,5.0,,0.0,1.47,0.701,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,4.0,0.8845,0.1155,0.7159,1,1.29,Vbet Sport,0.2565,False,2026-09-22T15:27:51+00:00,5.0,,0.0,1.29,0.7159,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,4.5,0.8845,0.0,0.6532,2,1.63,Vbet Sport,0.4418,False,2026-09-22T15:27:51+00:00,5.0,,0.0,1.63,0.7097,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,5.0,0.6596,0.2249,0.4531,1,2.04,Vbet Sport,0.5705,False,2026-09-22T15:27:51+00:00,5.0,,0.0,2.04,0.4531,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,5.5,0.6596,0.0,0.722,2,1.27,Vbet Sport,-0.1623,False,2026-09-22T15:27:51+00:00,5.0,,0.0,1.48,0.626,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,6.0,0.4193,0.2403,0.6511,1,1.42,Vbet Sport,-0.1643,False,2026-09-22T15:27:51+00:00,5.0,,0.0,1.76,0.5243,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,6.5,0.4193,0.0,0.4931,2,1.87,Marathonbet,-0.216,False,2026-09-22T15:27:51+00:00,5.0,,0.0,2.5,0.3791,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,7.0,0.233,0.1863,0.3703,1,2.5,Vbet Sport,-0.2312,False,2026-09-22T15:27:51+00:00,5.0,,0.0,3.4,0.2719,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,7.5,0.233,0.0,0.2914,2,3.2,Marathonbet,-0.2544,False,2026-09-22T15:27:51+00:00,5.0,,0.0,4.8,0.2154,2026-09-22T15:52:07+00:00,(otras)
1363717221,Dumbrăviţa vs CSM Reşiţa,Liga II,45,Half time,4,8.5,0.1159,0.0,0.1524,1,5.95,Marathonbet,-0.3101,False,2026-09-22T15:27:51+00:00,5.0,,0.0,7.0,0.1294,2026-09-22T15:52:07+00:00,(otras)
1395269748,Al Hamriyah vs Al Thaid,Presidents Cup,45,Half time,0,1.5,0.7134,0.0,0.6699,1,1.38,Vbet Sport,-0.0155,False,2026-09-22T15:40:03+00:00,4.0,,0.0,1.68,0.5496,2026-09-22T16:09:49+00:00,(otras)
1395269748,Al Hamriyah vs Al Thaid,Presidents Cup,45,Half time,0,2.0,0.4822,0.2311,0.5703,1,1.62,Vbet Sport,0.0124,False,2026-09-22T15:40:03+00:00,4.0,,0.0,2.33,0.3979,2026-09-22T16:09:49+00:00,(otras)
1395269748,Al Hamriyah vs Al Thaid,Presidents Cup,45,Half time,0,2.5,0.4822,0.0,0.4259,1,2.17,Vbet Sport,0.0465,False,2026-09-22T15:40:03+00:00,4.0,,0.0,3.05,0.3037,2026-09-22T16:09:49+00:00,(otras)
1395269748,Al Hamriyah vs Al Thaid,Presidents Cup,45,Half time,0,3.0,0.2861,0.1961,0.2889,1,3.2,Vbet Sport,0.1117,False,2026-09-22T15:40:03+00:00,4.0,,0.0,3.47,0.2664,2026-09-22T16:09:49+00:00,(otras)
1395269748,Al Hamriyah vs Al Thaid,Presidents Cup,45,Half time,0,3.5,0.2861,0.0,0.2416,1,3.83,Vbet Sport,0.0958,False,2026-09-22T15:40:03+00:00,4.0,,0.0,3.83,0.2416,2026-09-22T16:09:49+00:00,(otras)
1395269748,Al Hamriyah vs Al Thaid,Presidents Cup,45,Half time,0,4.0,0.152,0.1341,0.2841,1,3.25,Vbet Sport,-0.3718,False,2026-09-22T15:40:03+00:00,4.0,,0.0,3.25,0.2841,2026-09-22T16:09:49+00:00,(otras)
1395269748,Al Hamriyah vs Al Thaid,Presidents Cup,45,Half time,0,4.5,0.152,0.0,0.2719,1,3.4,Vbet Sport,-0.4831,False,2026-09-22T15:40:03+00:00,4.0,,0.0,3.4,0.2719,2026-09-22T16:09:49+00:00,(otras)
1394905520,Al-Bidda vs Al Shamal SC,QSL Cup,45,Half time,0,2.5,0.4822,0.0,0.7339,1,1.24,Marathonbet,-0.402,False,2026-09-22T15:52:07+00:00,0.0,,4.0,1.27,0.7159,2026-09-22T16:27:47+00:00,(otras)
1394905520,Al-Bidda vs Al Shamal SC,QSL Cup,45,Half time,0,3.5,0.2861,0.0,0.511,1,1.78,Marathonbet,-0.4907,False,2026-09-22T15:52:07+00:00,0.0,,4.0,1.09,0.8333,2026-09-22T16:27:47+00:00,(otras)
1394905520,Al-Bidda vs Al Shamal SC,QSL Cup,45,Half time,0,4.5,0.152,0.0,0.3061,1,2.97,Marathonbet,-0.5485,False,2026-09-22T15:52:07+00:00,0.0,,4.0,1.61,0.5649,2026-09-22T16:27:47+00:00,(otras)
1394905520,Al-Bidda vs Al Shamal SC,QSL Cup,45,Half time,0,5.5,0.0737,0.0,0.168,1,5.4,Marathonbet,-0.6023,False,2026-09-22T15:52:07+00:00,0.0,,4.0,2.83,0.3213,2026-09-22T16:27:47+00:00,(otras)
1394905520,Al-Bidda vs Al Shamal SC,QSL Cup,45,Half time,0,6.5,0.033,0.0,0.1294,1,7.0,Marathonbet,-0.769,False,2026-09-22T15:52:07+00:00,0.0,,4.0,5.8,0.1557,2026-09-22T16:27:47+00:00,(otras)
1394905520,Al-Bidda vs Al Shamal SC,QSL Cup,45,Half time,0,7.5,0.0138,0.0,0.1409,1,6.4,Marathonbet,-0.9114,False,2026-09-22T15:52:07+00:00,0.0,,4.0,6.4,0.1409,2026-09-22T16:27:47+00:00,(otras)
1394201743,Inter Milan Women vs Häcken,UEFA Champions League Women,45,Half time,0,1.5,0.7134,0.0,0.6869,2,1.35,Vbet Sport,-0.0369,False,2026-09-22T17:38:18+00:00,5.0,13.0,3.0,1.28,0.7289,2026-09-22T18:11:17+00:00,(otras)
1394201743,Inter Milan Women vs Häcken,UEFA Champions League Women,45,Half time,0,2.0,0.4822,0.2311,0.5927,1,1.56,Vbet Sport,-0.0166,False,2026-09-22T17:38:18+00:00,5.0,13.0,3.0,1.55,0.5974,2026-09-22T18:11:17+00:00,(otras)
1394201743,Inter Milan Women vs Häcken,UEFA Champions League Women,45,Half time,0,2.5,0.4822,0.0,0.4515,2,2.05,Vbet Sport,-0.0114,False,2026-09-22T17:38:18+00:00,5.0,13.0,3.0,2.3,0.4082,2026-09-22T18:11:17+00:00,(otras)
1394201743,Inter Milan Women vs Häcken,UEFA Champions League Women,45,Half time,0,3.0,0.2861,0.1961,0.314,1,2.95,Vbet Sport,0.0401,False,2026-09-22T17:38:18+00:00,5.0,13.0,3.0,3.57,0.2593,2026-09-22T18:11:17+00:00,(otras)
1394201743,Inter Milan Women vs Häcken,UEFA Champions League Women,45,Half time,0,3.5,0.2861,0.0,0.2711,2,3.48,Marathonbet,-0.0044,False,2026-09-22T17:38:18+00:00,5.0,13.0,3.0,4.85,0.2342,2026-09-22T18:11:17+00:00,(otras)
1394201743,Inter Milan Women vs Häcken,UEFA Champions League Women,45,Half time,0,4.0,0.152,0.1341,0.2841,1,3.25,Vbet Sport,-0.3718,False,2026-09-22T17:38:18+00:00,5.0,13.0,3.0,3.25,0.2841,2026-09-22T18:11:17+00:00,(otras)
1394201743,Inter Milan Women vs Häcken,UEFA Champions League Women,45,Half time,0,4.5,0.152,0.0,0.1355,1,6.7,Marathonbet,0.0186,False,2026-09-22T17:38:18+00:00,5.0,13.0,3.0,6.95,0.1313,2026-09-22T18:11:17+00:00,(otras)
1394201743,Inter Milan Women vs Häcken,UEFA Champions League Women,45,Half time,0,5.5,0.0737,0.0,0.1294,1,7.0,Marathonbet,-0.4844,False,2026-09-22T17:38:18+00:00,5.0,13.0,3.0,7.0,0.1294,2026-09-22T18:11:17+00:00,(otras)
1394194084,Bayern Munich Women vs Manchester City Women,UEFA Champions League Women,45,Second half,0,0.5,0.9095,0.0,0.8078,1,1.13,Marathonbet,0.0278,False,2026-09-22T17:50:18+00:00,2.0,13.0,2.0,1.16,0.7914,2026-09-22T18:11:17+00:00,(otras)
1394194084,Bayern Munich Women vs Manchester City Women,UEFA Champions League Women,45,Second half,0,1.0,0.7134,0.1961,0.7159,1,1.29,Vbet Sport,0.1164,False,2026-09-22T17:50:18+00:00,2.0,13.0,2.0,1.28,0.7205,2026-09-22T18:11:17+00:00,(otras)
1394194084,Bayern Munich Women vs Manchester City Women,UEFA Champions League Women,45,Second half,0,1.5,0.7134,0.0,0.5524,2,1.68,Marathonbet,0.1985,False,2026-09-22T17:50:18+00:00,2.0,13.0,2.0,1.35,0.6968,2026-09-22T18:11:17+00:00,(otras)
1394194084,Bayern Munich Women vs Manchester City Women,UEFA Champions League Women,45,Second half,0,2.0,0.4822,0.2311,0.411,1,2.25,Vbet Sport,0.3162,False,2026-09-22T17:50:18+00:00,2.0,13.0,2.0,1.57,0.589,2026-09-22T18:11:17+00:00,(otras)
1394194084,Bayern Munich Women vs Manchester City Women,UEFA Champions League Women,45,Second half,0,2.5,0.4822,0.0,0.3054,2,3.08,Marathonbet,0.4853,False,2026-09-22T17:50:18+00:00,2.0,13.0,2.0,2.67,0.3683,2026-09-22T18:11:17+00:00,(otras)
1394194084,Bayern Munich Women vs Manchester City Women,UEFA Champions League Women,45,Second half,0,3.0,0.2861,0.1961,0.2719,1,3.4,Vbet Sport,0.1689,False,2026-09-22T17:50:18+00:00,2.0,13.0,2.0,3.3,0.2795,2026-09-22T18:11:17+00:00,(otras)
1394194084,Bayern Munich Women vs Manchester City Women,UEFA Champions League Women,45,Second half,0,3.5,0.2861,0.0,0.1988,2,6.3,Marathonbet,0.8025,False,2026-09-22T17:50:18+00:00,2.0,13.0,2.0,6.45,0.2043,2026-09-22T18:11:17+00:00,(otras)
1394194084,Bayern Munich Women vs Manchester City Women,UEFA Champions League Women,45,Second half,0,4.5,0.152,0.0,0.1294,1,7.0,Marathonbet,0.0642,False,2026-09-22T17:50:18+00:00,2.0,13.0,2.0,7.0,0.1294,2026-09-22T18:11:17+00:00,(otras)
1394220465,Real Madrid Women vs Paris Saint-Germain Women,UEFA Champions League Women,45,Half time,2,1.5,1.0,0.0,0.8124,1,1.12,Marathonbet,,True,2026-09-22T19:51:30+00:00,4.0,11.0,3.0,1.12,0.8124,2026-09-22T20:25:19+00:00,(otras)
1394220465,Real Madrid Women vs Paris Saint-Germain Women,UEFA Champions League Women,45,Half time,2,2.5,0.8978,0.0,0.7624,2,1.36,Vbet Sport,0.221,False,2026-09-22T19:51:30+00:00,4.0,11.0,3.0,1.36,0.759,2026-09-22T20:25:19+00:00,(otras)
1394220465,Real Madrid Women vs Paris Saint-Germain Women,UEFA Champions League Women,45,Half time,2,3.0,0.6874,0.2104,0.5816,1,1.59,Vbet Sport,0.3034,False,2026-09-22T19:51:30+00:00,4.0,11.0,3.0,1.59,0.5816,2026-09-22T20:25:19+00:00,(otras)
1394220465,Real Madrid Women vs Paris Saint-Germain Women,UEFA Champions League Women,45,Half time,2,3.5,0.6874,0.0,0.6241,2,1.48,Marathonbet,0.0174,False,2026-09-22T19:51:30+00:00,4.0,11.0,3.0,1.55,0.6806,2026-09-22T20:25:19+00:00,(otras)
1394220465,Real Madrid Women vs Paris Saint-Germain Women,UEFA Champions League Women,45,Half time,2,4.0,0.4511,0.2363,0.5054,1,1.83,Vbet Sport,0.0619,False,2026-09-22T19:51:30+00:00,4.0,11.0,3.0,1.44,0.6427,2026-09-22T20:25:19+00:00,(otras)
1394220465,Real Madrid Women vs Paris Saint-Germain Women,UEFA Champions League Women,45,Half time,2,4.5,0.4511,0.0,0.374,2,2.48,Marathonbet,0.1188,False,2026-09-22T19:51:30+00:00,4.0,11.0,3.0,2.1,0.441,2026-09-22T20:25:19+00:00,(otras)
1394220465,Real Madrid Women vs Paris Saint-Germain Women,UEFA Champions League Women,45,Half time,2,5.0,0.2593,0.1918,0.2416,1,3.83,Vbet Sport,0.1849,False,2026-09-22T19:51:30+00:00,4.0,11.0,3.0,3.3,0.2795,2026-09-22T20:25:19+00:00,(otras)
1394220465,Real Madrid Women vs Paris Saint-Germain Women,UEFA Champions League Women,45,Half time,2,5.5,0.2593,0.0,0.2204,2,4.7,Marathonbet,0.2187,False,2026-09-22T19:51:30+00:00,4.0,11.0,3.0,4.33,0.2454,2026-09-22T20:25:19+00:00,(otras)
1394220465,Real Madrid Women vs Paris Saint-Germain Women,UEFA Champions League Women,45,Half time,2,6.5,0.1334,0.0,0.1294,1,7.0,Marathonbet,-0.0659,False,2026-09-22T19:51:30+00:00,4.0,11.0,3.0,6.95,0.1313,2026-09-22T20:25:19+00:00,(otras)
1394183872,Arsenal Women vs Køge BK,UEFA Champions League Women,45,Half time,0,0.5,0.9095,0.0,0.7095,2,1.3,Marathonbet,0.1824,False,2026-09-22T19:51:31+00:00,1.0,6.0,4.0,1.45,0.6429,2026-09-22T20:25:19+00:00,(otras)
1394183872,Arsenal Women vs Køge BK,UEFA Champions League Women,45,Half time,0,1.0,0.7134,0.1961,0.5853,1,1.58,Vbet Sport,0.3233,False,2026-09-22T19:51:31+00:00,1.0,6.0,4.0,2.02,0.457,2026-09-22T20:25:19+00:00,(otras)
1394183872,Arsenal Women vs Køge BK,UEFA Champions League Women,45,Half time,0,1.5,0.7134,0.0,0.3907,2,2.37,Vbet Sport,0.6907,False,2026-09-22T19:51:31+00:00,1.0,6.0,4.0,3.05,0.3129,2026-09-22T20:25:19+00:00,(otras)
1394183872,Arsenal Women vs Køge BK,UEFA Champions League Women,45,Half time,0,2.0,0.4822,0.2311,0.2841,1,3.25,Vbet Sport,0.7984,False,2026-09-22T19:51:31+00:00,1.0,6.0,4.0,3.25,0.2841,2026-09-22T20:25:19+00:00,(otras)
1394183872,Arsenal Women vs Køge BK,UEFA Champions League Women,45,Half time,0,2.5,0.4822,0.0,0.256,2,5.35,Marathonbet,1.58,False,2026-09-22T19:51:31+00:00,1.0,6.0,4.0,6.9,0.2368,2026-09-22T20:25:19+00:00,(otras)
1394183872,Arsenal Women vs Køge BK,UEFA Champions League Women,45,Half time,0,3.5,0.2861,0.0,0.1313,1,6.95,Marathonbet,0.9884,False,2026-09-22T19:51:31+00:00,1.0,6.0,4.0,6.95,0.1313,2026-09-22T20:25:19+00:00,(otras)
1394202594,Juventus Women vs SL Benfica,UEFA Champions League Women,45,Half time,1,1.5,0.9038,0.0,0.8627,1,1.05,Marathonbet,-0.051,False,2026-09-22T19:51:33+00:00,3.0,8.0,2.0,1.1,0.824,2026-09-22T20:25:19+00:00,(otras)
1394202594,Juventus Women vs SL Benfica,UEFA Champions League Women,45,Half time,1,2.0,0.7006,0.2032,0.7014,1,1.32,Vbet Sport,0.128,False,2026-09-22T19:51:33+00:00,3.0,8.0,2.0,1.32,0.7014,2026-09-22T20:25:19+00:00,(otras)
1394202594,Juventus Women vs SL Benfica,UEFA Champions League Women,45,Half time,1,2.5,0.7006,0.0,0.6781,2,1.36,Vbet Sport,-0.0471,False,2026-09-22T19:51:33+00:00,3.0,8.0,2.0,1.72,0.5431,2026-09-22T20:25:19+00:00,(otras)
1394202594,Juventus Women vs SL Benfica,UEFA Champions League Women,45,Half time,1,3.0,0.4668,0.2339,0.5816,1,1.59,Vbet Sport,-0.0239,False,2026-09-22T19:51:33+00:00,3.0,8.0,2.0,1.24,0.7464,2026-09-22T20:25:19+00:00,(otras)
1394202594,Juventus Women vs SL Benfica,UEFA Champions League Women,45,Half time,1,3.5,0.4668,0.0,0.4391,2,2.1,Vbet Sport,-0.0197,False,2026-09-22T19:51:33+00:00,3.0,8.0,2.0,3.04,0.4194,2026-09-22T20:25:19+00:00,(otras)
1394202594,Juventus Women vs SL Benfica,UEFA Champions League Women,45,Half time,1,4.0,0.2726,0.1941,0.3021,1,3.05,Vbet Sport,0.0257,False,2026-09-22T19:51:33+00:00,3.0,8.0,2.0,2.4,0.3846,2026-09-22T20:25:19+00:00,(otras)
1394202594,Juventus Women vs SL Benfica,UEFA Champions League Women,45,Half time,1,4.5,0.2726,0.0,0.262,2,3.74,Marathonbet,0.0197,False,2026-09-22T19:51:33+00:00,3.0,8.0,2.0,6.25,0.2199,2026-09-22T20:25:19+00:00,(otras)
1394202594,Juventus Women vs SL Benfica,UEFA Champions League Women,45,Half time,1,5.5,0.1426,0.0,0.1304,1,7.0,Marathonbet,-0.0017,False,2026-09-22T19:51:33+00:00,3.0,8.0,2.0,7.0,0.1304,2026-09-22T20:25:19+00:00,(otras)
1318872074,Independiente Medellin vs Jaguares,Primera A,45,Half time,4,5.5,0.6596,0.0,0.4639,1,1.93,Vbet Sport,0.273,False,2026-09-22T23:50:15+00:00,6.0,13.0,5.0,1.93,0.4639,2026-09-23T00:23:00+00:00,(otras)
1395182946,China PR U23 vs UAE U23,Asian Games,45,Half time,0,3.5,0.2861,0.0,0.5139,1,1.75,Vbet Sport,-0.4993,False,2026-09-23T06:23:40+00:00,7.0,,1.0,1.75,0.5139,2026-09-23T06:48:50+00:00,(otras)
1395182946,China PR U23 vs UAE U23,Asian Games,45,Half time,0,4.0,0.152,0.1341,0.4108,1,2.18,Vbet Sport,-0.5345,False,2026-09-23T06:23:40+00:00,7.0,,1.0,2.18,0.4108,2026-09-23T06:48:50+00:00,(otras)
1391889576,Vissel Kobe vs Sagan Tosu,Emperor’s Cup,45,Half time,1,0.5,1.0,0.0,0.8648,1,1.04,Marathonbet,,True,2026-09-23T08:58:59+00:00,3.0,,1.0,1.04,0.8648,2026-09-23T09:26:42+00:00,(otras)
1391889576,Vissel Kobe vs Sagan Tosu,Emperor’s Cup,45,Half time,1,1.5,0.9038,0.0,0.7331,2,1.41,Vbet Sport,0.2744,False,2026-09-23T08:58:59+00:00,3.0,,1.0,1.41,0.7324,2026-09-23T09:26:42+00:00,(otras)
1391889576,Vissel Kobe vs Sagan Tosu,Emperor’s Cup,45,Half time,1,2.0,0.7006,0.2032,0.5469,1,1.69,Vbet Sport,0.3873,False,2026-09-23T08:58:59+00:00,3.0,,1.0,1.69,0.5469,2026-09-23T09:26:42+00:00,(otras)
1391889576,Vissel Kobe vs Sagan Tosu,Emperor’s Cup,45,Half time,1,2.5,0.7006,0.0,0.519,2,1.78,Marathonbet,0.2472,False,2026-09-23T08:58:59+00:00,3.0,,1.0,1.76,0.6629,2026-09-23T09:26:42+00:00,(otras)
1391889576,Vissel Kobe vs Sagan Tosu,Emperor’s Cup,45,Half time,1,3.0,0.4668,0.2339,0.3668,1,2.52,Vbet Sport,0.4102,False,2026-09-23T08:58:59+00:00,3.0,,1.0,1.33,0.6963,2026-09-23T09:26:42+00:00,(otras)
1391889576,Vissel Kobe vs Sagan Tosu,Emperor’s Cup,45,Half time,1,3.5,0.4668,0.0,0.279,2,3.34,Marathonbet,0.5591,False,2026-09-23T08:58:59+00:00,3.0,,1.0,1.9,0.6094,2026-09-23T09:26:42+00:00,(otras)
1391889576,Vissel Kobe vs Sagan Tosu,Emperor’s Cup,45,Half time,1,4.0,0.2726,0.1941,0.2719,1,3.4,Vbet Sport,0.1211,False,2026-09-23T08:58:59+00:00,3.0,,1.0,1.43,0.6469,2026-09-23T09:26:42+00:00,(otras)
1391889576,Vissel Kobe vs Sagan Tosu,Emperor’s Cup,45,Half time,1,4.5,0.2726,0.0,0.1313,1,6.95,Marathonbet,0.8949,False,2026-09-23T08:58:59+00:00,3.0,,1.0,2.23,0.427,2026-09-23T09:26:42+00:00,(otras)
1391881917,Kashima vs Ventforet Kofu,Emperor’s Cup,45,Half time,0,2.5,0.4822,0.0,0.4865,1,1.9,Vbet Sport,-0.0837,False,2026-09-23T08:59:04+00:00,1.0,,4.0,1.9,0.4865,2026-09-23T09:26:42+00:00,(otras)
1391884470,Kyoto Sanga vs Fujieda MYFC,Emperor’s Cup,45,Half time,2,2.0,0.8978,0.1022,0.5816,1,1.59,Vbet Sport,0.5297,False,2026-09-23T08:59:06+00:00,4.0,,9.0,1.59,0.5816,2026-09-23T09:26:42+00:00,(otras)
1391884470,Kyoto Sanga vs Fujieda MYFC,Emperor’s Cup,45,Half time,2,2.5,0.8978,0.0,0.44,1,2.1,Vbet Sport,0.8854,False,2026-09-23T08:59:06+00:00,4.0,,9.0,2.1,0.44,2026-09-23T09:26:42+00:00,(otras)
1391881066,Gamba Osaka vs Tokushima Vortis,Emperor’s Cup,45,Second half,0,0.5,0.9095,0.0,0.7928,1,1.15,Marathonbet,0.046,False,2026-09-23T09:08:57+00:00,2.0,,3.0,1.19,0.7698,2026-09-23T09:41:10+00:00,(otras)
1391881066,Gamba Osaka vs Tokushima Vortis,Emperor’s Cup,45,Second half,0,1.5,0.7134,0.0,0.527,2,1.77,Marathonbet,0.2627,False,2026-09-23T09:08:57+00:00,2.0,,3.0,1.9,0.6037,2026-09-23T09:41:10+00:00,(otras)
1391881066,Gamba Osaka vs Tokushima Vortis,Emperor’s Cup,45,Second half,0,2.0,0.4822,0.2311,0.3846,1,2.4,Vbet Sport,0.3885,False,2026-09-23T09:08:57+00:00,2.0,,3.0,1.43,0.6469,2026-09-23T09:41:10+00:00,(otras)
1391881066,Gamba Osaka vs Tokushima Vortis,Emperor’s Cup,45,Second half,0,2.5,0.4822,0.0,0.2814,2,3.34,Marathonbet,0.6107,False,2026-09-23T09:08:57+00:00,2.0,,3.0,1.87,0.4918,2026-09-23T09:41:10+00:00,(otras)
1391881066,Gamba Osaka vs Tokushima Vortis,Emperor’s Cup,45,Second half,0,3.0,0.2861,0.1961,0.2416,1,3.83,Vbet Sport,0.2919,False,2026-09-23T09:08:57+00:00,2.0,,3.0,3.25,0.2841,2026-09-23T09:41:10+00:00,(otras)
1391881066,Gamba Osaka vs Tokushima Vortis,Emperor’s Cup,45,Second half,0,3.5,0.2861,0.0,0.1836,2,7.0,Marathonbet,1.0027,False,2026-09-23T09:08:57+00:00,2.0,,3.0,5.2,0.2803,2026-09-23T09:41:10+00:00,(otras)
1391881066,Gamba Osaka vs Tokushima Vortis,Emperor’s Cup,45,Second half,0,4.5,0.152,0.0,0.1304,1,7.0,Marathonbet,0.0642,False,2026-09-23T09:08:57+00:00,2.0,,3.0,7.0,0.1304,2026-09-23T09:41:10+00:00,(otras)
1391885321,Machida Zelvia vs Tochigi City,Emperor’s Cup,45,Half time,1,0.5,1.0,0.0,0.86,1,1.05,Marathonbet,,True,2026-09-23T09:08:58+00:00,2.0,,2.0,1.05,0.86,2026-09-23T09:41:10+00:00,(otras)
1391885321,Machida Zelvia vs Tochigi City,Emperor’s Cup,45,Half time,1,1.5,0.9038,0.0,0.7282,2,1.43,Vbet Sport,0.2925,False,2026-09-23T09:08:58+00:00,2.0,,2.0,1.56,0.5918,2026-09-23T09:41:10+00:00,(otras)
