match_id,local_formacion,local_ids,visitante_formacion,visitante_ids
1028121967,4-2-3-1,366107|33207048|1064364|26029185|3038063|3038546|185304|3104395|127666|3098599|24609970,4-2-3-1,20778492|7523845|1223754|6230049|86611|42797174|57322755|17200589|1663123|14585144|236663
1028125371,4-2-3-1,231672|3147543|24627841|439523|105931|454657|144893|117201|187075|234409|464961,3-4-2-1,256144|3403372|6698720|3050621|45526124|31411737|42791378|21084|187719|3327219|327306
1028122818,4-3-3,3134019|25285526|3578218|3556644|6238260|7617225|368683|5977601|313460|103677|235214,4-2-3-1,470113|7655221|58555049|453691|446285|975170|473172|370132|3108259|24702384|1384432
1028124520,4-2-3-1,472206|348719|2843575|472850|144088|481544|3027759|2993466|3047723|2557478|3021480,4-3-3,4223506|17182879|3186183|3138849|5944596|4036907|4895681|7637672|2561342|3324643|3314983
1028127073,4-4-1-1,2555224|25552464|4898901|1399888|3181514|54832407|29456|3579667|45609844|3024700|3025022,4-2-3-1,3052553|7628334|15449|24625587|3557288|965510|18694991|94017|24630256|22012557|45572492
1028115159,4-2-3-1,3052553|7628334|24625587|3557288|26067181|45422279|18694991|300258|24630256|22012557|45572492,4-3-3,3134019|6238260|3578218|3556644|3213553|473011|8043|5977601|20570963|157612|235214
1028117712,4-2-3-1,84840|87899|397341|85806|142800|8290688|120421|146503|239239|25437671|46369120,4-3-3,2555224|25552464|3049977|1399888|3181514|3024700|29456|3579667|48858341|552062|50124928
1028118563,4-2-3-1,470113|7655221|58555049|453691|446285|975170|3108259|370132|3018260|24702384|3048045,4-3-3,3044825|45803366|3052875|451920|25549888|235697|1631889|3043215|116557|461258|22344861
1028119414,4-3-3,5048148|32850433|26162332|4955090|7650713|38177923|139097|4900189|30100|3040317|20883625,4-2-3-1,99330|3078313|3293731|2833271|3088456|2543471|3148992|2830373|45793062|3030657|26073782
1028116861,4-2-3-1,45395|46683|46844|184499|45717|1081430|87416|400883|47327|49420|8310491,4-2-3-1,3155593|438718|7537369|3395644|3116148|471240|26197108|3090066|3086524|158417|3118080
1028114308,4-4-2,20778492|7523845|1223754|6230049|86611|17200589|42797174|49222684|48585285|236663|14585144,4-1-4-1,99491|45761184|20774467|65149770|101101|369005|6701135|102067|101745|42931931|177254
1028120265,4-1-4-1,482671|367878|3017938|22372|3034360|398790|6073718|265160|200277|3128062|3030013,4-2-3-1,472206|348719|2843575|472850|144088|4006156|481544|2993466|3027759|2557478|3021480
1028121116,4-2-3-1,256144|6698720|3082821|21788928|21084|31411737|3050621|3403372|187719|331170|327306,5-4-1,3277309|3153661|3049494|482993|23301523|27685|54190339|47649|3191979|3137078|22105776
1028113457,4-3-3,4223506|17182879|3186183|3138849|5944596|4036907|4895681|7637672|2561342|3324643|3314983,4-2-3-1,366107|33207048|1064364|26029185|3038063|185304|3038546|127666|181279|3104395|24609970
1028116010,3-4-2-1,3073322|3036936|3380349|3175074|29334515|46119892|10943485|2211650|357252|418915|4174401,4-2-3-1,231672|3147543|24627841|439523|105931|311528|144893|117201|187075|234409|464961
1028105798,4-2-3-1,231672|3147543|24627841|439523|105931|311528|144893|117201|187075|234409|464961,4-2-3-1,4223506|5944596|3186183|3138849|2535099|4036907|4895681|17182879|2561342|3314983|3324643
1028108351,4-2-3-1,84840|87899|397341|85806|142800|8290688|120421|146503|239239|45776318|46369120,4-2-3-1,3052553|3146899|24625587|3557288|26067181|45422279|18694991|300258|24630256|22012557|45572492
1028111755,4-3-3,5048148|32850433|26162332|4955090|7650713|38177923|139097|4900189|30100|3040317|20883625,4-2-3-1,3155593|438718|7537369|3116148|3107132|471240|26197108|3090066|3086524|3089905|3118080
1028112606,3-4-2-1,256144|6698720|3082821|21788928|3403372|31411737|23302006|21084|187719|331170|327306,3-4-2-1,3073322|10943485|3380349|3175074|29334515|418915|3027920|2211650|236502|357252|4174401
1028104947,4-2-3-1,3036614|33207048|1064364|26029185|3038063|181279|3038546|3098599|127666|3104395|24609970,4-1-4-1,99491|20774467|3036775|959|101101|369005|6701135|102067|102550|101745|177254
1028106649,4-2-3-1,99330|3078313|3293731|2833271|3030657|3080084|3148992|2830373|3221281|45793062|26073782,4-2-3-1,2555224|25552464|3049977|1399888|3022285|29456|3024700|141673|50124928|48858341|3025022
1028107500,4-2-3-1,45395|257754|46844|184499|45717|1081430|87416|39921|176610|49420|8310491,4-4-2,20778492|7523845|1223754|6230049|86611|17200589|42797174|49222684|219275|236663|14585144
1028110053,4-2-3-1,470113|7655221|58555049|453691|446285|975170|3108259|370132|3018260|24702384|3048045,3-4-2-1,482671|3017938|22372|232799|367878|462063|398790|3034360|6073718|265160|3128062
1028110904,5-4-1,3277309|3153661|3049494|482993|23301523|27685|54190339|47649|3177167|3137078|22105776,4-2-3-1,472206|348719|472528|472850|144088|4006156|481544|2993466|3047723|2557478|3021480
1028109202,4-3-3,3044825|45803366|3052875|451920|25549888|235697|1631889|3043215|116557|461258|22344861,4-4-2,3134019|6238260|3578218|3556644|8043|20570963|7617225|473011|235214|313460|157612
1028096437,4-4-2,3134019|6238260|3578218|3213553|8043|20570963|7617225|473011|235214|313460|157612,4-2-3-1,45395|46683|46844|184499|45717|1081430|87416|400883|47327|49420|8310491
1028104096,4-2-3-1,482671|367878|3017938|232799|3034360|398790|462063|149884|265160|3128062|3030013,4-2-3-1,84840|87899|397341|85806|142800|120421|28168|45776318|239239|146503|46369120
1028099841,4-2-3-1,3052553|3146899|24625587|3557288|26067181|45422279|18694991|300258|24630256|22012557|45572492,4-3-3,3044825|45803366|3052875|451920|25549888|116557|1631889|5014660|3023412|461258|403781
1028100692,3-4-2-1,3073322|10943485|3380349|3175074|29334515|401044|46384576|2211650|3153500|357252|4174401,4-3-3,5048148|32850433|24608843|4955090|7650713|3024378|3054002|4900189|61291244|3040317|20883625
1028101543,4-2-3-1,472206|348719|472528|472850|144088|481544|3027759|2993466|3047723|3079762|3021480,4-2-3-1,231672|3147543|24627841|3029208|105931|311528|144893|234409|187075|3019387|464961
1028098990,4-4-2,20778492|7523845|1223754|6230049|86611|17200589|42797174|57322755|219275|236663|14585144,3-4-2-1,256144|6698720|3082821|21788928|3403372|3050621|23302006|21084|187719|31411737|327306
1028097288,4-4-1-1,3155593|438718|7537369|3116148|3107132|3090066|471240|26197108|3089905|3086524|3118080,4-2-3-1,3036614|33207048|1064364|26029185|8219365|3038546|181279|3104395|127666|45852471|7647493
1028103245,4-1-4-1,99491|20774467|91441|959|45761184|369005|6701135|102550|101745|42931931|177254,5-4-1,3277309|3153661|3049494|482993|23301523|27685|54190339|47649|3177167|48995191|22105776
1028098139,4-2-3-1,4223506|5944596|3186183|3138849|2535099|4036907|4895681|17182879|2561342|3314983|3324643,4-2-3-1,99330|3078313|3293731|2833271|22352750|2543471|3080084|2830373|3221281|3117919|1415988
1028102394,4-2-3-1,2555224|3181514|4898901|1399888|3022285|29456|3024700|141673|50124928|48858341|3025022,4-2-3-1,470113|7655221|58555049|453691|446285|975170|3108259|370132|22364342|24702384|3048045
1028091331,4-2-3-1,470113|7655221|58555049|453691|446285|975170|3108259|370132|22364342|24702384|3048045,3-1-4-2,3073322|10943485|3380349|3175074|401044|29334515|418915|3027920|2211650|236502|3153500
1028088778,4-2-3-1,45395|46683|46844|184499|45717|47327|87416|39921|176610|49420|431312,4-2-3-1,3052553|26067181|24625587|3082499|3146899|45422279|18694991|3052|24630256|22012557|45572492
1028093884,3-5-2,256144|6698720|3082821|21788928|3403372|3050621|42791378|31411737|21084|187719|327306,4-1-4-1,99491|20774467|91441|100940|45761184|369005|229096|102550|102067|42931931|177254
1028086225,4-2-3-1,366107|33207048|1064364|26029185|8219365|3038546|49081487|3104395|3098599|45852471|24609970,4-2-3-1,3134019|25285526|3578218|3556644|3213553|473011|8043|313460|7617225|103999|157612
1028089629,4-2-3-1,84840|397341|3022446|85806|142800|120421|28168|45776318|239239|146503|46369120,4-2-3-1,4223506|180313|3186183|3138849|5944596|4036907|4895681|17182879|3314983|2561342|28670551
1028092182,4-5-1,3277309|27685|482993|23301523|5294961|3153661|54190339|3177167|3191979|48995191|22105776,4-2-3-1,2555224|25552464|4898901|1399888|3181514|29134|3024700|141673|54832407|50124928|3025022
1028087076,4-2-3-1,231672|3147543|24627841|439523|105931|311528|144893|234409|187075|3019387|464961,4-2-3-1,3155593|438718|7537369|3395644|3107132|471240|26197108|3090066|3086524|158417|3118080
1028087927,4-2-3-1,99330|3078313|3293731|2852108|2833271|3080084|3148992|3081050|45793062|3234483|26073782,4-2-3-1,472206|348719|472528|472850|144088|481544|3027759|2993466|3047723|3079762|3021480
1028090480,4-3-3,3044825|45803366|3052875|451920|25549888|116557|1631889|5014660|22344861|461258|3085397,4-4-2,20778492|219275|1223754|3053197|86611|42797174|49222684|57322755|14585144|236663|20872677
1028093033,4-3-3,5048148|32850433|24608843|4955090|7650713|3024378|3054002|4900189|30100|3040317|20883625,4-1-4-1,40887|367878|3017938|22372|3034360|398790|2561825|265160|200277|3128062|3030013
1028080268,4-2-3-1,20778492|219275|3053197|3101819|86611|49222684|57322755|17200589|14585144|61773439|236663,4-3-3,5048148|32850433|24608843|4955090|7650713|3024378|139097|4900189|187880|3040317|20883625
1028081119,4-2-3-1,3052553|7628334|24625587|3557288|26067181|965510|18694991|3052|24630256|22012557|45572492,4-2-3-1,470113|7655221|58555049|453691|446285|473172|3108259|22364342|3018260|370132|3048045
1028078566,4-2-3-1,3155593|438718|7537369|3116148|3107132|471240|368361|22368045|3086524|158417|3118080,4-2-3-1,84840|142800|3022446|472689|87899|28168|45775996|146503|239239|45776318|46369120
1028082821,4-2-3-1,472206|144088|472528|472850|144249|4006156|3027759|2993466|3047723|3079762|3021480,4-3-3,3044825|45803366|3052875|451920|27363|116557|1631889|5014660|3023412|22344861|3085397
1028084523,4-1-4-1,99491|20774467|91441|959|45761184|369005|3089261|102067|101745|102550|177254,5-4-1,231672|3147543|24627841|439523|105931|234409|3019387|454657|311528|144893|464961
1028085374,4-1-4-1,40887|367878|3017938|22372|3034360|398790|2561825|265160|200277|3128062|3030013,4-2-3-1,99330|3078313|20540373|2833271|3030657|3080084|3148992|3081050|45793062|3234483|26073782
1028083672,4-2-3-1,2555224|25552464|4898901|1399888|3181514|29134|3024700|141673|552062|50124928|3025022,4-2-3-1,366107|33207048|1064364|26029185|3038063|181279|3038546|3098599|127666|3104395|24609970
1028077715,4-4-2,3134019|25285526|3578218|3556644|8043|103999|473011|368683|235214|103677|157612,5-4-1,3277309|3153661|27685|482993|23301523|5294961|54190339|3177167|3191979|48995191|7257712
1028079417,4-2-3-1,4223506|180313|3186183|3138849|5944596|4895681|4036907|17182879|2561342|3314983|28670551,4-1-4-1,3082177|3403372|6698720|3082821|21084|42791378|187719|31411737|3050621|45422440|327306
1028081970,3-4-3,3073322|3175074|10943485|3380349|29334515|401044|46384576|2211650|3153500|236502|357252,4-2-3-1,45234|257754|46844|184499|45717|1081430|87416|39921|47327|49420|431312
1028069205,4-2-3-1,366107|33207048|1064364|26029185|3038063|181279|3038546|45852471|3098599|3104395|24609970,4-2-3-1,3277309|3045952|482993|23301523|5294961|43551942|3177167|3038707|54190339|107219|48995191
1028074311,4-2-3-1,84840|142800|397341|85806|87899|8290688|45775996|146503|239239|45776318|11286254,4-3-3,5048148|32850433|24608843|4955090|7650713|3024378|139097|4900189|187880|3040317|20883625
1028073460,4-2-3-1,99330|3078313|20540373|2833271|3088456|3080084|3148992|3081050|45793062|3117919|26073782,4-2-3-1,3155593|438718|7537369|3395644|3116148|471240|26197108|3090066|3086524|158417|3118080
1028076864,4-1-4-1,3082177|3403372|6698720|21788928|21084|42791378|3327219|31411737|3050621|187719|327306,4-2-3-1,45234|46683|46844|184499|45717|1081430|87416|400883|176610|49420|431312
1028070907,4-4-2,4223506|180313|3186183|3138849|5944596|17182879|4036907|2561342|28670551|3314983|24643780,4-1-4-1,40887|367878|3017938|22372|3034360|398790|2561825|265160|200277|3128062|3030013
1028076013,4-4-2,470113|7655221|58555049|453691|446285|975170|3108259|473172|22364342|3048045|1384432,4-2-3-1,231672|3147543|24627841|439523|105931|454657|144893|234409|187075|3019387|464961
1028072609,4-2-3-1,472206|348719|2843575|472850|144088|4006156|3027759|2993466|3047723|2557478|3021480,3-4-3,3073322|401044|10943485|3380349|29334515|418915|46384576|2211650|3153500|4174401|236502
1028070056,4-4-2,3134019|25285526|3578218|3556644|6238260|20570963|473011|8043|235214|313460|157612,4-2-3-1,2555224|25552464|4898901|1399888|3181514|29456|29134|141673|3024700|50124928|3025022
1028071758,4-2-3-1,3052553|7628334|24625587|3557288|26067181|965510|18694991|3052|24630256|22012557|45572492,4-3-3,20778492|7523845|3053197|3101819|219275|49222684|14972027|57322755|17200589|236663|14585144
1028075162,4-3-3,3044825|45803366|3052875|451920|27363|116557|1631889|5014660|3023412|22344861|3085397,4-2-3-1,99491|20774467|959|91441|101101|369005|45761184|3089261|102067|102550|177254
1028065801,4-3-3,99491|20774467|959|91441|101101|102067|7238|102550|229096|177254|42931931,4-4-2,3134019|25285526|3578218|3556644|6238260|20570963|473011|8043|235214|313460|157612
1028061546,4-2-3-1,20778492|7523845|3053197|6230049|86611|57322755|49222684|17200589|14585144|48585285|236663,4-2-3-1,470113|7655221|58555049|453691|446285|22364342|473172|24702384|3018260|370132|3048045
1028062397,3-4-2-1,3073322|20438943|10943485|3380349|29334515|418915|46384576|2211650|3153500|236502|4174401,4-2-3-1,84840|142800|397341|85806|87899|28168|45775996|45776318|239239|25437671|11286254
1028064950,4-2-3-1,45395|46683|46844|184499|45717|1081430|87416|400883|176610|49420|8310491,4-2-3-1,366107|33207048|58201171|26029185|8219365|181279|3038546|3098599|127666|3104395|24609970
1028064099,4-2-3-1,2555224|25552464|4898901|1399888|3181514|3024700|29456|141673|54832407|552062|3025022,4-2-3-1,472206|144088|472528|472850|144249|3027759|4006156|2993466|3047723|2557478|3021480
1028063248,4-2-3-1,231672|3147543|24627841|439523|105931|454657|144893|234409|187075|3019387|464961,4-3-3,3044825|3101497|3052875|451920|27363|235697|1631889|116557|3023412|461258|22344861
1028060695,4-2-3-1,3155593|438718|7537369|3395644|3116148|471240|26197108|3090066|3086524|3089905|3118080,4-1-4-1,3082177|3403372|3082821|31510591|21084|42791378|187719|3050621|31411737|3327219|327306
1028066652,4-2-3-1,3277309|3045952|482993|23301523|5294961|47649|3177167|3038707|54190339|48995191|22105776,4-2-3-1,99330|3078313|20540373|2833271|3088456|2543471|3148992|2830373|45793062|3234483|26073782
1028067503,4-3-3,5048148|32850433|24608843|4955090|7650713|3024378|139097|4900189|30100|3040317|20883625,5-3-2,4223506|17182879|3138849|3186183|5944596|180313|2561342|4036907|42429772|3314983|24643780
1028068354,3-4-3,40887|3017938|462063|232799|367878|265160|398790|3034360|6073718|3128062|2561825,4-2-3-1,3052553|7628334|24625587|3082499|3557288|965510|18694991|3052|24630256|22012557|45572492
1028059844,4-4-1-1,3082177|3403372|3082821|31510591|21084|3327219|31411737|42791378|3050621|187719|327306,4-3-3,3044825|45803366|3052875|451920|25549888|116557|1631889|3043215|22344861|461258|3085397
1028058993,4-3-3,5048148|32850433|24608843|4955090|7650713|3024378|139097|4900189|30100|3040317|20883625,4-3-3,3134019|6238260|3578218|3556644|3213553|20570963|368683|8043|313460|157612|235214
1028052185,4-2-3-1,3036614|33207048|1064364|26029185|3038063|181279|3038546|3098599|127666|3104395|24609970,4-2-3-1,3052553|7628334|24625587|3557288|3541832|54204185|18694991|300258|24630256|22012557|45572492
1028053036,4-2-3-1,3155593|438718|7537369|3116148|45797731|471240|26197108|3090066|3086524|3089905|3118080,4-2-3-1,472206|348719|472528|472850|144088|45804654|481544|2993466|3047723|3079762|3021480
1028054738,3-4-2-1,3073322|3380349|10943485|3036936|29334515|537733|46384576|2211650|3153500|236502|4174401,4-2-3-1,2555224|25552464|4898901|1399888|3181514|29134|29456|141673|3024700|552062|3025022
1028057291,4-2-3-1,99491|45761184|959|100940|101101|102067|369005|3089261|101423|42931931|177254,5-3-2,4223506|17182879|3138849|3186183|5944596|180313|4036907|4895681|2561342|3314983|3324643
1028056440,4-2-3-1,45234|46683|46844|184499|45717|1081430|87416|400883|176610|49420|431312,4-2-3-1,470113|7655221|58555049|453691|446285|473172|3108259|22364342|3018260|975170|3048045
1028055589,4-2-3-1,231672|3147543|24627841|439523|105931|454657|144893|234409|187075|3019387|464961,4-2-3-1,40887|367878|3017938|232799|3034360|398790|462063|2561825|200277|3128062|3030013
1028053887,4-4-2,20778492|49222684|3053197|6230049|86611|17200589|42797174|57322755|61773439|236663|14585144,4-2-3-1,99330|3078313|20540373|2833271|3088456|3080084|3148992|2830373|45793062|3234483|26073782
1028058142,4-2-3-1,3277309|27685|482993|3049494|5294961|43551942|3177167|3137239|54190339|48995191|22105776,4-2-3-1,84840|142800|397341|85806|87899|45775996|28168|146503|239239|25437671|11286254
1028048781,4-2-3-1,84840|142800|397341|85806|87899|45775996|120421|146503|239239|45776318|11286254,4-2-3-1,45234|46683|46844|184499|45717|1081430|87416|400883|176610|49420|431312
1028045377,4-2-3-1,3052553|7628334|24625587|3557288|26067181|965510|18694991|300258|24630256|22012557|45572492,3-4-2-1,3073322|20438943|10943485|3036936|29334515|3027920|46384576|2211650|3153500|418915|4174401
1028049632,4-3-3,3044825|3101497|3052875|459809|25549888|116557|1631889|3043215|3023412|461258|22344861,4-3-3,5048148|32850433|4955090|26162332|7650713|3024378|3054002|38177923|30100|4900189|54186958
1028051334,4-2-3-1,40887|367878|3017938|232799|3034360|462063|398790|2561825|265160|3128062|3030013,3-2-4-1,99491|20774467|91441|959|369005|45761184|3089261|101423|102550|229096|177254
1028050483,4-2-3-1,470113|446285|58555049|453691|22343734|22364342|3566143|370132|3018260|24702384|3048045,4-4-1-1,3082177|6698720|3082821|31510591|21084|3403372|3050621|31411737|3327219|187719|327306
1028046228,4-2-3-1,472206|348719|472528|472850|3020192|481544|45804654|2993466|3047723|3079762|3021480,4-2-3-1,366107|33207048|1064364|26029185|8219365|181279|3038546|3098599|127666|3104395|24609970
1028047930,4-2-3-1,2555224|25552464|4898901|1399888|3181514|29134|29456|552062|3024700|48858341|3025022,4-4-2,3155593|438718|7537369|3116148|45797731|3089905|471240|26197108|158417|3118080|3086524
1028044526,4-3-3,4223506|4036907|3186183|3138849|180313|2561342|4895681|7637672|28670551|3324643|3314983,3-5-2,3277309|3049494|482993|23301523|27685|3191979|3177167|20997935|5294961|3137239|3137078
1028047079,4-2-3-1,99330|3078313|20540373|2852108|3088456|3080084|3148992|2830373|45793062|3117919|26073782,4-3-3,231672|3147543|24627841|3029208|105931|187075|454657|144893|234409|31412220|3019387
1028043675,4-3-3,3134019|6238260|3578218|3556644|3213553|473011|8043|5977601|313460|157612|235214,4-2-3-1,20778492|49222684|3053197|6230049|86611|57322755|47810|17200589|1663123|61773439|236663
1028039420,4-2-3-1,45234|46683|46844|184499|45717|1081430|87416|400883|176610|49420|431312,4-4-2,4223506|180313|3186183|3138849|2535099|17182879|4036907|4895681|7637672|3324643|3314983
1028035165,4-2-3-1,146986|33207048|1064364|26029185|8219365|181279|3038546|3098599|127666|3104395|24609970,4-3-3,3044825|3101497|3052875|459809|25549888|116557|1631889|3043215|22344861|461258|3085397
1028042824,4-2-3-1,256144|3403372|6698720|31510591|3017616|3050621|31411737|3327219|187719|4007122|327306,4-2-3-1,3052553|7628334|24625587|3557288|26067181|965510|18694991|10236051|24630256|22012557|45572492
1028036016,4-4-2,3155593|438718|7537369|3116148|3107132|3089905|471240|26197108|158417|3118080|3086524,4-3-3,3134019|6238260|3578218|3556644|3213553|473011|8043|5977601|20570963|157612|235214
1028040271,3-2-4-1,99491|20774467|91441|959|369005|45761184|229096|101423|102550|42931931|177254,5-4-1,99330|3078313|20540373|2852108|3088456|3030657|2830373|443226|3148992|45793062|26073782
1028041122,3-5-2,3048689|3049494|482993|23301523|27685|3191979|3177167|20997935|5294961|3137239|3137078,4-2-3-1,470113|446285|58555049|453691|22343734|22364342|3566143|370132|3018260|24702384|3048045
1028037718,3-4-2-1,3073322|44902732|10943485|20438943|29334515|401044|46384576|2211650|3153500|182889|4174401,4-1-4-1,40887|367878|3017938|232799|198345|398790|2561825|265160|200277|3128062|3030013
1028041973,4-3-3,5048148|32850433|24608843|4955090|7650713|3024378|3054002|4900189|54186958|30100|20883625,4-2-3-1,472206|348719|472528|472850|47920194|481544|45804654|3047723|3027759|3079762|3021480
1028038569,4-2-3-1,231672|3147543|24627841|3029208|105931|454657|144893|234409|187075|3019387|31412220,3-4-3,2555224|1399888|3049977|3181514|25552464|3024700|29456|48858341|3059798|3025022|50124928
1028036867,4-2-3-1,3052714|49222684|3053197|6230049|86611|20998257|47810|17200589|1663123|61773439|236663,4-2-3-1,84840|142800|397341|472689|87899|45775996|120421|146503|3094574|25437671|239239
1028034314,4-2-3-1,2555224|25552464|1399888|3049977|3181514|3024700|29456|3059798|50124928|48858341|3025022,4-3-3,5048148|32850433|24608843|4955090|7650713|3024378|139097|38177923|30100|3040317|20883625
1028033463,4-2-3-1,3052553|7628334|24625587|3557288|26067181|45422279|18694991|43463|965510|24630256|45572492,3-2-4-1,99491|20774467|91441|959|369005|45761184|42931931|101423|102550|229096|177254
1028032612,4-3-3,4223506|180313|3186183|3138849|2535099|7637672|4036907|4895681|28670551|3324643|3314983,3-4-2-1,3073322|10943485|439523|20438943|29334515|3027920|46384576|2211650|3153500|418915|4174401
1028031761,4-1-4-1,40887|367878|3017938|232799|198345|398790|2561825|265160|200277|3128062|3030013,4-2-3-1,3155593|438718|7537369|3116148|3107132|471240|26197108|3089905|3086524|158417|3118080
1028029208,4-2-3-1,472206|348719|472528|472850|144088|481544|45804654|3047723|3027759|3079762|3021480,4-2-3-1,3052714|49222684|3053197|6230049|86611|14972027|47810|17200589|1663123|61773439|236663
1028030910,4-2-3-1,470113|446285|58555049|3017133|22343734|44302524|3566143|370132|3018260|24702384|3048045,4-2-3-1,146986|33207048|58201171|26029185|3038063|3038546|49081487|5983075|3098599|45852471|3104395
1028028357,4-3-3,3134019|103355|3578218|3556644|3213553|473011|8043|5977601|20570963|157612|235214,4-2-3-1,256144|3403372|6698720|31510591|3017616|3050621|31411737|45526124|3327219|4007122|327306
1028030059,4-3-3,3044825|45803366|3052875|451920|25549888|116557|1631889|3043215|22344861|461258|3085397,3-5-2,3048689|3049494|482993|23301523|27685|3191979|3177167|20997935|5294961|3137239|3137078
1028027506,4-2-3-1,3146255|3078313|20540373|2852108|3088456|443226|3148992|45793062|3221281|3234483|26073782,4-2-3-1,45234|46683|46844|25550532|45717|1081430|87416|400883|176610|49420|431312
1028026655,4-2-3-1,84840|142800|397341|472689|87899|45775996|120421|146503|3094574|25437671|239239,4-2-3-1,231672|3147543|24627841|3029208|105931|454657|144893|234409|187075|3019387|31412220
1028712561,4-2-3-1,7610624|7611107|29599843|7611751|7611429|61788734|7568281|29591793|53501742|4912264|46316634,4-2-3-1,20440|26070562|63856457|16392208|99813|21511203|47763541|241010|54840940|62279462|84035
1028719369,4-4-2,19796070|274176|3541671|46386186|70124026|29660540|235375|3332210|8213730|55333278|29337413,4-2-3-1,7569730|7620123|69867|47867225|31543757|239883|3381798|154231|265804|29426446|78322146
1028716816,4-4-2,69628790|85645|10691681|26152028|45670702|45369149|24304|394443|351456|7650874|421491,4-4-2,397019|367234|21567|3374|1047137|20436850|8204|398146|121387|9170|967603
1028715114,4-2-3-1,7623987|10353903|6507613|1068872|1003667|26192600|979839|23177|16876335|30141608|7630910,4-2-3-1,7510160|7561841|7652967|45051496|29331295|293979|22379315|46149033|10938333|7512092|7526260
1028717667,4-4-2,7606921|3037741|328433|7534149|7632681|64972348|7607404|7608692|19278616|7643146|30266061,3-4-2-1,3032589|366912|46136153|61845889|25436222|26101957|7637189|26196786|19193447|7638799|7623182
1028718518,4-2-3-1,1832173|29259328|7511448|3042249|3303874|7613039|6690026|7654577|21179060|274337|20701856,4-4-2,9844016|148274|7524167|54047371|17471713|7621250|66808|30668239|17258388|77678307|8057882
1032218681,4-2-3-1,29417752|29691774|7607243|7644112|46142915|20515740|29575693|7623343|7534793|29410668|50391544,4-2-3-1,210098|26158629|7214725|69534444|26086340|49697312|3495303|7585025|79026682|19679184|430185
1028715965,4-4-2,453047|7542843|19810721|7580034|26101796|82718090|391867|48630365|29817676|331814|275142,4-4-2,27256649|1700475|7788046|310240|4954124|42579824|81507048|4568207|437591|26086662|1371552
1028714263,4-3-3,7631554|118650|55004194|204785|122031|120582|121870|121548|119938|44912|47006358,4-4-2,30563106|7615937|29390060|65216907|32046238|3857|29582938|46707220|5290936|64749202|1180606
1028713412,4-2-3-1,3028886|262745|31411254|251475|7586313|46059678|273371|71349236|120099|1605485|7660856,4-2-3-1,3986514|26110329|147630|53721346|53722956|25499012|50827693|26102601|6626431|26232045|5056520
1028704902,4-4-2,4823|7658280|21567|7615615|121387|20436850|8204|398146|52153689|967603|1367366,4-2-3-1,3028886|3316754|57707545|31411254|7586313|46059678|21442939|29208935|254212|273371|488467
1028707455,4-4-2,3986514|147952|147630|53721346|53722956|26102601|25499012|50827693|7556367|6626431|5056520,4-2-3-1,7610624|7611107|29599843|7611912|7611590|29401491|7568281|54256832|20672232|4912264|7614005
1028705753,4-2-3-1,20601|29254015|430024|63856457|99813|21511203|47763541|241010|54840940|62279462|84035,4-4-2,44857813|11350654|3541671|26880|70124026|29660540|149562|7654255|522760|3044020|29337413
1028706604,4-4-2,3032589|3475178|366912|53085396|61845889|43335397|26101957|7637189|26196786|51603391|63083496,4-4-2,1832173|7528353|6690026|3042249|3303874|7656348|7584703|7613039|274337|21179060|20701856
1028711710,4-4-2,210098|7575526|7214725|69534444|7543648|29385713|49697312|3495303|26086340|3113411|19679184,4-4-2,453047|7542843|65037|7580034|26101796|29817676|391867|48630365|275142|331814|29701595
1028708306,4-2-3-1,9844016|10347302|7524167|7524972|17471713|30668239|66808|7525616|7621250|4234776|8057882,4-4-2,7606921|3037741|993202|7534149|7632681|64972348|7608692|7580839|19278616|7643146|30266061
1028710859,3-4-3,27256649|11599882|4568207|4954124|69539435|1382661|55256159|437591|42579824|26086662|62390713,4-1-3-2,7623987|10353903|50195607|1068872|1003667|26192600|23177|7616903|30141608|7630910|16876335
1028710008,4-4-2,3086846|31543757|47867225|28161952|29426446|154231|3381798|239883|4098892|78322146|265804,4-4-2,7631554|118650|119455|62195259|121870|20884752|121548|204785|47006358|44912|60716796
1028709157,4-2-3-1,7610463|29404550|7617708|7615132|354676|46707220|7617869|7618191|7637994|5290936|7619157,4-2-3-1,69628790|85645|10691681|26152028|45670702|49383201|394443|45369149|273854|351456|421491
1032217830,4-2-3-1,7510160|7561841|7652967|45051496|29331295|293979|22379315|46149033|10938333|7512092|7526260,4-2-3-1,29417752|29691774|7644112|4978918|46142915|20515740|29575693|7623343|7534793|47936616|50391544
1032216979,4-2-3-1,29417752|29691774|7607243|4978918|46142915|20515740|29575693|7623343|7534793|47936616|50391544,4-2-3-1,137165|29254015|367556|16392208|99813|21511203|86772|241010|213157|62279462|84035
1028698094,4-4-2,7606921|3037741|993202|7534149|19278616|49807758|7608692|7580839|30266061|64972348|55255676,3-4-2-1,7610624|7611107|7610785|7611912|53501742|7634452|61788734|7615293|7614005|4912264|46316634
1028699796,4-2-3-1,1832173|29259328|7511448|3042249|3303874|7548961|6690026|7654577|21179060|274337|20701856,4-2-3-1,3028886|262745|31411254|251475|203658|273371|21442939|29208935|120099|1605485|7660856
1028698945,4-2-3-1,7510160|7561841|7652967|45051496|29331295|293979|22379315|46149033|10938333|7630105|7526260,4-4-2,4823|7658280|7615615|5145|121387|54191788|8204|398146|52153689|967603|1367366
