match_id,casa,lado,cuota,gl,gv,resultado,retorno
1363695946,Jackbit,draw,3.25,1,3,0.0,-1.0
1363695946,Jackbit,away,2.85,1,3,1.0,1.85
1363695946,Betibet,home,2.35,1,3,0.0,-1.0
1363695946,Betibet,draw,3.21,1,3,0.0,-1.0
1363695946,Betibet,away,2.76,1,3,1.0,1.7599999999999998
1363695946,Admiralbet IT,home,2.25,1,3,0.0,-1.0
1363695946,Admiralbet IT,draw,3.2,1,3,0.0,-1.0
1363695946,Admiralbet IT,away,2.8,1,3,1.0,1.7999999999999998
1363695946,Ladbrokes,home,2.3,1,3,0.0,-1.0
1363695946,Ladbrokes,draw,3.2,1,3,0.0,-1.0
1363695946,Ladbrokes,away,2.7,1,3,1.0,1.7000000000000002
1363695946,Coral,home,2.3,1,3,0.0,-1.0
1363695946,Coral,draw,3.2,1,3,0.0,-1.0
1363695946,Coral,away,2.7,1,3,1.0,1.7000000000000002
1363695946,Bwin,home,2.3,1,3,0.0,-1.0
1363695946,Bwin,draw,3.1,1,3,0.0,-1.0
1363695946,Bwin,away,2.7,1,3,1.0,1.7000000000000002
1363695946,All British Casino,home,2.25,1,3,0.0,-1.0
1363695946,All British Casino,draw,3.14,1,3,0.0,-1.0
1363695946,All British Casino,away,2.8,1,3,1.0,1.7999999999999998
1363695946,Mostbet,home,2.3,1,3,0.0,-1.0
1363695946,Mostbet,draw,3.3,1,3,0.0,-1.0
1363695946,Mostbet,away,2.8,1,3,1.0,1.7999999999999998
1363695946,Unibet,home,2.48,1,3,0.0,-1.0
1363695946,Unibet,draw,3.05,1,3,0.0,-1.0
1363695946,Unibet,away,2.63,1,3,1.0,1.63
1363695946,Fezbet,home,2.28,1,3,0.0,-1.0
1363695946,Fezbet,draw,3.25,1,3,0.0,-1.0
1363695946,Fezbet,away,2.9,1,3,1.0,1.9
1363695946,Powbet,home,2.28,1,3,0.0,-1.0
1363695946,Powbet,draw,3.25,1,3,0.0,-1.0
1363695946,Powbet,away,2.9,1,3,1.0,1.9
1363695946,LeoVegas Sport,home,2.48,1,3,0.0,-1.0
1363695946,LeoVegas Sport,draw,3.05,1,3,0.0,-1.0
1363695946,LeoVegas Sport,away,2.63,1,3,1.0,1.63
1363695946,BetUK,home,2.48,1,3,0.0,-1.0
1363695946,BetUK,draw,3.05,1,3,0.0,-1.0
1363695946,BetUK,away,2.63,1,3,1.0,1.63
1363695946,22Bet,home,2.29,1,3,0.0,-1.0
1363695946,22Bet,draw,3.54,1,3,0.0,-1.0
1363695946,22Bet,away,2.86,1,3,1.0,1.8599999999999999
1363695946,Interwetten,home,2.3,1,3,0.0,-1.0
1363695946,Interwetten,draw,3.15,1,3,0.0,-1.0
1363695946,Interwetten,away,2.85,1,3,1.0,1.85
1363695946,Megapari,home,2.29,1,3,0.0,-1.0
1363695946,Megapari,draw,3.54,1,3,0.0,-1.0
1363695946,Megapari,away,2.86,1,3,1.0,1.8599999999999999
1363695946,BetMGM,home,2.3,1,3,0.0,-1.0
1363695946,BetMGM,draw,3.1,1,3,0.0,-1.0
1363695946,BetMGM,away,2.7,1,3,1.0,1.7000000000000002
1363695946,Betway,home,2.25,1,3,0.0,-1.0
1363695946,Betway,draw,3.25,1,3,0.0,-1.0
1363695946,Betway,away,2.7,1,3,1.0,1.7000000000000002
1363695946,Campobet,home,2.28,1,3,0.0,-1.0
1363695946,Campobet,draw,3.25,1,3,0.0,-1.0
1363695946,Campobet,away,2.9,1,3,1.0,1.9
1363695946,Novibet,home,2.2,1,3,0.0,-1.0
1363695946,Novibet,draw,3.4,1,3,0.0,-1.0
1363695946,Novibet,away,2.85,1,3,1.0,1.85
1363695946,FanDuel,home,2.3,1,3,0.0,-1.0
1363695946,FanDuel,draw,3.3,1,3,0.0,-1.0
1363695946,FanDuel,away,2.8,1,3,1.0,1.7999999999999998
1363695946,TonyBet,home,2.27,1,3,0.0,-1.0
1363695946,TonyBet,draw,3.2,1,3,0.0,-1.0
1363695946,TonyBet,away,2.8,1,3,1.0,1.7999999999999998
