match_id,liga,familia,mercado,casas,margen_medio,margen_mejor_casa,margen_combinado
1336020575,Segunda División,Total Goals,Total Goals 5.25,3,0.06878306878306861,0.06878306878306861,0.06878306878306861
1336020575,Segunda División,Total Goals,Total Goals 5.75,3,0.07264957264957261,0.07264957264957261,0.07264957264957261
1336020575,Segunda División,Asian Handicap,Asian Handicap +0.5/-0.5,3,0.09897549134028465,0.0769230769230771,0.05795288722117986
1336020575,Segunda División,First Team To Score,First Team To Score,4,0.1057214686607919,0.09948519948519952,0.0853763980698965
1336018873,Segunda División,Full Time Result,Full Time Result,41,0.09122015623525202,0.0412161958706283,0.03555001487661835
1336018873,Segunda División,Total Goals,Total Goals 2.75,16,0.07475394304357273,0.043053103354610656,0.043053103354610656
1336018873,Segunda División,Total Goals,Total Goals 2.5,29,0.08192810649568456,0.04336043360433606,0.04336043360433606
1336018873,Segunda División,Total Goals,Total Goals 3,22,0.08739288778724852,0.06959261511248682,0.06561204031748646
1336018873,Segunda División,Asian Handicap,Asian Handicap -0.25/+0.25,20,0.07996707422132787,0.04099069868051064,0.04099069868051064
1336018873,Segunda División,Asian Handicap,Asian Handicap -0.5/+0.5,17,0.08054775030318656,0.06754658385093171,0.0637125220458552
1336018873,Segunda División,Asian Handicap,Asian Handicap 0,10,0.07635674307319777,0.04216642678181137,0.04216642678181137
1336018873,Segunda División,Odd or Even,Odd or Even,21,0.06952134009081486,0.053098326127923645,0.047838490234803466
1336018873,Segunda División,Total Goals,Total Goals 0.5,14,0.06614202003299123,0.045960328979196774,0.02536343952984832
1336018873,Segunda División,Total Goals,Total Goals 1,10,0.08253339797457437,0.0714285714285714,0.06349206349206349
1336018873,Segunda División,Total Goals,Total Goals 1.5,24,0.08366387874131875,0.050559469539991575,0.03492632727839706
1336018873,Segunda División,Total Goals,Total Goals 1.75,12,0.08116471621133257,0.06916917617947105,0.05071510046503458
1336018873,Segunda División,Total Goals,Total Goals 2,18,0.08850250575648848,0.06710343458407797,0.05797101449275366
1336018873,Segunda División,Total Goals,Total Goals 2.25,15,0.07553442354914132,0.043410041841004166,0.043410041841004166
1336018873,Segunda División,Total Goals,Total Goals 3.25,15,0.0830493377957224,0.06783253842077386,0.05446355446355433
1336018873,Segunda División,Total Goals,Total Goals 3.5,24,0.08446093260316644,0.04669110553733358,0.03755868544600949
1336018873,Segunda División,Total Goals,Total Goals 3.75,12,0.08300231246749296,0.06931144550843582,0.05767967415582698
1336018873,Segunda División,Total Goals,Total Goals 4,10,0.0858805280308151,0.07473035439137132,0.06967984934086635
1336018873,Segunda División,Total Goals,Total Goals 4.25,9,0.07978576501223082,0.07040229885057481,0.07040229885057481
1336018873,Segunda División,Total Goals,Total Goals 4.5,18,0.07911425262926483,0.050748210800260374,0.043887147335423204
1336018873,Segunda División,Total Goals,Total Goals 5,9,0.08067422773305122,0.0714285714285714,0.07002801120448177
1336018873,Segunda División,Total Goals,Total Goals 5.5,10,0.07352418063584894,0.04487179487179471,0.02672955974842761
1336018873,Segunda División,Total Goals,Total Goals 6.5,4,0.054913675951773655,0.049357674104124394,0.04705882352941182
