config,n_extra,mercado,n,sigmas,acierto_modelo,acierto_mercado,acierto_dif
base+elo+h2h_profundo+tabla+rotacion+calidad_plantilla,4,mas_2_5,212,-1.2472171703710595,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h_profundo+tabla+rotacion+calidad_plantilla,4,ambos_marcan,212,-1.2961049343573527,0.5754716981132075,0.5849056603773585,-0.009433962264150941
base+elo+h2h_profundo+tabla+rotacion+calidad_plantilla,4,mas_9_5_corners,212,-1.2242347670109128,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h_profundo+tabla+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.0281836110135454,0.6467661691542289,0.6467661691542289,0.0
base+elo+h2h_profundo+boxscore+arbitro+clima,4,resultado,199,-2.9367613440329112,0.4472361809045226,0.5125628140703518,-0.06532663316582915
base+elo+h2h_profundo+boxscore+arbitro+clima,4,mas_2_5,199,-0.7845152090938249,0.6231155778894473,0.6432160804020101,-0.02010050251256279
base+elo+h2h_profundo+boxscore+arbitro+clima,4,ambos_marcan,199,-2.4147823956829337,0.5527638190954773,0.592964824120603,-0.04020100502512569
base+elo+h2h_profundo+boxscore+arbitro+clima,4,mas_9_5_corners,199,-1.5219830060432802,0.5678391959798995,0.5829145728643216,-0.015075376884422065
base+elo+h2h_profundo+boxscore+arbitro+clima,4,mas_4_5_tarjetas,192,-2.4880990869775665,0.6458333333333334,0.6458333333333334,0.0
base+elo+h2h_profundo+boxscore+arbitro+rotacion,4,resultado,212,-3.3434671832762173,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h_profundo+boxscore+arbitro+rotacion,4,mas_2_5,212,-1.206148189707062,0.5707547169811321,0.6556603773584906,-0.08490566037735847
base+elo+h2h_profundo+boxscore+arbitro+rotacion,4,ambos_marcan,212,-2.1569585577482706,0.5283018867924528,0.5849056603773585,-0.05660377358490565
base+elo+h2h_profundo+boxscore+arbitro+rotacion,4,mas_9_5_corners,212,-1.3262360803817335,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h_profundo+boxscore+arbitro+rotacion,4,mas_4_5_tarjetas,201,-2.4689450108904327,0.6666666666666666,0.6467661691542289,0.01990049751243772
base+elo+h2h_profundo+boxscore+arbitro+calidad_plantilla,4,resultado,212,-2.6215746028285554,0.4339622641509434,0.5141509433962265,-0.08018867924528306
base+elo+h2h_profundo+boxscore+arbitro+calidad_plantilla,4,mas_2_5,212,-1.2484942507845231,0.6037735849056604,0.6556603773584906,-0.05188679245283023
base+elo+h2h_profundo+boxscore+arbitro+calidad_plantilla,4,ambos_marcan,212,-1.4003348568416354,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h_profundo+boxscore+arbitro+calidad_plantilla,4,mas_9_5_corners,212,-1.4628555012201307,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h_profundo+boxscore+arbitro+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.763992649205026,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h_profundo+boxscore+clima+rotacion,4,resultado,199,-2.968732779753534,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h_profundo+boxscore+clima+rotacion,4,mas_2_5,199,-1.087269711430629,0.5778894472361809,0.6432160804020101,-0.0653266331658292
base+elo+h2h_profundo+boxscore+clima+rotacion,4,ambos_marcan,199,-2.8127960953866222,0.5025125628140703,0.592964824120603,-0.09045226130653272
base+elo+h2h_profundo+boxscore+clima+rotacion,4,mas_9_5_corners,199,-1.7316298523886995,0.5678391959798995,0.5829145728643216,-0.015075376884422065
base+elo+h2h_profundo+boxscore+clima+rotacion,4,mas_4_5_tarjetas,192,-1.8553199147215773,0.671875,0.6458333333333334,0.02604166666666663
base+elo+h2h_profundo+boxscore+clima+calidad_plantilla,4,resultado,199,-2.207926694665186,0.44221105527638194,0.5125628140703518,-0.07035175879396982
base+elo+h2h_profundo+boxscore+clima+calidad_plantilla,4,mas_2_5,199,-1.2406261528394897,0.5778894472361809,0.6432160804020101,-0.0653266331658292
base+elo+h2h_profundo+boxscore+clima+calidad_plantilla,4,ambos_marcan,199,-2.5219308127820885,0.5226130653266332,0.592964824120603,-0.07035175879396982
base+elo+h2h_profundo+boxscore+clima+calidad_plantilla,4,mas_9_5_corners,199,-1.7025681358862281,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+h2h_profundo+boxscore+clima+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.3686726079555425,0.6510416666666666,0.6458333333333334,0.005208333333333259
base+elo+h2h_profundo+boxscore+rotacion+calidad_plantilla,4,resultado,212,-2.494103147987662,0.44339622641509435,0.5141509433962265,-0.07075471698113212
base+elo+h2h_profundo+boxscore+rotacion+calidad_plantilla,4,mas_2_5,212,-1.4744389210320685,0.589622641509434,0.6556603773584906,-0.06603773584905659
base+elo+h2h_profundo+boxscore+rotacion+calidad_plantilla,4,ambos_marcan,212,-1.6768207221887743,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h_profundo+boxscore+rotacion+calidad_plantilla,4,mas_9_5_corners,212,-1.4351745468974644,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h_profundo+boxscore+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.522561102363663,0.6517412935323383,0.6467661691542289,0.00497512437810943
base+elo+h2h_profundo+arbitro+clima+rotacion,4,resultado,199,-2.975396587060365,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h_profundo+arbitro+clima+rotacion,4,mas_2_5,199,-0.7604918435259759,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+h2h_profundo+arbitro+clima+rotacion,4,ambos_marcan,199,-2.086272326921821,0.5628140703517588,0.592964824120603,-0.03015075376884424
base+elo+h2h_profundo+arbitro+clima+rotacion,4,mas_9_5_corners,199,-1.5167035362674819,0.5276381909547738,0.5829145728643216,-0.055276381909547756
base+elo+h2h_profundo+arbitro+clima+rotacion,4,mas_4_5_tarjetas,192,-2.1005038215379543,0.6458333333333334,0.6458333333333334,0.0
base+elo+h2h_profundo+arbitro+clima+calidad_plantilla,4,resultado,199,-2.1383558012942188,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h_profundo+arbitro+clima+calidad_plantilla,4,mas_2_5,199,-0.5444733277136719,0.6381909547738693,0.6432160804020101,-0.005025125628140725
base+elo+h2h_profundo+arbitro+clima+calidad_plantilla,4,ambos_marcan,199,-1.544252453849857,0.5728643216080402,0.592964824120603,-0.02010050251256279
base+elo+h2h_profundo+arbitro+clima+calidad_plantilla,4,mas_9_5_corners,199,-1.7327313484208309,0.5175879396984925,0.5829145728643216,-0.0653266331658291
base+elo+h2h_profundo+arbitro+clima+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.7495429209652977,0.6041666666666666,0.6458333333333334,-0.04166666666666674
base+elo+h2h_profundo+arbitro+rotacion+calidad_plantilla,4,resultado,212,-2.344626189310495,0.45754716981132076,0.5141509433962265,-0.0566037735849057
base+elo+h2h_profundo+arbitro+rotacion+calidad_plantilla,4,mas_2_5,212,-0.8822919866264701,0.5990566037735849,0.6556603773584906,-0.05660377358490565
base+elo+h2h_profundo+arbitro+rotacion+calidad_plantilla,4,ambos_marcan,212,-1.2266768133424568,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h_profundo+arbitro+rotacion+calidad_plantilla,4,mas_9_5_corners,212,-1.492269660375501,0.5235849056603774,0.5849056603773585,-0.06132075471698106
base+elo+h2h_profundo+arbitro+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.4446344661430754,0.6318407960199005,0.6467661691542289,-0.014925373134328401
base+elo+h2h_profundo+clima+rotacion+calidad_plantilla,4,resultado,199,-1.9604057299741098,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+h2h_profundo+clima+rotacion+calidad_plantilla,4,mas_2_5,199,-1.1447506769174045,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h_profundo+clima+rotacion+calidad_plantilla,4,ambos_marcan,199,-1.925435355304614,0.5477386934673367,0.592964824120603,-0.045226130653266305
base+elo+h2h_profundo+clima+rotacion+calidad_plantilla,4,mas_9_5_corners,199,-1.8646565383063003,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h_profundo+clima+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.0174862104381384,0.6354166666666666,0.6458333333333334,-0.01041666666666674
base+elo+tabla+boxscore+arbitro+clima,4,resultado,199,-3.286255475309873,0.45226130653266333,0.5125628140703518,-0.060301507537688426
base+elo+tabla+boxscore+arbitro+clima,4,mas_2_5,199,-1.2477706550149161,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+tabla+boxscore+arbitro+clima,4,ambos_marcan,199,-2.257713089578411,0.5276381909547738,0.592964824120603,-0.0653266331658292
base+elo+tabla+boxscore+arbitro+clima,4,mas_9_5_corners,199,-1.5231836754401271,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+tabla+boxscore+arbitro+clima,4,mas_4_5_tarjetas,192,-2.5717159580595834,0.640625,0.6458333333333334,-0.00520833333333337
base+elo+tabla+boxscore+arbitro+rotacion,4,resultado,212,-3.299537599282395,0.4669811320754717,0.5141509433962265,-0.04716981132075476
base+elo+tabla+boxscore+arbitro+rotacion,4,mas_2_5,212,-1.427124542288292,0.6037735849056604,0.6556603773584906,-0.05188679245283023
base+elo+tabla+boxscore+arbitro+rotacion,4,ambos_marcan,212,-1.9055143530694205,0.5235849056603774,0.5849056603773585,-0.06132075471698106
base+elo+tabla+boxscore+arbitro+rotacion,4,mas_9_5_corners,212,-1.2659811690381426,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+tabla+boxscore+arbitro+rotacion,4,mas_4_5_tarjetas,201,-2.46315781374666,0.6417910447761194,0.6467661691542289,-0.004975124378109541
base+elo+tabla+boxscore+arbitro+calidad_plantilla,4,resultado,212,-2.7450640497103813,0.42924528301886794,0.5141509433962265,-0.08490566037735853
base+elo+tabla+boxscore+arbitro+calidad_plantilla,4,mas_2_5,212,-1.198145763573348,0.6320754716981132,0.6556603773584906,-0.02358490566037741
base+elo+tabla+boxscore+arbitro+calidad_plantilla,4,ambos_marcan,212,-1.6089964498360465,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+tabla+boxscore+arbitro+calidad_plantilla,4,mas_9_5_corners,212,-1.2716317671895958,0.5849056603773585,0.5849056603773585,0.0
base+elo+tabla+boxscore+arbitro+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.7826107806886804,0.6666666666666666,0.6467661691542289,0.01990049751243772
base+elo+tabla+boxscore+clima+rotacion,4,resultado,199,-3.0124088302762138,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+tabla+boxscore+clima+rotacion,4,mas_2_5,199,-1.2883836717635913,0.592964824120603,0.6432160804020101,-0.05025125628140703
base+elo+tabla+boxscore+clima+rotacion,4,ambos_marcan,199,-2.4443911914001855,0.5376884422110553,0.592964824120603,-0.055276381909547756
base+elo+tabla+boxscore+clima+rotacion,4,mas_9_5_corners,199,-1.5733712635028188,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+tabla+boxscore+clima+rotacion,4,mas_4_5_tarjetas,192,-2.0979943189996666,0.6510416666666666,0.6458333333333334,0.005208333333333259
base+elo+tabla+boxscore+clima+calidad_plantilla,4,resultado,199,-2.4269347889421526,0.44221105527638194,0.5125628140703518,-0.07035175879396982
base+elo+tabla+boxscore+clima+calidad_plantilla,4,mas_2_5,199,-1.0356566783464456,0.6331658291457286,0.6432160804020101,-0.01005025125628145
base+elo+tabla+boxscore+clima+calidad_plantilla,4,ambos_marcan,199,-2.165146226056854,0.542713567839196,0.592964824120603,-0.05025125628140703
base+elo+tabla+boxscore+clima+calidad_plantilla,4,mas_9_5_corners,199,-1.5545777669322232,0.5728643216080402,0.5829145728643216,-0.01005025125628134
base+elo+tabla+boxscore+clima+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.6288860266206293,0.65625,0.6458333333333334,0.01041666666666663
base+elo+tabla+boxscore+rotacion+calidad_plantilla,4,resultado,212,-2.6298728308530364,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+tabla+boxscore+rotacion+calidad_plantilla,4,mas_2_5,212,-1.689987578177311,0.5943396226415094,0.6556603773584906,-0.061320754716981174
base+elo+tabla+boxscore+rotacion+calidad_plantilla,4,ambos_marcan,212,-1.7063671088598782,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+tabla+boxscore+rotacion+calidad_plantilla,4,mas_9_5_corners,212,-1.1893860699251988,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+tabla+boxscore+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.7291294438893,0.6318407960199005,0.6467661691542289,-0.014925373134328401
base+elo+tabla+arbitro+clima+rotacion,4,resultado,199,-3.0868869639065544,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+tabla+arbitro+clima+rotacion,4,mas_2_5,199,-1.0746888342723027,0.5879396984924623,0.6432160804020101,-0.055276381909547756
base+elo+tabla+arbitro+clima+rotacion,4,ambos_marcan,199,-1.9134637254093716,0.5728643216080402,0.592964824120603,-0.02010050251256279
base+elo+tabla+arbitro+clima+rotacion,4,mas_9_5_corners,199,-1.357662012675717,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+tabla+arbitro+clima+rotacion,4,mas_4_5_tarjetas,192,-1.952299418910757,0.65625,0.6458333333333334,0.01041666666666663
base+elo+tabla+arbitro+clima+calidad_plantilla,4,resultado,199,-2.326159908188095,0.47738693467336685,0.5125628140703518,-0.03517587939698491
base+elo+tabla+arbitro+clima+calidad_plantilla,4,mas_2_5,199,-1.0117769124795306,0.6381909547738693,0.6432160804020101,-0.005025125628140725
base+elo+tabla+arbitro+clima+calidad_plantilla,4,ambos_marcan,199,-1.516429649835672,0.5829145728643216,0.592964824120603,-0.01005025125628145
base+elo+tabla+arbitro+clima+calidad_plantilla,4,mas_9_5_corners,199,-1.2001714342090068,0.5577889447236181,0.5829145728643216,-0.025125628140703515
base+elo+tabla+arbitro+clima+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.5288880710873465,0.6197916666666666,0.6458333333333334,-0.02604166666666674
base+elo+tabla+arbitro+rotacion+calidad_plantilla,4,resultado,212,-2.5904306470209035,0.46226415094339623,0.5141509433962265,-0.05188679245283023
base+elo+tabla+arbitro+rotacion+calidad_plantilla,4,mas_2_5,212,-0.6045862282094062,0.6273584905660378,0.6556603773584906,-0.028301886792452824
base+elo+tabla+arbitro+rotacion+calidad_plantilla,4,ambos_marcan,212,-1.0199010788464062,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+tabla+arbitro+rotacion+calidad_plantilla,4,mas_9_5_corners,212,-1.2075789478921892,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+tabla+arbitro+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.4195760739474874,0.6368159203980099,0.6467661691542289,-0.009950248756218971
base+elo+tabla+clima+rotacion+calidad_plantilla,4,resultado,199,-2.1873425178295305,0.47738693467336685,0.5125628140703518,-0.03517587939698491
base+elo+tabla+clima+rotacion+calidad_plantilla,4,mas_2_5,199,-0.8668831738525616,0.6482412060301508,0.6432160804020101,0.005025125628140725
base+elo+tabla+clima+rotacion+calidad_plantilla,4,ambos_marcan,199,-2.062595840291741,0.5577889447236181,0.592964824120603,-0.035175879396984966
base+elo+tabla+clima+rotacion+calidad_plantilla,4,mas_9_5_corners,199,-1.4616452830005247,0.5376884422110553,0.5829145728643216,-0.045226130653266305
base+elo+tabla+clima+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.1029501424687074,0.6458333333333334,0.6458333333333334,0.0
base+elo+boxscore+arbitro+clima+rotacion,4,resultado,199,-3.1601687160545358,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+boxscore+arbitro+clima+rotacion,4,mas_2_5,199,-0.906116531566024,0.6080402010050251,0.6432160804020101,-0.035175879396984966
base+elo+boxscore+arbitro+clima+rotacion,4,ambos_marcan,199,-2.5666137163219043,0.5226130653266332,0.592964824120603,-0.07035175879396982
base+elo+boxscore+arbitro+clima+rotacion,4,mas_9_5_corners,199,-1.6719078544761918,0.542713567839196,0.5829145728643216,-0.04020100502512558
base+elo+boxscore+arbitro+clima+rotacion,4,mas_4_5_tarjetas,192,-2.0870822969565315,0.65625,0.6458333333333334,0.01041666666666663
base+elo+boxscore+arbitro+clima+calidad_plantilla,4,resultado,199,-2.580554596527354,0.44221105527638194,0.5125628140703518,-0.07035175879396982
base+elo+boxscore+arbitro+clima+calidad_plantilla,4,mas_2_5,199,-1.091811977487451,0.5979899497487438,0.6432160804020101,-0.045226130653266305
base+elo+boxscore+arbitro+clima+calidad_plantilla,4,ambos_marcan,199,-2.383229675137864,0.5577889447236181,0.592964824120603,-0.035175879396984966
base+elo+boxscore+arbitro+clima+calidad_plantilla,4,mas_9_5_corners,199,-1.6962836859827626,0.5829145728643216,0.5829145728643216,0.0
base+elo+boxscore+arbitro+clima+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.588672933893931,0.6354166666666666,0.6458333333333334,-0.01041666666666674
base+elo+boxscore+arbitro+rotacion+calidad_plantilla,4,resultado,212,-2.847631731964354,0.42924528301886794,0.5141509433962265,-0.08490566037735853
base+elo+boxscore+arbitro+rotacion+calidad_plantilla,4,mas_2_5,212,-1.221873224839819,0.6226415094339622,0.6556603773584906,-0.03301886792452835
base+elo+boxscore+arbitro+rotacion+calidad_plantilla,4,ambos_marcan,212,-1.601395216807647,0.5330188679245284,0.5849056603773585,-0.05188679245283012
base+elo+boxscore+arbitro+rotacion+calidad_plantilla,4,mas_9_5_corners,212,-1.5417585023228635,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+boxscore+arbitro+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.8338260241256585,0.6517412935323383,0.6467661691542289,0.00497512437810943
base+elo+boxscore+clima+rotacion+calidad_plantilla,4,resultado,199,-2.251264353020795,0.4371859296482412,0.5125628140703518,-0.07537688442211055
base+elo+boxscore+clima+rotacion+calidad_plantilla,4,mas_2_5,199,-1.0147618524980786,0.592964824120603,0.6432160804020101,-0.05025125628140703
base+elo+boxscore+clima+rotacion+calidad_plantilla,4,ambos_marcan,199,-2.53923744296945,0.5376884422110553,0.592964824120603,-0.055276381909547756
base+elo+boxscore+clima+rotacion+calidad_plantilla,4,mas_9_5_corners,199,-1.8015454016784787,0.5728643216080402,0.5829145728643216,-0.01005025125628134
base+elo+boxscore+clima+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.1635121466589564,0.65625,0.6458333333333334,0.01041666666666663
base+elo+arbitro+clima+rotacion+calidad_plantilla,4,resultado,199,-2.1891031864611064,0.48743718592964824,0.5125628140703518,-0.025125628140703515
base+elo+arbitro+clima+rotacion+calidad_plantilla,4,mas_2_5,199,-0.6113448240764633,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+arbitro+clima+rotacion+calidad_plantilla,4,ambos_marcan,199,-1.528541079888759,0.5829145728643216,0.592964824120603,-0.01005025125628145
base+elo+arbitro+clima+rotacion+calidad_plantilla,4,mas_9_5_corners,199,-1.6946395619290342,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+arbitro+clima+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.291362253300794,0.640625,0.6458333333333334,-0.00520833333333337
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro,5,resultado,212,-3.2152287701751745,0.4716981132075472,0.5141509433962265,-0.04245283018867929
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro,5,mas_2_5,212,-1.4663604502446734,0.6226415094339622,0.6556603773584906,-0.03301886792452835
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro,5,ambos_marcan,212,-1.6855599288014405,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro,5,mas_9_5_corners,212,-1.3724773317684187,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro,5,mas_4_5_tarjetas,201,-2.487616846593541,0.6467661691542289,0.6467661691542289,0.0
base+elo+h2h+h2h_profundo+tabla+boxscore+clima,5,resultado,199,-2.9073200347063572,0.4472361809045226,0.5125628140703518,-0.06532663316582915
base+elo+h2h+h2h_profundo+tabla+boxscore+clima,5,mas_2_5,199,-1.1672646811363965,0.6231155778894473,0.6432160804020101,-0.02010050251256279
base+elo+h2h+h2h_profundo+tabla+boxscore+clima,5,ambos_marcan,199,-2.742634104005573,0.5326633165829145,0.592964824120603,-0.06030150753768848
base+elo+h2h+h2h_profundo+tabla+boxscore+clima,5,mas_9_5_corners,199,-1.355103822401802,0.5376884422110553,0.5829145728643216,-0.045226130653266305
base+elo+h2h+h2h_profundo+tabla+boxscore+clima,5,mas_4_5_tarjetas,192,-2.2559239501288997,0.6614583333333334,0.6458333333333334,0.015625
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion,5,resultado,212,-3.090378649610354,0.4528301886792453,0.5141509433962265,-0.061320754716981174
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion,5,mas_2_5,212,-1.6131616341147357,0.5754716981132075,0.6556603773584906,-0.08018867924528306
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion,5,ambos_marcan,212,-2.3458007810801824,0.5283018867924528,0.5849056603773585,-0.05660377358490565
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion,5,mas_9_5_corners,212,-0.9778026614627253,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion,5,mas_4_5_tarjetas,201,-2.054172879317259,0.6417910447761194,0.6467661691542289,-0.004975124378109541
base+elo+h2h+h2h_profundo+tabla+boxscore+calidad_plantilla,5,resultado,212,-2.6016933415940477,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h+h2h_profundo+tabla+boxscore+calidad_plantilla,5,mas_2_5,212,-1.6127683819994452,0.6084905660377359,0.6556603773584906,-0.047169811320754707
base+elo+h2h+h2h_profundo+tabla+boxscore+calidad_plantilla,5,ambos_marcan,212,-1.7284174273780968,0.5330188679245284,0.5849056603773585,-0.05188679245283012
base+elo+h2h+h2h_profundo+tabla+boxscore+calidad_plantilla,5,mas_9_5_corners,212,-1.1187389076880432,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h+h2h_profundo+tabla+boxscore+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.5955653424658167,0.6417910447761194,0.6467661691542289,-0.004975124378109541
base+elo+h2h+h2h_profundo+tabla+arbitro+clima,5,resultado,199,-2.9233055411426485,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h+h2h_profundo+tabla+arbitro+clima,5,mas_2_5,199,-0.9036400928446376,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+h2h_profundo+tabla+arbitro+clima,5,ambos_marcan,199,-1.8898985145154301,0.5778894472361809,0.592964824120603,-0.015075376884422176
base+elo+h2h+h2h_profundo+tabla+arbitro+clima,5,mas_9_5_corners,199,-1.349341421945372,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h+h2h_profundo+tabla+arbitro+clima,5,mas_4_5_tarjetas,192,-2.2099861424217297,0.6510416666666666,0.6458333333333334,0.005208333333333259
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion,5,resultado,212,-3.141595677531319,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion,5,mas_2_5,212,-1.0718313844331377,0.5943396226415094,0.6556603773584906,-0.061320754716981174
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion,5,ambos_marcan,212,-1.516455737336872,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion,5,mas_9_5_corners,212,-0.9272431976777042,0.5943396226415094,0.5849056603773585,0.009433962264150941
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion,5,mas_4_5_tarjetas,201,-2.0194149354531614,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h+h2h_profundo+tabla+arbitro+calidad_plantilla,5,resultado,212,-2.5245391427325683,0.44339622641509435,0.5141509433962265,-0.07075471698113212
base+elo+h2h+h2h_profundo+tabla+arbitro+calidad_plantilla,5,mas_2_5,212,-0.8742489843415517,0.6179245283018868,0.6556603773584906,-0.037735849056603765
base+elo+h2h+h2h_profundo+tabla+arbitro+calidad_plantilla,5,ambos_marcan,212,-0.932201517020499,0.5849056603773585,0.5849056603773585,0.0
base+elo+h2h+h2h_profundo+tabla+arbitro+calidad_plantilla,5,mas_9_5_corners,212,-1.2098875453199693,0.5235849056603774,0.5849056603773585,-0.06132075471698106
base+elo+h2h+h2h_profundo+tabla+arbitro+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.4201843064069273,0.6417910447761194,0.6467661691542289,-0.004975124378109541
base+elo+h2h+h2h_profundo+tabla+clima+rotacion,5,resultado,199,-2.7929663096442257,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h+h2h_profundo+tabla+clima+rotacion,5,mas_2_5,199,-1.2335904636534305,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+h2h+h2h_profundo+tabla+clima+rotacion,5,ambos_marcan,199,-2.205445153328714,0.5527638190954773,0.592964824120603,-0.04020100502512569
base+elo+h2h+h2h_profundo+tabla+clima+rotacion,5,mas_9_5_corners,199,-1.0907560200118755,0.5577889447236181,0.5829145728643216,-0.025125628140703515
base+elo+h2h+h2h_profundo+tabla+clima+rotacion,5,mas_4_5_tarjetas,192,-1.4681315840064604,0.671875,0.6458333333333334,0.02604166666666663
base+elo+h2h+h2h_profundo+tabla+clima+calidad_plantilla,5,resultado,199,-2.12818070011655,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h+h2h_profundo+tabla+clima+calidad_plantilla,5,mas_2_5,199,-0.8952412696983502,0.6381909547738693,0.6432160804020101,-0.005025125628140725
base+elo+h2h+h2h_profundo+tabla+clima+calidad_plantilla,5,ambos_marcan,199,-2.095032243948519,0.5477386934673367,0.592964824120603,-0.045226130653266305
base+elo+h2h+h2h_profundo+tabla+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.3382153218932664,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h+h2h_profundo+tabla+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.250598545230672,0.6458333333333334,0.6458333333333334,0.0
base+elo+h2h+h2h_profundo+tabla+rotacion+calidad_plantilla,5,resultado,212,-2.260337579219439,0.45754716981132076,0.5141509433962265,-0.0566037735849057
base+elo+h2h+h2h_profundo+tabla+rotacion+calidad_plantilla,5,mas_2_5,212,-1.2631830120876242,0.6037735849056604,0.6556603773584906,-0.05188679245283023
base+elo+h2h+h2h_profundo+tabla+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.5892629846949835,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h+h2h_profundo+tabla+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.322988456988238,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h+h2h_profundo+tabla+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.0301735804373418,0.6467661691542289,0.6467661691542289,0.0
