match_id,fuente_1x2,p_local,p_empate,p_visitante,fuente_mas_2_5,p_mas_2_5
1180945398,pinnacle,0.5426603880159327,0.26612660124616977,0.19121301073789754,pinnacle,0.4731457800511509
1180939441,pinnacle,0.21983356888891706,0.2633236787233099,0.5168427523877731,pinnacle,0.5307692307692307
1180941143,pinnacle,0.3471502590673575,0.29015544041450775,0.36269430051813467,pinnacle,0.4846153846153846
1180941994,pinnacle,0.6791235327883455,0.18784267928188278,0.13303378792977177,pinnacle,0.6246973365617434
1180947951,pinnacle,0.280241404561868,0.2716306351479559,0.4481279602901761,pinnacle,0.5115089514066496
1180951355,pinnacle,0.6266131344995698,0.204473759678807,0.16891310582162317,pinnacle,0.6102941176470588
1180947100,pinnacle,0.22571412792416418,0.27022996982031877,0.5040559022555169,pinnacle,0.4668367346938776
1180952206,pinnacle,0.40208587932565676,0.3012531975133404,0.29666092316100284,pinnacle,0.4231738035264484
1180949653,pinnacle,0.28538181818181824,0.2695272727272728,0.4450909090909091,pinnacle,0.5051282051282052
1180948802,pinnacle,0.49151792299749225,0.2602153709986723,0.24826670600383538,pinnacle,0.5572519083969466
1336004406,betfair,0.5201292097864448,0.2684991326194891,0.2113716575940659,betfair,0.4974874371859296
1336003555,betfair,0.4137931034482759,0.27586206896551724,0.3103448275862069,betfair,0.5770171149144254
1336000151,betfair,0.39564495294334756,0.29525742756966233,0.30909761948699027,betfair,0.46969696969696967
1335998449,betfair,0.5552470849528041,0.24708495280399778,0.19766796224319824,betfair,0.5486284289276808
1335999300,betfair,0.5957922174641594,0.24874325079128654,0.15546453174455407,betfair,0.47738693467336685
1335996747,betfair,0.41986650398334896,0.304887676738678,0.2752458192779732,betfair,0.43209876543209885
1335989088,betfair,0.6379379782521143,0.22472815142972208,0.13733387031816352,betfair,0.491183879093199
1335989939,betfair,0.6390194075587334,0.21532175689479066,0.14565883554647602,betfair,0.5888077858880778
1336006108,betfair,0.3987068965517242,0.33405172413793105,0.2672413793103448,betfair,0.3532110091743119
1336005257,betfair,0.5218909090909091,0.28741818181818185,0.19069090909090908,betfair,0.39613526570048313
1336006959,betfair,0.37684179467792794,0.3261843730982721,0.2969738322237999,betfair,0.36792452830188677
1336001853,betfair,0.3736654804270462,0.27402135231316727,0.35231316725978645,betfair,0.5714285714285714
1336010363,betfair,0.24041006398874337,0.28570471372575296,0.47388522228550367,betfair,0.468671679197995
1336012916,betfair,0.3307086614173228,0.31496062992125984,0.35433070866141736,betfair,0.4236453201970444
1336011214,betfair,0.6649874055415618,0.22166246851385393,0.11335012594458439,betfair,0.4936708860759494
1336015469,betfair,0.25039885800654965,0.2786128138382736,0.47098832815517677,betfair,0.4923857868020305
1336007810,betfair,0.37060709876768666,0.27211699306778087,0.35727590816453253,betfair,0.5798525798525799
1180938590,pinnacle,0.24350561255765807,0.26330281683063844,0.4931915706117034,pinnacle,0.5191815856777493
1336412035,betfair,0.3206132006439339,0.28808722376701307,0.39129957558905315,betfair,0.493734335839599
1336014618,betfair,0.4522207267833108,0.31090174966352624,0.23687752355316283,betfair,0.39759036144578314
1336013767,betfair,0.4965817277812305,0.29210689869484147,0.21131137352392787,betfair,0.44913151364764264
1336012065,betfair,0.29612606697307947,0.3006128255635807,0.40326110746333993,betfair,0.4342431761786601
1336016320,betfair,0.41328306264501163,0.3278712296983759,0.2588457076566125,betfair,0.35962877030162416
881157671,pinnacle,0.37119356102206486,0.2827113749644797,0.3460950640134555,pinnacle,0.5283505154639175
881155118,pinnacle,0.29691965703397905,0.26040012702445214,0.4426802159415687,pinnacle,0.5825
881153416,pinnacle,0.41770796144234207,0.270349875044627,0.31194216351303106,pinnacle,0.5396419437340153
881154267,pinnacle,0.6511484844376363,0.20864757888431784,0.14020393667804595,pinnacle,0.5473145780051151
881147459,pinnacle,0.7130758295272375,0.16865793533165965,0.11826623514110282,pinnacle,0.6643518518518519
881152565,pinnacle,0.5874717743845632,0.22754188444472517,0.18498634117071167,pinnacle,0.6136919315403423
881155969,pinnacle,0.2557840616966581,0.2557840616966581,0.48843187660668386,pinnacle,0.5717884130982368
881158522,pinnacle,0.21332961517010599,0.2156999442275516,0.5709704406023425,pinnacle,0.6581395348837209
881160224,pinnacle,0.5611877401217285,0.2268352314043435,0.211977028473928,pinnacle,0.6231884057971014
881156820,pinnacle,0.44816379238824217,0.2731784914276645,0.27865771618409324,pinnacle,0.5
881162777,pinnacle,0.6301878500607632,0.2109759324116468,0.15883621752759003,pinnacle,0.6469194312796209
881164479,pinnacle,0.7958533997224717,0.12945881968818873,0.07468778058933966,pinnacle,0.6757990867579909
881167883,pinnacle,0.5059044832270875,0.25833420420106595,0.23576131257184657,pinnacle,0.5217391304347826
881163628,pinnacle,0.7199966683665789,0.16663135330072812,0.11337197833269282,pinnacle,0.6549295774647887
881171287,pinnacle,0.3802282532203286,0.2829605605360585,0.33681118624361284,pinnacle,0.5
881169585,pinnacle,0.4980886685110213,0.25969863732526505,0.24221269416371358,pinnacle,0.5447570332480818
881161926,pinnacle,0.05528352073509853,0.12483375649860959,0.8198827227662918,pinnacle,0.6262135922330097
881176393,pinnacle,0.28205348697222465,0.24327113251354374,0.47467538051423175,pinnacle,0.6460807600950119
881070018,pinnacle,0.6322006748236256,0.19780511911659454,0.16999420605977983,pinnacle,0.6831460674157303
881167032,pinnacle,0.5256573016709764,0.2256301642903263,0.24871253403869728,pinnacle,0.6658986175115208
881170436,pinnacle,0.5839171344983,0.23757412825175928,0.17850873724994068,pinnacle,0.5217391304347826
881165330,pinnacle,0.38178600113038047,0.25221614064312703,0.3659978582264925,pinnacle,0.6816143497757848
1335978876,betfair,0.3432375144100257,0.30627347439663827,0.3504890111933361,betfair,0.4513715710723192
1335971217,betfair,0.5533980582524273,0.2621359223300971,0.18446601941747573,betfair,0.494949494949495
