y,pm,liga,28,28 + impacto xG,28 + impacto goles,28 + impacto xG y goles,28 + lesiones
1,0.49066666666666664,Bundesliga,0.6013985,0.58049047,0.5905015,0.58689886,0.58757484
1,0.596401028277635,Premier League,0.56185305,0.54971313,0.56580704,0.54864585,0.5696517
0,0.5669291338582677,Ligue 1,0.61856043,0.6194824,0.6173954,0.6179062,0.6101
0,0.3602941176470588,Serie A,0.4655376,0.46203843,0.46240324,0.45577317,0.47065562
0,0.642156862745098,La Liga,0.6178411,0.60774976,0.5948715,0.6102497,0.65164745
1,0.4088541666666667,Segunda,0.42371637,0.43277305,0.417099,0.42028904,0.41666254
1,0.5818181818181818,Ligue 1,0.6661461,0.677351,0.6634232,0.6697458,0.6823341
0,0.4447368421052632,Serie A,0.5308893,0.5146744,0.5097246,0.5185695,0.5236687
0,0.41207349081364825,Segunda,0.4339645,0.44605774,0.42574406,0.42546195,0.43703777
1,0.5643044619422573,La Liga,0.56059194,0.58324295,0.5644088,0.5924426,0.6141267
1,0.5488126649076518,Serie A,0.5203709,0.53216636,0.53893626,0.5487777,0.5215487
0,0.5718015665796344,Premier League,0.60303456,0.588837,0.6107674,0.60119045,0.61372054
1,0.5333333333333333,Ligue 1,0.5882992,0.5722883,0.5493805,0.54524213,0.5885287
1,0.3944020356234097,Serie A,0.51235664,0.5163717,0.4813233,0.48918405,0.50730133
1,0.5396825396825397,Premier League,0.57515115,0.5724992,0.5857846,0.5930084,0.57412803
0,0.49071618037135284,Premier League,0.47438747,0.4979369,0.48056585,0.49824086,0.48363614
1,0.6161616161616161,Bundesliga,0.5392593,0.524835,0.5506185,0.5425021,0.5327087
1,0.767175572519084,La Liga,0.6986206,0.6992834,0.7051803,0.7027439,0.73913836
0,0.44533333333333336,Segunda,0.48114634,0.48035622,0.49690074,0.5013294,0.48439875
0,0.44708994708994704,Ligue 1,0.31873128,0.32969838,0.333808,0.34071153,0.33192834
1,0.5517241379310345,Ligue 1,0.6418138,0.60160995,0.688908,0.65631115,0.6359816
0,0.46010638297872336,Ligue 1,0.5472042,0.5706356,0.5421792,0.5609683,0.54546416
1,0.5278514588859416,Bundesliga,0.63504916,0.63060576,0.6073968,0.6050252,0.6308259
1,0.554089709762533,Premier League,0.6853918,0.6744688,0.69927645,0.6898211,0.6798649
1,0.37064676616915426,Serie A,0.46927905,0.5090059,0.49178976,0.49797788,0.46986327
0,0.49595687331536387,Segunda,0.57294685,0.53721035,0.5631485,0.52896196,0.5676948
1,0.4654255319148936,La Liga,0.46403655,0.45753813,0.46188417,0.46042737,0.51843214
1,0.528,Ligue 1,0.60317856,0.6091933,0.6164042,0.61875,0.609513
0,0.43193717277486904,Serie A,0.4572292,0.4783992,0.4804665,0.47586957,0.46188456
0,0.5661375661375662,Segunda,0.6260587,0.6032802,0.63415754,0.6141468,0.61741084
1,0.41666666666666663,La Liga,0.49739337,0.5085253,0.5007893,0.50045073,0.49995366
1,0.4611260053619303,Segunda,0.5641257,0.5708891,0.53047335,0.5439763,0.55374485
1,0.37749999999999995,Serie A,0.320592,0.3239997,0.3337866,0.33594146,0.32198942
0,0.4281984334203655,Premier League,0.37215012,0.37019116,0.36241105,0.36579347,0.37538463
0,0.33812949640287776,La Liga,0.4429604,0.440448,0.44890586,0.44830742,0.4386285
0,0.5703125,Bundesliga,0.47379857,0.48127517,0.48085704,0.4791449,0.4904971
0,0.4591029023746703,Bundesliga,0.5115799,0.49886283,0.5182251,0.51071125,0.51621544
0,0.5974358974358973,Bundesliga,0.65980506,0.64219475,0.62289965,0.62241316,0.6579589
0,0.4350132625994695,Segunda,0.46433774,0.45709333,0.4506672,0.4301443,0.4665246
0,0.5989717223650385,Ligue 1,0.5069465,0.51202047,0.52436024,0.538088,0.5051931
1,0.33890214797136037,Serie A,0.47766224,0.46790963,0.47971886,0.4720993,0.47632423
1,0.374064837905237,La Liga,0.4510104,0.4642788,0.4582924,0.4518977,0.44576746
0,0.4192708333333333,La Liga,0.33229434,0.33266616,0.32573,0.31485492,0.3307241
1,0.42708333333333337,Serie A,0.45563108,0.45224476,0.43098196,0.42350835,0.4465468
1,0.5226666666666666,Bundesliga,0.55699617,0.5551238,0.53771466,0.54173076,0.55455697
1,0.42297650130548303,Bundesliga,0.397585,0.41600513,0.38844025,0.39713302,0.41087538
0,0.5643044619422573,Bundesliga,0.50542045,0.4761235,0.45599133,0.43943968,0.49932057
1,0.6151898734177216,Bundesliga,0.68685484,0.68194264,0.65728927,0.6521031,0.6792172
1,0.625,Bundesliga,0.59454525,0.6052842,0.5823531,0.59773487,0.5896514
0,0.5132978723404255,Premier League,0.5460367,0.5546854,0.5470986,0.55551463,0.5473064
1,0.49071618037135284,Premier League,0.5133723,0.4984579,0.5005812,0.5019378,0.5108659
0,0.5435356200527705,Premier League,0.50330305,0.46226534,0.45558548,0.43718165,0.48224312
0,0.4851752021563342,Segunda,0.41657194,0.43026814,0.42658144,0.43487287,0.4249478
1,0.5,La Liga,0.37671608,0.3919874,0.38128144,0.3831438,0.3821695
1,0.34466019417475724,Segunda,0.4253509,0.40132618,0.41305938,0.4012649,0.42192754
1,0.5502645502645503,Ligue 1,0.6343341,0.6360499,0.6124802,0.6102165,0.6325923
1,0.4694960212201591,Serie A,0.5776414,0.5836553,0.582978,0.5921766,0.5677835
1,0.7239915074309979,Bundesliga,0.6598879,0.6499954,0.62458116,0.616185,0.67477167
0,0.5372340425531915,La Liga,0.35497028,0.32652536,0.35049576,0.341016,0.42337626
1,0.6136363636363636,Premier League,0.60718155,0.6011595,0.584695,0.5906409,0.6047578
0,0.4704301075268817,Segunda,0.52766645,0.47755212,0.5184129,0.47853214,0.5246438
1,0.46276595744680854,Ligue 1,0.59597844,0.6113783,0.5688053,0.60430014,0.5827188
1,0.37749999999999995,Serie A,0.42914644,0.38978723,0.42463446,0.38642797,0.43200245
1,0.5818181818181818,Premier League,0.6929904,0.70616996,0.71346843,0.71264553,0.6919083
1,0.703125,La Liga,0.7086688,0.702553,0.71917135,0.71724045,0.69931954
1,0.46648793565683644,Segunda,0.4429416,0.45202208,0.4310313,0.44099087,0.44193935
1,0.6361386138613861,Ligue 1,0.50998926,0.52262163,0.5173684,0.52365875,0.5018999
0,0.3731343283582089,Serie A,0.48316365,0.50392663,0.49077043,0.49081436,0.47849783
1,0.6403940886699507,La Liga,0.7349711,0.72913325,0.7375014,0.7137237,0.76361436
1,0.5349462365591399,Segunda,0.592929,0.5841829,0.57291615,0.5746466,0.5762657
0,0.526595744680851,Premier League,0.5276463,0.5255157,0.53755414,0.5488463,0.51980036
0,0.5306666666666666,Ligue 1,0.62295103,0.6111964,0.6185214,0.6177657,0.610576
0,0.4746666666666666,Premier League,0.5083329,0.52102643,0.51685846,0.51961786,0.5010099
0,0.49202127659574474,Serie A,0.5463122,0.5759962,0.565135,0.5684754,0.55600464
1,0.5680628272251308,Premier League,0.62409854,0.59374166,0.6327758,0.6104781,0.61812145
0,0.5865633074935401,Bundesliga,0.61632425,0.617514,0.605728,0.61022675,0.6110537
0,0.3836317135549872,Segunda,0.46920928,0.46763134,0.45476213,0.45005423,0.46221995
1,0.5026737967914439,La Liga,0.57938325,0.593737,0.5718103,0.5853947,0.6180867
0,0.4267015706806283,Ligue 1,0.44802952,0.46691674,0.46144265,0.47103325,0.44710097
0,0.4574468085106383,Ligue 1,0.56960493,0.57447314,0.54331815,0.5734858,0.5622262
1,0.5240641711229947,Ligue 1,0.53799045,0.5219823,0.51577485,0.5130364,0.5332701
1,0.5839793281653746,Premier League,0.5748755,0.5843708,0.5737065,0.5842396,0.5814428
1,0.6602870813397128,Bundesliga,0.60967267,0.62583536,0.5945528,0.6048512,0.6062356
0,0.5744125326370757,Serie A,0.5821153,0.5554003,0.553383,0.53919387,0.57822096
0,0.5890052356020942,Segunda,0.56911325,0.5714962,0.57523054,0.56910926,0.56230724
0,0.3270588235294118,La Liga,0.38738436,0.371237,0.3896175,0.37267938,0.38473022
0,0.3772151898734177,Segunda,0.33855265,0.36608556,0.35456827,0.3563327,0.34456035
1,0.49066666666666664,Serie A,0.4118611,0.405473,0.40514526,0.3875952,0.42059126
1,0.6151898734177216,Ligue 1,0.6645466,0.6604847,0.6604929,0.6487007,0.65411216
0,0.5202156334231806,Segunda,0.49867907,0.47470695,0.49639106,0.4823013,0.49179044
0,0.4281984334203655,La Liga,0.5215251,0.5178082,0.5040206,0.5052377,0.5694505
1,0.42857142857142855,Segunda,0.4421018,0.44455534,0.41803664,0.41930723,0.44318834
0,0.43193717277486904,Serie A,0.44149548,0.4336949,0.4186349,0.4089519,0.4457326
1,0.4244791666666667,Premier League,0.52663815,0.54275763,0.5115215,0.5255289,0.52204865
1,0.42558746736292424,La Liga,0.48611793,0.4842167,0.47196776,0.46032014,0.48610315
1,0.445910290237467,Serie A,0.41898757,0.4548633,0.4310395,0.46258593,0.4131736
0,0.3897435897435897,Segunda,0.43272907,0.43332013,0.4246634,0.42666626,0.42709056
0,0.5013333333333333,Bundesliga,0.57886213,0.56358564,0.5607459,0.53671646,0.56516856
0,0.3954081632653061,Serie A,0.48228922,0.46828404,0.46519798,0.4608573,0.466083
0,0.5411140583554377,Ligue 1,0.53989565,0.517407,0.5696991,0.5606391,0.54354703
1,0.4526315789473684,Premier League,0.46345496,0.4657146,0.43034124,0.43694156,0.46010098
1,0.4296875,La Liga,0.47709727,0.48395935,0.4755346,0.4787348,0.47208866
0,0.6447688564476886,Premier League,0.60981536,0.58801204,0.62337816,0.59472686,0.59880483
1,0.5027027027027027,Segunda,0.44777656,0.43605122,0.44252476,0.44242254,0.4490458
0,0.5199999999999999,Bundesliga,0.48370963,0.52379453,0.48020762,0.5017884,0.48631564
1,0.6020408163265306,Bundesliga,0.65973043,0.6437987,0.6350184,0.62970495,0.6538547
1,0.502659574468085,Bundesliga,0.52245843,0.52334666,0.5101085,0.51188445,0.5392101
0,0.5384615384615384,Bundesliga,0.57217246,0.56189907,0.5573746,0.536359,0.5713623
0,0.5292553191489361,Bundesliga,0.44497722,0.4507081,0.50051963,0.50717646,0.44957858
0,0.5654450261780105,Premier League,0.57911247,0.5810741,0.5788729,0.56805915,0.57531923
0,0.5039999999999999,Premier League,0.53887624,0.5050677,0.53023946,0.51174366,0.53734314
1,0.5578947368421052,Premier League,0.57854235,0.5621187,0.533564,0.52930725,0.56998086
1,0.5552631578947369,Premier League,0.5845536,0.5591221,0.5793564,0.5627533,0.57814
1,0.4308093994778067,Premier League,0.53590024,0.5538336,0.5373482,0.53371984,0.54840124
1,0.7484909456740443,La Liga,0.75869817,0.7391223,0.7400217,0.7480788,0.78422666
0,0.3640897755610973,Segunda,0.3698234,0.37268144,0.37765366,0.39796972,0.37355947
1,0.5917312661498708,Ligue 1,0.61181647,0.5868591,0.6046826,0.5801668,0.5995935
1,0.3731343283582089,Serie A,0.5124594,0.51124,0.47691044,0.48055887,0.5103572
1,0.5616797900262467,Premier League,0.49146113,0.49175414,0.5188637,0.51167834,0.49245492
0,0.5854922279792746,Bundesliga,0.62027305,0.5886816,0.59312284,0.5919024,0.6183367
0,0.3772151898734177,Segunda,0.40557107,0.38148007,0.3884469,0.38398916,0.39717296
0,0.4562334217506631,Ligue 1,0.4246726,0.42952195,0.4387125,0.43676585,0.41949463
1,0.49468085106382986,Serie A,0.5705709,0.5806281,0.5765435,0.5808922,0.5610665
1,0.5187165775401069,La Liga,0.555601,0.57861733,0.5416895,0.5647217,0.5953242
0,0.49865951742627346,Ligue 1,0.6418873,0.61795425,0.6020504,0.6063566,0.6353003
0,0.48,Serie A,0.43041044,0.43636876,0.44967228,0.4835255,0.4310196
0,0.28017241379310354,La Liga,0.56135035,0.58669746,0.5660789,0.57940596,0.5606625
1,0.48247978436657685,Segunda,0.37928742,0.39036614,0.38486826,0.39306718,0.3840831
0,0.5226666666666666,Premier League,0.5812956,0.5978813,0.6020237,0.60467786,0.58970565
1,0.3405275779376499,Serie A,0.28682536,0.29245976,0.2833082,0.29384774,0.27884698
0,0.6327543424317617,Ligue 1,0.70248216,0.69625294,0.69093263,0.68753517,0.7031229
1,0.642156862745098,Bundesliga,0.61000556,0.60929567,0.6146199,0.61558187,0.6133963
1,0.48128342245989303,La Liga,0.55040294,0.53499794,0.5274747,0.5412942,0.5982529
1,0.5134408602150538,Segunda,0.53157884,0.5316127,0.5261184,0.52091706,0.5077163
1,0.4973118279569893,Segunda,0.45958012,0.42964616,0.4633777,0.4334604,0.4629817
0,0.4732620320855615,La Liga,0.3978781,0.39763927,0.40838942,0.40221882,0.39015055
1,0.48533333333333345,Ligue 1,0.5571734,0.54984415,0.5473772,0.54962146,0.5559584
0,0.39845758354755784,Ligue 1,0.41378912,0.41187972,0.42106318,0.40862823,0.42560393
0,0.44327176781002636,Ligue 1,0.5540637,0.52322507,0.54545045,0.5264703,0.5656723
1,0.6020408163265306,Premier League,0.6329755,0.60748136,0.63602984,0.61067724,0.6293837
1,0.7611650485436894,Bundesliga,0.72877216,0.69153106,0.73518527,0.6970935,0.7146826
1,0.53315649867374,Serie A,0.54162896,0.51088184,0.50554526,0.48811117,0.53675604
1,0.3969072164948454,Segunda,0.4221343,0.43273848,0.43242598,0.429084,0.42319936
0,0.5680628272251308,La Liga,0.6157364,0.59856045,0.6221883,0.609766,0.64527
1,0.6618705035971223,Ligue 1,0.7002705,0.7037698,0.70985043,0.724623,0.69539356
1,0.4473684210526316,Serie A,0.58142686,0.5651596,0.5750868,0.55550617,0.5715217
1,0.47849462365591405,Segunda,0.6277586,0.6391384,0.6107944,0.63140976,0.6764225
0,0.6025641025641025,La Liga,0.3656351,0.38755888,0.35148883,0.36447,0.39908916
1,0.5590551181102362,Serie A,0.61970997,0.63564336,0.64217496,0.6517814,0.6106671
0,0.5687830687830688,Segunda,0.5230879,0.5338147,0.5451148,0.5542045,0.5222686
0,0.4654255319148936,Serie A,0.43669137,0.4380451,0.43378454,0.43706417,0.44221044
1,0.5425531914893618,La Liga,0.36614174,0.36899036,0.37432307,0.37813467,0.41725904
1,0.5538057742782152,Premier League,0.618637,0.61403453,0.6182767,0.62521935,0.61396325
1,0.5146666666666666,Premier League,0.53213704,0.53396904,0.53255403,0.5262695,0.5339805
1,0.5818181818181818,Premier League,0.5700498,0.5776621,0.5653057,0.55637246,0.56311506
0,0.6388206388206389,Premier League,0.6461317,0.626418,0.5986644,0.5999059,0.64057773
1,0.48930481283422456,Premier League,0.5229496,0.52169895,0.52397,0.53066504,0.5349117
0,0.5358090185676393,Premier League,0.5718709,0.5838512,0.5827209,0.5958269,0.5714487
1,0.6171284634760705,Premier League,0.5636976,0.54092157,0.5912148,0.5637914,0.56634253
0,0.4826666666666667,Premier League,0.40755367,0.42658338,0.411215,0.41159526,0.42008352
0,0.5226666666666666,Premier League,0.60948163,0.6187323,0.6068517,0.60607034,0.61266875
0,0.512,Premier League,0.52128047,0.5150091,0.5121795,0.52034837,0.5215136
1,0.6783216783216783,Ligue 1,0.4941587,0.48982853,0.49966502,0.48308045,0.48275962
1,0.6171284634760705,Bundesliga,0.48203236,0.48686975,0.5057392,0.49031377,0.48717827
1,0.5699208443271768,Segunda,0.58865225,0.59598213,0.6029705,0.587325,0.59698635
1,0.502659574468085,Serie A,0.41497827,0.40731102,0.39120826,0.3926013,0.41332832
0,0.4654255319148936,La Liga,0.47094864,0.44431838,0.44684917,0.43583554,0.46637908
1,0.6186868686868687,Ligue 1,0.61197335,0.61700284,0.6230267,0.61954296,0.6153112
1,0.4345549738219895,La Liga,0.40245095,0.40125522,0.38822833,0.3945168,0.39505047
1,0.47721179624664883,Segunda,0.5235211,0.54727626,0.5318421,0.5337232,0.5205042
1,0.5226666666666666,Serie A,0.7052348,0.6750029,0.68829006,0.6527613,0.69989234
1,0.544973544973545,Bundesliga,0.6289202,0.61061126,0.6017444,0.5771285,0.6300799
1,0.5159574468085106,Bundesliga,0.59931684,0.56639826,0.5897801,0.5621466,0.5889875
1,0.4523809523809524,Bundesliga,0.43340057,0.44379854,0.41515574,0.42107192,0.43721756
1,0.7182795698924732,Bundesliga,0.7206771,0.72414577,0.7123344,0.710029,0.73456585
1,0.5665796344647519,Bundesliga,0.62667197,0.6239744,0.6110053,0.61869305,0.6240772
1,0.3903061224489796,La Liga,0.33137688,0.3088608,0.35498738,0.3352089,0.32178673
0,0.36069651741293535,Segunda,0.41404724,0.39555985,0.4187483,0.4026363,0.42662612
1,0.5870129870129869,Ligue 1,0.6472707,0.64689076,0.64961773,0.6447161,0.6403615
0,0.4562334217506631,Serie A,0.5051487,0.515172,0.5089344,0.49480018,0.5084273
1,0.655421686746988,Bundesliga,0.57214,0.5908437,0.5648526,0.57341576,0.5784377
0,0.39845758354755784,La Liga,0.50752795,0.48078313,0.5012701,0.4882595,0.5024143
0,0.4274406332453826,Segunda,0.44152293,0.4345254,0.42036885,0.43889207,0.4375841
0,0.5080213903743315,Ligue 1,0.4502639,0.4439276,0.45015892,0.45519978,0.44603175
1,0.48670212765957455,Serie A,0.6254328,0.62794524,0.6379877,0.6565567,0.6102953
1,0.40625000000000006,Segunda,0.42001525,0.41344744,0.40657586,0.4019281,0.42692384
1,0.6570048309178744,La Liga,0.5518023,0.5148956,0.5463602,0.5098916,0.5942143
1,0.5187165775401069,Ligue 1,0.5240785,0.5247555,0.509065,0.50319844,0.5168189
1,0.421875,Serie A,0.4855601,0.49890527,0.5057592,0.50932544,0.47903076
1,0.4035989717223651,La Liga,0.56790954,0.55204314,0.5430066,0.53159755,0.5646613
0,0.40155440414507776,Segunda,0.42467976,0.42281038,0.39865452,0.38645327,0.4187394
1,0.4281984334203655,Ligue 1,0.4521161,0.44828352,0.4507646,0.44097298,0.4555417
0,0.3731343283582089,Serie A,0.41714257,0.38957965,0.40345892,0.40002376,0.4077364
1,0.38095238095238093,Serie A,0.38532358,0.38403463,0.3915715,0.38729888,0.3859733
0,0.5488126649076518,Bundesliga,0.5287434,0.54994094,0.50051147,0.5165974,0.53462374
1,0.46774193548387094,Segunda,0.5426799,0.5118456,0.5298084,0.51666236,0.5355834
1,0.4574468085106383,La Liga,0.44528276,0.45534784,0.426118,0.4453741,0.445872
0,0.39896373056994816,Segunda,0.4842344,0.47835487,0.4743081,0.46196207,0.49002725
0,0.41406249999999994,Ligue 1,0.46600142,0.4439389,0.4494113,0.4457938,0.45552954
1,0.43044619422572183,Ligue 1,0.5634228,0.53283304,0.5853964,0.5627534,0.5626589
1,0.6798143851508122,Bundesliga,0.6981648,0.6653416,0.6794217,0.65375936,0.69522846
1,0.46276595744680854,Serie A,0.5159136,0.5245858,0.5102054,0.5240189,0.51332366
0,0.4945945945945946,Segunda,0.495928,0.48269057,0.502054,0.4927352,0.50195575
0,0.4786096256684492,La Liga,0.52955455,0.49857435,0.52204037,0.5047039,0.5670227
0,0.5555555555555556,Ligue 1,0.6304575,0.61568004,0.6297526,0.6073986,0.6358054
1,0.38131313131313127,Serie A,0.41003054,0.41881055,0.41826883,0.40345508,0.40196943
1,0.4693333333333332,La Liga,0.49901834,0.47883707,0.47034597,0.46264952,0.49146193
0,0.5081081081081081,Segunda,0.43282127,0.44556648,0.47019863,0.46653324,0.44039187
1,0.4865591397849462,Segunda,0.43803573,0.45933276,0.4246962,0.43442178,0.44219264
0,0.36386138613861385,Serie A,0.5173365,0.5118167,0.5117462,0.5246782,0.51045597
1,0.717391304347826,La Liga,0.7342172,0.71851313,0.70820725,0.7072777,0.75570214
0,0.5669291338582677,La Liga,0.3644004,0.34512168,0.36746985,0.35217085,0.39775795
0,0.4880000000000001,Serie A,0.52878726,0.5263082,0.5511191,0.5579675,0.53399897
1,0.5552631578947369,Premier League,0.55304897,0.5297438,0.50098073,0.49699622,0.5422927
1,0.42857142857142855,Segunda,0.38162467,0.38042286,0.37912256,0.38024414,0.37114733
0,0.5319148936170213,Bundesliga,0.5025646,0.52342194,0.50221497,0.513099,0.5025569
0,0.5567282321899736,Ligue 1,0.5287054,0.5171132,0.5509869,0.5306368,0.53601897
1,0.421875,Serie A,0.5107061,0.5362758,0.4999588,0.5009568,0.5225279
1,0.5106951871657753,La Liga,0.6160647,0.63497275,0.60834324,0.6102322,0.65477556
1,0.49066666666666664,La Liga,0.4723485,0.49346995,0.48308983,0.48939055,0.4703405
0,0.44533333333333336,Segunda,0.5426794,0.55909294,0.5424981,0.56131077,0.54393977
0,0.47340425531914887,Serie A,0.53543264,0.5263623,0.5427228,0.5224,0.5335324
1,0.5578947368421052,Bundesliga,0.55731523,0.56628907,0.55857193,0.5726517,0.5560996
1,0.7875,Bundesliga,0.7851995,0.76691693,0.7609571,0.7571483,0.7736999
1,0.6,Bundesliga,0.48926505,0.49864483,0.47798166,0.49141616,0.48723254
0,0.4986666666666667,Bundesliga,0.54080003,0.5565907,0.5408004,0.53420573,0.55471927
0,0.5372340425531915,Premier League,0.5413199,0.5538058,0.5646242,0.5644722,0.53775823
0,0.6578313253012049,Premier League,0.70743805,0.6914872,0.68954647,0.6658694,0.6859466
0,0.5186170212765957,Premier League,0.48937163,0.48809844,0.47201285,0.49546424,0.49544492
1,0.38618925831202044,Segunda,0.42212468,0.43084708,0.43485445,0.43283004,0.42241183
0,0.38717948717948714,Segunda,0.41010952,0.40944725,0.420496,0.4163278,0.40962476
0,0.49732620320855614,La Liga,0.6097625,0.61508524,0.60416573,0.61272305,0.60191774
1,0.6395061728395062,Ligue 1,0.59279376,0.57637835,0.58934224,0.5595788,0.5854229
0,0.46010638297872336,Serie A,0.5241887,0.4905346,0.48461872,0.471771,0.5157381
0,0.6071428571428571,Premier League,0.607899,0.59707344,0.56985986,0.57032543,0.5952056
1,0.5789473684210527,Segunda,0.63572407,0.62453103,0.6424049,0.6217352,0.6422931
1,0.5657894736842105,La Liga,0.44643697,0.46995896,0.42539424,0.44561106,0.44238195
1,0.6529126213592232,Bundesliga,0.50493526,0.4929974,0.51215494,0.50495225,0.5022421
0,0.4267015706806283,Ligue 1,0.43791834,0.44620284,0.46508795,0.45421726,0.44425982
0,0.40102827763496146,Serie A,0.4368388,0.43840283,0.4251507,0.43328887,0.4354756
1,0.6626794258373206,Premier League,0.6860605,0.69255984,0.6882013,0.6803454,0.6854464
1,0.5106951871657753,La Liga,0.52654666,0.5006272,0.5401057,0.52064854,0.57446164
0,0.45844504021447724,Segunda,0.49707198,0.4823989,0.51233214,0.5012466,0.5009267
1,0.7520000000000001,Ligue 1,0.73150486,0.72941864,0.73151743,0.7361836,0.7207988
1,0.4145077720207254,Serie A,0.38795632,0.38333765,0.3971033,0.39140236,0.39520565
0,0.3247058823529411,La Liga,0.45478025,0.45216995,0.4388245,0.44409522,0.43887252
1,0.40731070496083555,Segunda,0.56984794,0.5919568,0.557962,0.567604,0.5660412
0,0.5590551181102362,Premier League,0.6018316,0.6211985,0.62408274,0.6264495,0.6122028
0,0.496,Premier League,0.48881492,0.5015119,0.4877181,0.48288822,0.49872693
1,0.44210526315789467,Premier League,0.54348195,0.54794264,0.53516775,0.53885275,0.53985566
1,0.5040214477211796,Ligue 1,0.5495531,0.5556493,0.53846616,0.5481322,0.54148036
1,0.4523809523809524,Serie A,0.52316207,0.5355044,0.5405014,0.55601186,0.51769257
1,0.5053191489361702,Bundesliga,0.62858,0.59848106,0.6175403,0.5983891,0.6324535
1,0.48247978436657685,Segunda,0.4440884,0.44951838,0.4437793,0.4508954,0.44962138
1,0.7775735294117647,La Liga,0.76019907,0.7374415,0.7529554,0.7480715,0.74345434
1,0.5187165775401069,Ligue 1,0.5229098,0.51824456,0.5265547,0.52920306,0.52029604
0,0.4497354497354497,Ligue 1,0.36012334,0.35871565,0.3432687,0.3544364,0.36241838
0,0.4654255319148936,Ligue 1,0.52705395,0.5194031,0.51055336,0.51654327,0.52937144
1,0.41343669250646,Bundesliga,0.5404153,0.5271563,0.5275685,0.5154835,0.5347007
1,0.528,Premier League,0.5491122,0.54906213,0.54133666,0.5541633,0.5495293
0,0.5253333333333333,Serie A,0.57143813,0.56685096,0.5833429,0.5809152,0.5678504
0,0.4368421052631579,La Liga,0.5010293,0.5187347,0.52238107,0.5447294,0.4927476
0,0.4338624338624339,Segunda,0.48858023,0.50474864,0.4958009,0.51342267,0.47917518
1,0.6136363636363636,Bundesliga,0.42586094,0.42493778,0.4655562,0.4830432,0.43126974
1,0.49066666666666664,Serie A,0.41449857,0.44564372,0.45216173,0.47939372,0.4189495
1,0.5306666666666666,Ligue 1,0.61860764,0.6275928,0.6084067,0.6169139,0.61861694
1,0.5306666666666666,La Liga,0.4704059,0.49106377,0.49206296,0.49835476,0.5018787
0,0.4865591397849462,Segunda,0.422012,0.4098722,0.42658186,0.41715264,0.42592305
0,0.53315649867374,Serie A,0.4992845,0.4981576,0.5319576,0.52354616,0.49316245
0,0.4473684210526316,Serie A,0.41701263,0.3909505,0.4339841,0.42563066,0.40482888
1,0.3883248730964467,La Liga,0.4247883,0.40812474,0.42634487,0.41094023,0.42176557
0,0.5578947368421052,Premier League,0.5984321,0.6007674,0.5931981,0.58415574,0.5986943
1,0.4905660377358491,Segunda,0.5726907,0.57459253,0.5749563,0.5731336,0.57806396
0,0.519893899204244,Bundesliga,0.5234513,0.5446483,0.52341807,0.5479604,0.5379693
0,0.5215053763440861,Segunda,0.52393234,0.5408639,0.5324578,0.53428763,0.50351036
0,0.3863636363636363,Serie A,0.41601938,0.41606456,0.42567787,0.4231995,0.41377634
0,0.578125,Ligue 1,0.57172966,0.5824913,0.57330006,0.5707976,0.5704308
0,0.42077922077922075,La Liga,0.5186364,0.49355656,0.49000186,0.48003086,0.57032776
0,0.5119363395225464,Premier League,0.57872593,0.57133377,0.5089622,0.5213131,0.578724
0,0.5329815303430079,Premier League,0.5347605,0.5546814,0.5323462,0.54903185,0.5345063
0,0.41298701298701296,La Liga,0.62041914,0.6237183,0.58908176,0.6072815,0.6248015
1,0.4787234042553191,Serie A,0.566438,0.5572705,0.5721034,0.56597364,0.57150686
0,0.5411140583554377,Bundesliga,0.5757531,0.5640765,0.5765632,0.57681954,0.5729914
0,0.5616797900262467,Bundesliga,0.52913916,0.5512422,0.48184943,0.50051945,0.54462504
0,0.4694960212201591,Bundesliga,0.4837698,0.44840544,0.46434897,0.45160398,0.49128518
0,0.5718015665796344,Bundesliga,0.61432755,0.63390344,0.61103857,0.6270737,0.6244452
1,0.6578313253012049,Premier League,0.5860537,0.56335217,0.5690335,0.55413043,0.58629256
1,0.5423280423280423,Premier League,0.5461377,0.525478,0.54993135,0.53857595,0.54259884
1,0.5173333333333333,Premier League,0.49505702,0.4549318,0.46580595,0.43224263,0.49481922
1,0.7418032786885246,La Liga,0.76232046,0.759155,0.7515069,0.7704489,0.78285134
0,0.3215962441314554,Segunda,0.44042516,0.42692557,0.4192872,0.41882506,0.43159533
0,0.5093833780160857,Ligue 1,0.5169595,0.5151247,0.52994233,0.52736586,0.53166676
1,0.42077922077922075,Serie A,0.46433824,0.43060762,0.48916227,0.4697133,0.46401316
0,0.46010638297872336,La Liga,0.39728674,0.3844493,0.37451535,0.37409085,0.38863745
0,0.41732283464566927,Segunda,0.5082835,0.513536,0.51195794,0.5175599,0.49937153
0,0.5818181818181818,Premier League,0.65025955,0.64117324,0.635615,0.6328956,0.64512837
1,0.7210300429184548,Bundesliga,0.6652773,0.6834243,0.66343266,0.679953,0.6707948
0,0.3969072164948454,Segunda,0.41959205,0.4360847,0.39439282,0.4117918,0.41781777
0,0.5620052770448549,Ligue 1,0.444261,0.40744838,0.4599042,0.4224719,0.44452423
0,0.5514511873350924,Serie A,0.6324036,0.6121162,0.62686014,0.6147335,0.63620335
1,0.5911458333333334,Segunda,0.46316653,0.43587503,0.48593575,0.4576583,0.44116974
0,0.47058823529411764,La Liga,0.55604666,0.549785,0.53117925,0.5249343,0.556176
