match_id,local_formacion,local_ids,visitante_formacion,visitante_ids
1172775798,3-4-2-1,4897291|232316|22214290|46651675|368200|444997|4899706|14719096|32759468|32173911|10757691,3-4-2-1,5016270|5027540|124768|6054398|26087306|218792|7637833|5053944|55930749|50061977|46369120
1172779202,3-4-2-1,5979211|5722738|3053841|45374140|14412874|2556995|312172|45815924|552384|46491963|42420595,3-5-2,4933516|3325770|411187|19717502|42781396|55253583|54188407|135716|4081987|6505359|4896808
1172777500,3-5-2,4947845|5157628|400078|6756358|51800938|4955734|4911459|56931203|61666052|34769|54187441,4-3-3,4997111|4919348|262906|56488131|297038|6238743|4956378|53631830|4981011|21723240|21818713
1172780904,4-3-3,9090053|5078577|73306030|46945983|26034176|281582|2523507|20442968|5072781|20685112|1072736,3-5-2,451276|4992603|31388|4017587|4992764|56061159|53123|5019007|1622551|55675242|3463103
1172780053,3-4-2-1,4938024|5940893|3101497|43203055|20448925|4915967|18830|66969|54721317|29271242|14000,4-2-3-1,1380568|54186314|4234615|62195259|2296980|26124980|46480693|47499340|106253|1382500|4322199
1172783457,4-3-3,99330|151977|6061965|6533856|20662572|52815560|55313636|6302177|356769|5006288|4916611,3-5-2,4928525|27256971|2561986|4034975|2561503|6027511|6763120|3580633|2306801|38149909|20397244
1172763884,3-5-2,3577735|7378140|3092803|26104855|60271953|42617659|121548|5000170|63817334|3580150|43463,4-2-3-1,1380568|4234615|3395644|62195259|20788313|22211|46480693|47499340|56356111|1382500|106253
1172767288,4-4-2,4947845|51800938|6756358|400078|32354|61667340|56931203|4911459|61666052|4922407|34769,4-3-3,9090053|5078577|73306030|46945983|26034176|20442968|2523507|281582|5072781|20685112|1072736
1172771543,3-4-2-1,5016270|5027540|211708|6054398|138936|7637833|218792|26087306|55930749|35413|46369120,3-4-2-1,89670|291081|55065213|4898579|56189315|57459122|125412|3577896|46149033|126056|40243
1172774096,3-5-2,4933516|19717502|411187|62556221|39277|55253583|49811622|135716|6337436|4896808|3143518,4-2-3-1,482832|21728|310723|46297958|6719328|452081|212996|44773449|163408|140707|50081941
1172768990,3-5-2,4901155|51513|20452789|42580146|4954929|9106314|1027817|5953934|5026413|3025022|5102566,3-5-2,5979211|5722738|3053841|45374140|14412874|9079910|2556995|312172|45815924|42420595|45306842
1172772394,3-5-2,29102836|1001735|56119602|4897774|14708792|26012763|49722750|101262|80400334|47039846|5091618,3-5-2,4928525|27256971|2561986|4034975|2306801|6027511|6763120|3580633|48841436|59290014|20397244
1172774947,4-4-2,23127482|3191818|105770|45320849|50755243|55970838|7735721|55312992|87255|182728|126700,4-3-3,99330|21819840|43687504|6061965|6533856|52815560|55313636|6302177|356769|5006288|4916611
1172769841,3-5-2,451276|4992603|959|4017587|4992764|56061159|53123|4919992|1622551|3463103|35091,4-2-3-1,4938024|20448925|3101497|4910171|26112422|29271242|4915967|54721317|66969|26015339|1366883
1172770692,4-3-3,4997111|6694051|56488131|26235426|297038|6238743|298326|23303294|21530523|21723240|21818713,3-4-2-1,4897291|73079020|4897935|46651675|42642131|1625771|4899706|368200|32759468|28778743|10757691
1172768139,4-2-3-1,1380568|54186314|4234615|62195259|1382500|26124980|46480693|47499340|56356111|6239387|4322199,4-3-2-1,142156|21910161|5094516|174678|6624338|264033|141190|4960564|112371|3079762|141351
1172773245,3-4-2-1,4957666|55112064|5088398|14732137|48633263|153265|48004719|9063327|3374553|5081314|19879790,3-5-2,3577735|7378140|9092307|3092803|60271953|43946|121548|3583048|63817334|43463|369166
1172764735,3-4-2-1,89670|55065213|291081|4898579|56189315|57459122|125412|3577896|126056|52153850|40243,3-5-2,4947845|66840109|5157628|6756358|51800938|4955734|52479|4911459|61666052|34769|54187441
1172758778,3-4-2-1,4897291|232316|4897935|46651675|32759468|1625771|444997|368200|4917577|23805453|10757691,3-5-2,4901155|51513|20452789|4894071|4954929|9106314|4994535|5953934|20443934|3025022|5061350
1172762182,3-4-2-1,4938024|5940893|4910171|26112422|20233668|4915967|18830|20448925|54721317|66969|1366883,4-3-3,4997111|6694051|56488131|26235426|297038|6238743|298326|203980|370293|21723240|21818713
1172765586,4-3-3,99330|21819840|43687504|6061965|6533856|52815560|145376|6302177|356769|5006288|4916611,3-5-2,451276|4992603|959|4017587|4992764|234731|53123|56061159|1622551|35091|3463103
1172763033,4-2-3-1,9090053|2523507|26034176|20442968|46945983|5078577|5072781|1072736|73306030|281582|20685112,3-4-2-1,23127482|55970838|50755243|7735721|45320849|105770|5943630|182728|3191818|87255|55312992
1172759629,4-2-3-1,482832|4919187|6320048|310723|6719328|5035107|452081|44773449|7215208|140707|14975730,3-5-2,29102836|56119602|68946311|4897774|14708792|26012763|49722750|101262|80400334|47039846|26059453
1172760480,4-2-3-1,142156|21910161|174678|63858711|6624338|4960564|264033|450793|141190|112371|141351,3-5-2,4933516|19717502|411187|62556221|42781396|55253583|54188407|43551781|4081987|3143518|6505359
1172761331,3-5-2,5979211|5722738|3053841|45374140|4172308|14412874|2556995|312172|45815924|45306842|42420595,3-4-2-1,50386|124768|5027540|211708|138936|145537|7637833|26087306|218792|55930749|46369120
1172766437,3-5-2,4928525|27256971|2561986|59268923|2561503|175644|6763120|1222305|3580633|59290014|20397244,3-4-2-1,8058848|14732137|5088398|55112064|48633263|48004719|153265|9063327|54937540|5081314|19879790
1172750268,4-2-3-1,5006932|21728|6320048|5007093|20682375|7215208|452081|44773449|4917416|4908722|50081941,3-5-1-1,3577735|7378140|9092307|26104855|60271953|43946|121548|3583048|63817334|369166|43463
1172757927,3-4-2-1,23127482|50755243|45320849|105770|3191818|7735721|55312992|5943630|55970838|87255|3088939,3-4-2-1,89670|429863|291081|4898579|56189315|44597637|125412|3577896|126056|52153850|40243
1172755374,4-3-2-1,29102836|14708792|56119602|68946311|4897774|101262|141995|49722750|30908773|26059453|47039846,4-2-3-1,4938024|20448925|3101497|4910171|26112422|18830|4915967|54721317|66969|26015339|1366883
1172752821,3-5-2,4901155|42580146|20452789|4894071|4954929|9106314|4994535|62112022|5026413|3025022|5061350,3-5-2,451276|4992603|959|4017587|4992764|56061159|53123|5019007|1622551|35091|55675242
1172751970,4-2-3-1,1380568|54186314|4234615|62195259|2296980|26124980|46480693|47499340|56356111|1382500|4322199,3-4-2-1,4897291|73079020|4897935|46651675|42642131|1625771|4899706|368200|32759468|23805453|4917738
1172757076,3-4-1-2,4933516|19717502|411187|62556221|4081987|43551781|54188407|6337436|135716|3143518|401849,4-2-3-1,9090053|5078577|73306030|32718413|26034176|2523507|281582|5072781|20442968|1072736|20685112
1172751119,4-4-2,4947845|51800938|51513|400078|6756358|52479|4955734|4911459|61666052|54187441|34769,3-4-3,5052817|50082585|2561986|59268923|2561503|175644|32837|4914679|38149909|59290014|6027511
1172754523,3-4-2-1,50386|5027540|124768|4997916|138936|145537|7637833|26087306|218792|55930749|46369120,4-1-4-1,142156|4898096|174678|63858711|6624338|141190|450793|264033|51943584|112371|4900994
1172756225,3-4-2-1,8058848|55112064|14732137|5088398|48633263|4946557|153265|9063327|3374553|5081314|53400312,4-3-3,99330|21819840|43687504|6061965|6533856|52815560|145376|6302177|356769|5006288|4916611
1172753672,4-3-3,4997111|4919348|56488131|26235426|297038|6238743|298326|203980|370293|21723240|21818713,3-5-2,5979211|5722738|3053841|45374140|4172308|312172|2556995|14412874|45815924|42420595|45306842
1172749417,3-5-2,5052817|3325770|2561986|59268923|2306801|175644|32837|67452|4914679|38149909|59290014,3-4-2-1,23127482|105770|45320849|50755243|3191818|7735721|55312992|26228181|87255|55970838|3088939
1172747715,3-4-2-1,89670|55065213|291081|4898579|56189315|3565821|125412|3577896|52153850|141029|40243,3-5-2,3577735|26104855|9092307|3092803|60271953|43946|121548|5000170|228291|3580150|43463
1172746013,4-2-3-1,4938024|20448925|3101497|4910171|26112422|18830|4915967|54721317|66969|26015339|1366883,3-4-2-1,50386|124768|5027540|4997916|138936|145537|7637833|26087306|218792|55930749|46369120
1172744311,3-5-2,5979211|5722738|62327762|45374140|4172308|72692298|14412874|2556995|45815924|45306842|42420595,4-2-3-1,482832|4919187|6320048|5007093|20682375|7215208|452081|55909819|4917416|44773449|300097
1172741758,3-4-2-1,4897291|73079020|4897935|46651675|32759468|1625771|4899706|368200|4917577|23805453|4917738,3-5-1-1,29102836|1001735|68946311|56119602|80400334|1032003|101262|49722750|4897774|26012763|6535466
1172748566,4-3-3,99330|21819840|43687504|6061965|6533856|52815560|145376|55313636|356769|5061994|42455693,3-5-2,4901155|4978113|20452789|42580146|4954929|5025125|20429283|4994535|20443934|3025022|5061350
1172746864,4-3-3,9090053|5078577|73306030|32718413|26034176|20442968|2523507|281582|19152070|42523796|1072736,4-3-3,4997111|297038|262906|26235426|4969580|6238743|34125|203980|4981011|3544569|46122468
1172743460,4-3-3,142156|4898096|174678|63858711|6624338|50084517|141190|4960564|450793|4900994|112371,3-5-2,4947845|51513|400078|6756358|51800938|4955734|52479|4911459|61666052|34769|54187441
1172742609,4-2-3-1,1380568|54186314|4234615|62195259|1382500|26124980|46480693|71349236|56356111|47499340|4322199,3-1-4-2,4933516|19717502|2307123|3570168|54188407|6337436|43551781|135716|4081987|13839|3143518
1172735801,4-3-3,4997111|4919348|262906|26235426|297038|6238743|298326|53631830|4981011|48583997|46122468,4-3-2-1,1380568|54186314|3395644|62195259|2296980|26124980|46480693|106253|71349236|56356111|47499340
1172734950,3-5-2,4901155|4978113|20452789|4894071|42580146|5025125|42957047|4994535|20443934|5061350|3025022,3-4-3,5052817|3325770|2561986|59268923|2306801|175644|32837|4914679|59290014|38149909|50331169
1172736652,3-5-2,3577735|26104855|9092307|3092803|7523845|43946|42617659|5000170|228291|3580150|2891,4-3-3,9090053|5078577|73306030|32718413|3177972|281582|2523507|20442968|1072736|42523796|5072781
1172740056,3-4-1-2,4933516|2307123|19717502|3570168|39277|55253583|54188407|4081987|135716|3143518|13839,3-4-2-1,89670|4898579|291081|429863|56189315|3565821|125412|3577896|126056|141029|40243
1172733248,4-2-3-1,5006932|21728|6320048|46297958|7725739|452081|5035107|4900672|4917416|4908722|50081941,4-3-3,142156|4898096|174678|63858711|6624338|50084517|4960564|141190|450793|4900994|21910161
1172738354,4-3-3,29102836|14708792|1001735|56119602|4897774|1032003|49722750|101262|30908773|47039846|26059453,3-5-2,5092745|5722738|3053841|45374140|4172308|14412874|2556995|312172|5013211|42420595|45306842
1172734099,3-4-1-2,4947845|6756358|400078|51513|51800938|4955734|4911459|61666052|52479|54187441|34769,3-4-2-1,136843|3101497|4910171|26112422|20448925|5940893|4915967|66969|54721317|29271242|1366883
1172737503,3-4-2-1,5016270|124768|211708|6054398|138936|145537|7637833|4997916|218792|55930749|46369120,4-3-3,99330|21819840|43687504|6061965|6533856|20513647|145376|55313636|356769|5006288|42455693
1172740907,3-5-1-1,23127482|105770|3026471|45320849|3543281|87255|7735721|312333|26228181|55970838|3088939,3-5-2,451276|1648472|959|4017587|4992764|234731|4919992|53123|1622551|35091|55675242
1172739205,3-4-2-1,8058848|14732137|4905663|67556237|48633263|153265|4946557|9063327|3374553|5081314|53400312,3-4-2-1,4897291|73079020|22214290|46651675|42642131|444997|4899706|26099220|32759468|23805453|4917738
1172691549,4-2-3-1,1380568|46522|4234615|62195259|20788313|26124980|46480693|47499340|56356111|1382500|4322199,3-5-2,3577735|26104855|9092307|3092803|60271953|43946|121548|3583048|228291|3580150|43463
1172698357,3-5-2,4928525|50082585|2561986|7611751|2306801|175644|6763120|67452|3580633|59290014|38149909,4-2-3-1,5006932|21728|46297958|6320048|7725739|5035107|452081|55909819|4917416|4908722|50081941
1172694102,3-5-2,451276|4992603|295750|959|1648472|234731|53123|4919992|43552103|3463103|44379965,4-2-3-1,9090053|5078577|73306030|32718413|26034176|9106314|281582|5072781|20442968|1072736|42523796
1172696655,3-4-2-1,5016270|5027540|211708|4997916|7608048|145537|7637833|5053944|87738|35413|46369120,3-5-2,38200302|1001735|68946311|56119602|26012763|58403226|1032003|49722750|80400334|265643|30908773
1172728993,3-4-2-1,4938024|3101497|4910171|26112422|20448925|18830|4915967|66969|54721317|29271242|1366883,3-5-2,4901155|4978113|20452789|42580146|4954929|5954900|42957047|4994535|5026413|3025022|5061350
1172727291,3-5-2,5092745|5722738|3053841|45374140|4172308|14412874|2556995|312172|45815924|42420595|45306842,3-5-2,4947845|66840109|51513|61666052|51800938|4955734|49811622|4911459|22673945|34769|54187441
1172728142,3-5-2,451276|4992603|959|4017587|4992764|53123|264194|4919992|1622551|35091|3463103,3-4-2-1,5016270|124768|211708|6054398|138936|145537|7637833|4997916|218792|35413|46369120
1172732397,3-5-2,4928525|50082585|4034975|2561986|2561503|175644|32837|3580633|2306801|59290014|50331169,4-3-3,4997111|4919348|262906|26235426|297038|6238743|298326|34125|46122468|21530523|21818713
1172726440,4-3-3,142156|4898096|174678|63858711|6624338|50084517|141190|4960564|450793|141351|21910161,3-5-2,3577735|7378140|9092307|26104855|7523845|5000170|42617659|369166|228291|4088105|2891
1172729844,4-3-3,9090053|3177972|73306030|46945983|26034176|9106314|2523507|31842573|19152070|42523796|1072736,3-5-2,29102836|1001735|56119602|4897774|14708792|26012763|49722750|101262|26059453|30908773|47039846
1172724738,3-4-2-1,4897291|73079020|4897935|46651675|42642131|1625771|4899706|368200|32759468|23805453|10757691,3-5-2,4933516|19717502|411187|2307123|39277|55253583|3570168|135716|4081987|13839|401849
1172730695,3-4-3,89670|429863|4898579|55065213|257754|57459122|3565821|3577896|141029|20872677|52153850,4-3-3,99330|21819840|43687504|6061965|6533856|52815560|145376|55313636|356769|5006288|42455693
1172725589,4-2-3-1,1380568|3395644|4234615|46522|20788313|26124980|46480693|71349236|56356111|1382500|4322199,4-2-3-1,5006932|21728|6320048|310723|20682375|5035107|452081|4900672|51943584|44773449|50081941
1172731546,3-5-2,23127482|105770|3026471|50755243|3543281|87255|7735721|55312992|26228181|3088939|126700,3-4-2-1,8058848|14732137|5088398|4905663|48633263|153265|4946557|4951387|3374553|5081314|53400312
1172719632,3-5-2,3577735|7378140|9092307|3092803|60271953|43946|121548|3583048|228291|2891|3580150,3-5-2,5092745|5722738|3053841|45374140|4172308|5953934|2556995|312172|45815924|42420595|45306842
1172717079,3-5-2,4901155|42580146|20452789|4978113|4954929|5954900|42957047|1027817|55166965|5061350|3025022,3-4-2-1,4947845|66840109|51513|400078|32354|49811622|4911459|61666052|22673945|52479|5071493
1172717930,4-3-3,4997111|4919348|262906|26235426|4969580|203980|298326|234248|4981011|46122468|21818713,3-5-1-1,142156|4898096|63858711|174678|21910161|50084517|141190|4960564|6624338|450793|4900994
1172721334,4-3-3,29102836|14708792|56119602|4897774|80400334|26012763|49722750|101262|30908773|47039846|26059453,3-5-2,451276|1648472|959|4017587|4992764|234731|264194|56061159|1622551|35091|55675242
1172723887,3-5-2,4933516|19717502|2307123|411187|39277|43551781|54188407|135716|4081987|4896808|61664120,3-5-2,23127482|105770|3026471|45320849|3543281|87255|7735721|55312992|26228181|3088939|126700
1172720483,3-4-2-1,5016270|5027540|211708|4997916|26087306|145537|7637833|35413|87738|218792|46369120,3-5-2,4928525|50082585|4034975|7611751|2561503|175644|32837|3580633|2306801|59290014|38149909
1172723036,4-3-3,99330|21819840|43687504|6061965|6533856|52815560|145376|6302177|356769|5006288|45288005,3-4-2-1,4938024|5940893|4910171|26112422|20448925|18830|4915967|66969|54721317|29271242|1366883
1172718781,4-3-3,9090053|5078577|73306030|46945983|26034176|9106314|2523507|31842573|19152070|70238014|5072781,3-4-2-1,89670|55065213|61911577|3577896|127505|125412|3565821|56189315|57459122|141029|20872677
1172722185,3-5-2,4948167|5088398|14732137|67556237|48633263|52387461|153265|4946557|9063327|5042352|3374553,4-2-3-1,1380568|54186314|62195259|4234615|2296980|26124980|46480693|71349236|56356111|6239387|4322199
1172711973,3-5-2,451276|4992603|959|4017587|4992764|53123|264194|4919992|1622551|3463103|35091,4-2-3-1,5006932|4919187|310723|6320048|7725739|7215208|212996|44773449|4917416|4900672|50081941
1172715377,3-5-2,4928525|4034975|2561986|7611751|2561503|175644|6763120|67452|24698842|9566935|50331169,3-5-2,4933516|19717502|411187|2307123|4081987|135716|55253583|54188407|39277|3143518|4896808
1172710271,3-5-2,142156|5094516|63858711|174678|21910161|50084517|141190|4960564|6624338|4900994|450793,3-5-2,4901155|62112022|20452789|42580146|4954929|5025125|42957047|1027817|20443934|3025022|5061350
1172713675,4-3-3,4997111|4919348|262906|26235426|297038|203980|298326|234248|4981011|21530523|46122468,3-4-3,5016270|124768|211708|4997916|138936|7637833|145537|35413|218792|46369120|89026
1172707718,3-4-2-1,4897291|232316|4897935|46651675|42642131|1625771|4899706|368200|32759468|23805453|4917738,3-4-2-1,89670|429863|61911577|4898579|26154926|3565821|125412|3577896|141029|52153850|20872677
1172712824,3-4-2-1,4938024|3101497|4910171|26112422|20448925|18830|4915967|66969|54721317|26015339|1366883,4-3-3,9090053|5078577|73306030|46945983|73825577|9106314|2523507|31842573|19152070|70238014|1072736
1172714526,4-3-3,99330|21819840|43687504|6061965|6533856|55313636|145376|6302177|356769|5006288|42455693,4-3-3,29102836|14708792|1001735|56119602|4897774|26012763|49722750|101262|30908773|47039846|26059453
1172711122,3-5-2,5092745|5722738|62327762|3053841|4172308|5953934|312172|2556995|45815924|42420595|45306842,3-5-2,4948167|55036072|14732137|50708|48633263|2531557|153265|9063327|4951387|53400312|5081314
1172709420,4-2-3-1,1380568|46522|4234615|62195259|20788313|106253|46480693|71349236|26124980|1382500|4322199,3-5-2,30583|50755243|3026471|45320849|3543281|87255|7735721|312333|26228181|3088939|126700
1172708569,3-5-2,4947845|66840109|51513|32354|51800938|4955734|49811622|4911459|61666052|54187441|34769,3-5-2,3577735|60271953|26104855|3092803|7523845|43946|121548|3583048|228291|3580150|369166
1172705165,3-4-2-1,89670|429863|4898579|61911577|56189315|3565821|125412|3577896|141029|52153850|20872677,3-5-2,5062799|5722738|62327762|3053841|4172308|14412874|2556995|312172|45815924|552384|45306842
1172699208,3-4-2-1,4897291|232316|22214290|4897935|32759468|4899706|1625771|368200|444997|23805453|4917738,3-5-2,451276|4992603|959|4017587|4992764|53123|264194|4919992|1622551|35091|3463103
1172700059,4-2-3-1,5006932|21728|310723|46297958|20682375|5035107|212996|44773449|51943584|4908722|14975730,4-3-3,99330|6660885|6061965|43687504|6533856|6302177|145376|52815560|356769|5006288|55067789
1172700910,3-5-2,4901155|4978113|20452789|42580146|4954929|5026413|1027817|4994535|20443934|406196|3025022,3-4-2-1,5016270|124768|211708|4997916|138936|145537|7637833|35413|218792|89026|46369120
1172702612,3-5-2,3577735|7378140|26104855|3092803|60271953|43946|121548|369166|228291|43463|2891,3-5-1-1,4928525|4034975|2561986|7611751|2306801|175644|6763120|3580633|24698842|50331169|9566935
1172704314,3-5-2,4948167|4905663|5088398|14732137|48633263|4951387|153265|58700754|9063327|3374553|5081314,3-4-2-1,4938024|3101497|4910171|26112422|20448925|18830|4915967|66969|54721317|5940893|14000
1172706867,3-4-2-1,30583|105770|3026471|45320849|50755243|7735721|312333|26228181|87255|126700|3088939,4-3-3,4997111|4919348|262906|26235426|297038|34125|298326|53631830|4981011|21530523|46122468
1172706016,3-4-1-2,4933516|2307123|411187|3570168|4081987|44400090|55253583|6337436|135716|3143518|4896808,3-5-1-1,4947845|51513|4920475|32354|61667340|4955734|49811622|4911459|61666052|52479|54187441
1172701761,4-1-4-1,9090053|5078577|73306030|32718413|26034176|2523507|5072781|9106314|31842573|1072736|42523796,4-2-3-1,1380568|46522|3395644|62195259|2296980|26124980|46480693|71349236|56356111|1382500|4322199
1172703463,4-3-3,29102836|14708792|1001735|56119602|80400334|26012763|49722750|101262|30908773|47039846|6535466,4-3-3,142156|29062264|174678|63858711|6624338|141190|4960564|50084517|450793|141351|21910161
1172693251,3-5-2,5092745|5722738|62327762|45374140|4172308|14412874|312172|2556995|45815924|552384|45306842,3-4-2-1,4897291|232316|22214290|4899706|42642131|1625771|26099220|368200|21723240|23805453|4917738
1172692400,3-5-2,142156|5094516|63858711|174678|21910161|50084517|141190|4960564|6624338|141351|450793,3-5-2,23127482|105770|3026471|45320849|50755243|87255|7735721|312333|26228181|3088939|126700
1172697506,4-3-3,99330|21819840|43687504|6061965|6533856|52815560|145376|20513647|356769|20685112|55067789,3-4-1-2,4933516|2307123|411187|3570168|4081987|44400090|55253583|6337436|135716|3143518|401849
1172690698,4-3-1-2,4947845|51800938|66840109|400078|61666052|4911459|4920475|9153165|52479|54187441|34769,3-5-2,4948167|55036072|5088398|14732137|48633263|153265|2531557|52387461|9063327|3374553|53400312
1172694953,3-4-3,4938024|3101497|4910171|26112422|20448925|4915967|18830|66969|54721317|14000|26015339,3-4-2-1,89670|26154926|4898579|61911577|56189315|3565821|125412|3577896|126056|52153850|141029
1172695804,4-3-3,4997111|4919348|262906|26235426|297038|34125|298326|234248|370293|8187970|46122468,3-5-2,4901155|62112022|20452789|42580146|4954929|5954900|4994535|42957047|20443934|3025022|5061350
1172688145,3-4-2-1,89670|429863|4898579|291081|56189315|3565821|125412|26154926|126056|52153850|20872677,4-2-3-1,1380568|54186314|4234615|62195259|2296980|26124980|106253|47499340|56356111|57079967|64552782
1172683039,4-2-3-1,5006932|21728|310723|6320048|20682375|5035107|212996|4900672|7215208|4908722|14975730,3-4-2-1,4938024|5940893|3101497|26112422|20448925|18830|4915967|66969|54721317|26015339|1366883
1172684741,3-5-2,5092745|5722738|62327762|45374140|4172308|14412874|312172|2556995|45815924|42420595|45306842,3-5-2,451276|4992603|959|4017587|1648472|56061159|53123|4919992|1622551|55675242|35091
1172683890,3-5-2,142156|5094516|63858711|174678|21910161|163408|141190|4960564|6624338|141351|450793,3-5-2,4928525|4034975|2561986|7611751|2561503|175644|6763120|3580633|48841436|9566935|50331169
1172689847,3-5-2,23127482|105770|3026471|45320849|50755243|87255|7735721|312333|26228181|3088939|126700,3-4-3,5016270|5027540|211708|6054398|138936|218792|145537|4997916|87738|46369120|89026
1172686443,3-5-2,3577735|7378140|9092307|3092803|60271953|43946|121548|369166|228291|2891|43463,4-3-3,99330|6660885|43687504|6061965|6533856|52815560|145376|6302177|42455693|5006288|55067789
1172682188,3-4-2-1,4897291|232316|4897935|7747313|42642131|1625771|4899706|368200|3021641|23805453|4917738,3-5-2,4947845|66840109|51513|32354|51800938|9153165|4920475|4911459|61666052|5071493|34769
1172687294,4-3-2-1,29102836|14708792|1001735|4897774|80400334|49722750|1032003|101262|6535466|26059453|47039846,4-3-3,4997111|4919348|262906|296555|297038|203980|298326|234248|4981011|8187970|46122468
1172688996,3-4-1-2,4933516|19717502|411187|2307123|4081987|44400090|55253583|6337436|135716|3143518|401849,3-5-2,4901155|4978113|20452789|42580146|4954929|5025125|42957047|1027817|20443934|3025022|5061350
1172685592,4-2-3-1,9090053|3177972|73306030|46945983|26034176|281582|2523507|5072781|53946585|1072736|70238014,3-5-2,4948167|14732137|5088398|4905663|4951387|58700754|153265|65790389|9063327|53400312|5081314
1172679635,3-5-2,9058980|19717502|411187|3570168|4081987|135716|44400090|22343251|6337436|401849|3143518,3-5-2,3577735|7378140|9092307|3092803|60271953|43946|121548|369166|228291|3580150|43463
1172680486,3-5-2,23127482|105770|3026471|50755243|3191818|87255|7735721|312333|26228181|3088939|126700,3-5-2,5092745|5722738|62327762|45374140|4172308|5953934|312172|45256610|45815924|42420595|45306842
1172677933,3-5-2,8058848|14732137|5088398|4905663|48633263|4946557|153265|52387461|9063327|5042352|53400312,3-5-2,29102836|1001735|1032003|4897774|30908773|14708792|49722750|101262|80400334|6535466|47039846
1172677082,3-4-3,5016270|5027540|211708|6054398|7608048|145537|218792|4997916|87738|46369120|89026,3-4-2-1,4938024|5940893|3101497|26112422|20233668|18830|4915967|20448925|66969|26015339|54721317
1172676231,4-3-3,4997111|6694051|262906|26235426|297038|203980|298326|234248|4981011|8187970|21818713,4-2-3-1,5006932|21728|5007093|6320048|20682375|5035107|212996|4900672|4917416|4908722|50081941
1172673678,3-5-2,4947845|51513|66840109|32354|51800938|9153165|4920475|4911459|61666052|5071493|34769,3-4-2-1,89670|429863|291081|4898579|257754|125412|3565821|3577896|126056|52153850|46491963
1172674529,3-5-2,4901155|4978113|20452789|42580146|55166965|5025125|42957047|1027817|20443934|3025022|5061350,4-2-3-1,9090053|5078577|73306030|46945983|26034176|281582|2523507|19152070|53946585|1072736|42523796
1172681337,3-5-2,4928525|4034975|2561986|7611751|2561503|175644|6763120|3580633|48841436|9566935|50331169,3-4-2-1,4897291|7747313|22214290|4897935|14719096|4899706|1625771|368200|10757691|23805453|3021641
1172675380,3-5-2,451276|4992603|295750|959|4992764|53123|264194|4919992|1622551|35091|3463103,4-2-3-1,1380568|54186314|3395644|62195259|114625|26124980|46480693|71349236|56356111|57079967|9653
1172678784,4-3-3,99330|21819840|43687504|6061965|6533856|6302177|145376|52815560|356769|5006288|55067789,3-1-4-2,142156|5094516|7533666|63858711|141190|21910161|163408|4960564|6624338|450793|141351
1172666019,4-2-3-1,5006932|21728|310723|5007093|20682375|212996|5035107|55909819|4917416|4908722|50081941,3-5-2,4901155|4978113|20452789|42580146|4954929|5025125|1027817|42957047|20443934|3025022|5061350
1172672827,3-4-2-1,89670|429863|291081|4898579|56189315|3565821|125412|3577896|126056|52153850|20872677,3-4-3,5016270|5027540|211708|6054398|7608048|145537|7637833|4997916|87738|46369120|89026
1172665168,3-4-2-1,4897291|4897935|22214290|7747313|368200|4899706|1625771|14719096|3021641|23805453|4917738,4-3-2-1,142156|6624338|5094516|7533666|174678|163408|141190|4960564|4900994|21910161|141351
1172671976,3-5-2,8058848|14732137|50708|5088398|48633263|4946557|153265|52387461|9063327|5042352|53400312,3-5-2,451276|4992603|295750|959|4992764|56061159|264194|4919992|1622551|3463103|35091
1172669423,4-2-3-1,9090053|5078577|73306030|46945983|26034176|281582|2523507|19152070|53946585|1072736|42523796,3-5-2,9058980|19717502|411187|3570168|25195044|55253583|44400090|43551781|6337436|135716|3143518
1172670274,3-5-2,3577735|7378140|9092307|3092803|60271953|43946|121548|3583048|228291|3580150|43463,4-3-3,4997111|4919348|262906|26235426|297038|203980|34125|234248|4981011|3544569|21818713
1172668572,3-4-2-1,136843|5940893|3101497|26112422|293335|4915967|18830|66969|54721317|26015339|4896969,3-5-2,4947845|51513|32354|88777647|51800938|9153165|4920475|4911459|61666052|5071493|34769
1172667721,3-5-2,5092745|5722738|3053841|45374140|4172308|5953934|2556995|312172|14412874|45306842|42420595,3-5-2,4928525|50082585|2561986|7611751|2306801|175644|32837|3580633|48841436|9566935|50331169
1172671125,3-5-2,29102836|1001735|68946311|4897774|14708792|26012763|49722750|101262|80400334|47039846|265643,3-5-2,23127482|105770|3026471|50755243|3191818|55970838|7735721|312333|26228181|3088939|126700
1172666870,4-2-3-1,1380568|46522|62195259|3395644|1382500|106253|46480693|71349236|56356111|57079967|4322199,4-3-3,99330|21819840|43687504|6061965|6533856|52815560|145376|6302177|356769|5006288|4916611
1172661764,4-3-3,99330|6660885|43687504|6061965|6533856|6302177|145376|52815560|42455693|5006288|4916611,3-4-2-1,4948167|14732137|5088398|4905663|48633263|52387461|153265|9063327|4951387|3374553|5042352
1172662615,3-4-1-2,4933516|3026793|411187|3570168|4081987|44400090|43551781|6337436|135716|401849|13839,4-2-3-1,1380568|54186314|3395644|62195259|2296980|46480693|26124980|71349236|56356111|57079967|9653
1172659211,3-5-2,451276|4992603|295750|959|4992764|56061159|264194|4919992|1648472|35091|3463103,3-5-2,3577735|7378140|9092307|3092803|60271953|43946|121548|3583048|228291|3580150|2891
1172660062,4-3-3,4997111|4919348|262906|26235426|297038|203980|298326|234248|4981011|3544569|21818713,4-2-3-1,9090053|5078577|73306030|46945983|26034176|281582|2523507|7596456|53946585|5072781|70238014
