match_id,arbitro,clima_status,clima_temp
1188829062,"Huerta de Aza, Marta",clear day,14.83
1184668523,"Arcediano Monescillo, Damaso",clear day,18.52
1184665970,"Cid Camacho, German",wind,14.6
1184666821,"Palencia Caballero, Daniel",wind,10.04
1184672778,"Sanchez Lopez, Rafael",cloudy,9.62
1184667672,"Fuentes Molina, Andres",cloudy,9.62
1184665119,"Muresan, Sergui Claudiu",rain,11.73
1184654907,"Ais Reig, Saul",cloudy,12.82
1184655758,"Muniz Munoz, Carlos",cloudy,11.28
1184656609,"Bestard Servera, Luis",partly cloudy day,12.55
1184659162,"Lax Franco, Salvador",partly cloudy day,11.38
1188828211,"Orellana Cid, Manuel Jesus",cloudy,2.0
1184657460,"Mallo Fernandez, Eder",partly cloudy day,15.53
1184661715,"Morilla Turrion, Alejandro",partly cloudy night,12.87
1184660864,"Sanchez Villalobos, Jose Antonio",partly cloudy day,9.27
1184658311,"Ojaos Valera, Alejandro",cloudy,11.97
1184660013,"De Ena Wolf, Alonso",cloudy,13.01
1184662566,,cloudy,12.44
1188827360,"Etayo Herrera, Gorka",partly cloudy night,15.34
1184648099,"Palencia Caballero, Daniel",clear day,14.9
1184648950,"Sanchez Lopez, Rafael",clear night,12.09
1184645546,"Moreno Aragon, Alvaro",clear day,11.69
1184652354,"Perez Hernandez, Manuel Angel",partly cloudy day,15.4
1184649801,"Muresan, Sergui Claudiu",partly cloudy day,15.8
1184647248,"Lax Franco, Salvador",cloudy,10.44
1184654056,"Cid Camacho, German",clear day,14.2
1184650652,"Fuentes Molina, Andres",cloudy,9.93
1184651503,"Morilla Turrion, Alejandro",cloudy,15.82
1184646397,"Gonzalez Esteban, Jon Ander",partly cloudy night,12.41
1184618314,"Palencia Caballero, Daniel",cloudy,15.31
1184640440,"Palencia Caballero, Daniel",clear night,13.41
1184637887,"Ais Reig, Saul",cloudy,12.46
1188826509,"Mallo Fernandez, Eder",cloudy,11.01
1184638738,"Arcediano Monescillo, Damaso",cloudy,13.88
1184637036,"Sanchez Villalobos, Jose Antonio",clear night,17.04
1184641291,"Muniz Munoz, Carlos",clear day,16.23
1184644695,"Orellana Cid, Manuel Jesus",partly cloudy day,14.49
1184642993,"Sanchez Lopez, Rafael",clear day,13.84
1184642142,"Bestard Servera, Luis",clear day,15.46
1184643844,"De Ena Wolf, Alonso",clear night,14.73
1184632781,"Fuentes Molina, Andres",rain,11.18
1184635334,"Perez Hernandez, Manuel Angel",cloudy,11.2
1184628526,"Muresan, Sergui Claudiu",wind,10.53
1184626824,"Moreno Aragon, Alvaro",cloudy,13.29
1184629377,"Ais Reig, Saul",wind,12.35
1184631079,"Etayo Herrera, Gorka",cloudy,10.04
1184631930,"Bestard Servera, Luis",clear night,5.09
1184633632,"Gonzalez Esteban, Jon Ander",clear day,4.63
1184634483,"Huerta de Aza, Marta",wind,4.42
1184627675,"Morilla Turrion, Alejandro",clear day,13.82
1188825658,"Cid Camacho, German",clear night,12.1
1184619165,"Orellana Cid, Manuel Jesus",,
1184625973,"De Ena Wolf, Alonso",partly cloudy night,11.32
1184625122,"Etayo Herrera, Gorka",cloudy,11.01
1184624271,"Fuentes Molina, Andres",cloudy,14.15
1184623420,"Mallo Fernandez, Eder",cloudy,12.73
1184620016,"Muniz Munoz, Carlos",cloudy,8.68
1184617463,"Bestard Servera, Luis",cloudy,11.17
1184622569,"Sanchez Lopez, Rafael",clear day,18.81
1188824807,"Sanchez Villalobos, Jose Antonio",clear day,1.39
1184621718,"Ojaos Valera, Alejandro",cloudy,6.5
1184614059,"Moreno Aragon, Alvaro",cloudy,6.99
1184610655,"Gonzalez Diaz, Miguel",cloudy,9.87
1188823956,"Gonzalez Esteban, Jon Ander",partly cloudy night,11.57
1184616612,"Arcediano Monescillo, Damaso",clear night,8.64
1184609804,"Cid Camacho, German",cloudy,13.56
1184615761,"Ojaos Valera, Alejandro",partly cloudy day,15.58
1184614910,"Perez Hernandez, Manuel Angel",partly cloudy night,9.9
1184612357,"Huerta de Aza, Marta",cloudy,6.59
1184608953,"Sanchez Villalobos, Jose Antonio",wind,10.15
1184611506,"Muresan, Sergui Claudiu",wind,8.08
1184608102,"Ais Reig, Saul",cloudy,9.81
1184602996,"Etayo Herrera, Gorka",wind,15.1
1184604698,"Muniz Munoz, Carlos",cloudy,10.45
1184600443,"Mallo Fernandez, Eder",wind,10.24
1184606400,"Morilla Turrion, Alejandro",cloudy,9.2
1188823105,"Fuentes Molina, Andres",cloudy,-0.78
1184601294,"Palencia Caballero, Daniel",wind,11.42
1184605549,"Perez Hernandez, Manuel Angel",cloudy,8.52
1184603847,"De Ena Wolf, Alonso",partly cloudy day,15.24
1184598741,"Cid Camacho, German",cloudy,6.45
1184599592,"Sanchez Lopez, Rafael",cloudy,3.71
1184602145,"Bestard Servera, Luis",rain,11.07
1184595337,"Muresan, Sergui Claudiu",clear night,4.35
1184591933,"Muniz Munoz, Carlos",clear night,7.12
1184594486,"Moreno Aragon, Alvaro",fog,4.61
1184593635,"Ais Reig, Saul",partly cloudy night,5.73
1184597890,"Lax Franco, Salvador",rain,10.46
1188822254,"Ojaos Valera, Alejandro",rain,7.39
1184591082,"Gonzalez Diaz, Miguel",partly cloudy night,9.41
1184592784,"Huerta de Aza, Marta",cloudy,8.67
1184590231,"Sanchez Villalobos, Jose Antonio",cloudy,5.53
1184597039,"Gonzalez Esteban, Jon Ander",cloudy,12.51
1184596188,"Arcediano Monescillo, Damaso",cloudy,8.33
1184584274,"Cid Camacho, German",cloudy,5.65
1184585976,"Mallo Fernandez, Eder",clear day,15.85
1184586827,"Bestard Servera, Luis",clear day,11.37
1184580870,"Orellana Cid, Manuel Jesus",clear day,8.09
1184580019,"Etayo Herrera, Gorka",cloudy,9.36
1184581721,"Fuentes Molina, Andres",cloudy,4.12
1188821403,"Ais Reig, Saul",cloudy,-2.07
1184585125,"Perez Hernandez, Manuel Angel",partly cloudy day,15.57
1184583423,"Muniz Munoz, Carlos",rain,9.69
1184587678,"Palencia Caballero, Daniel",cloudy,7.91
1184582572,"Sanchez Lopez, Rafael",partly cloudy night,14.5
1184576615,"Ojaos Valera, Alejandro",clear night,7.35
1184578317,"Arcediano Monescillo, Damaso",wind,4.07
1184574913,"Lax Franco, Salvador",cloudy,6.4
1188820552,"Moreno Aragon, Alvaro",rain,14.87
1184571509,"Morilla Turrion, Alejandro",cloudy,7.89
1184573211,"Huerta de Aza, Marta",cloudy,11.78
1184570658,"Sanchez Villalobos, Jose Antonio",cloudy,8.72
1184574062,"Gonzalez Diaz, Miguel",cloudy,11.84
1184575764,"Gonzalez Esteban, Jon Ander",cloudy,15.84
1184572360,"Muresan, Sergui Claudiu",cloudy,9.15
1184577466,"De Ena Wolf, Alonso",rain,7.47
1184566403,,cloudy,10.62
1184567254,,cloudy,1.7
1184564701,,snow,4.37
1184561297,,rain,3.84
1184568105,,rain,5.77
1184562148,,rain,11.3
1184563850,"Orellana Cid, Manuel Jesus",cloudy,14.34
1184569807,"Ais Reig, Saul",partly cloudy night,7.72
1184565552,"Sanchez Lopez, Rafael",cloudy,10.68
1188819701,"Mallo Fernandez, Eder",cloudy,2.78
1184562999,"Muniz Munoz, Carlos",rain,9.21
1184557893,"Sanchez Villalobos, Jose Antonio",cloudy,9.95
1184553638,"Muresan, Sergui Claudiu",rain,14.41
1184551936,"Arcediano Monescillo, Damaso",cloudy,13.73
1184552787,"Ojaos Valera, Alejandro",cloudy,11.46
1184560446,,clear night,8.71
1184559595,,clear night,11.87
1184555340,,clear night,12.48
1184556191,,partly cloudy day,14.07
1188818850,,clear day,11.43
1184557042,,partly cloudy day,18.14
1184554489,"Morilla Turrion, Alejandro",cloudy,6.91
1184545128,"Cid Camacho, German",clear night,14.32
1184548532,"Ais Reig, Saul",clear day,19.32
1184551085,"Etayo Herrera, Gorka",partly cloudy day,11.49
1184546830,"Muniz Munoz, Carlos",clear night,9.4
1184544277,"Bestard Servera, Luis",clear night,13.85
1184549383,"Orellana Cid, Manuel Jesus",wind,16.23
1184550234,"Palencia Caballero, Daniel",clear day,13.16
1184542575,"Perez Hernandez, Manuel Angel",clear day,17.01
1184543426,"Mallo Fernandez, Eder",cloudy,13.6
1184545979,"Fuentes Molina, Andres",cloudy,15.02
1188817999,"Sanchez Lopez, Rafael",partly cloudy day,7.67
1184533214,"Gonzalez Esteban, Jon Ander",clear night,8.93
1184535767,"Arcediano Monescillo, Damaso",clear night,11.26
1184536618,"Morilla Turrion, Alejandro",cloudy,7.29
1184541724,"Moreno Aragon, Alvaro",cloudy,12.27
1184538320,"Sanchez Villalobos, Jose Antonio",cloudy,12.71
1184534916,"De Ena Wolf, Alonso",rain,6.66
1184540873,"Huerta de Aza, Marta",cloudy,9.91
1184539171,"Muresan, Sergui Claudiu",clear night,13.44
1184537469,"Gonzalez Diaz, Miguel",rain,6.73
1184534065,"Lax Franco, Salvador",clear day,17.53
1188817148,"Ojaos Valera, Alejandro",cloudy,11.95
1184505131,"Morilla Turrion, Alejandro",cloudy,19.69
1184525555,"Sanchez Lopez, Rafael",rain,9.45
1184532363,"Palencia Caballero, Daniel",partly cloudy night,13.1
1184528108,"Bestard Servera, Luis",cloudy,8.11
1184524704,"Muniz Munoz, Carlos",clear day,17.29
1184530661,"Orellana Cid, Manuel Jesus",cloudy,12.17
1184528959,"Etayo Herrera, Gorka",wind,15.39
1184527257,"Perez Hernandez, Manuel Angel",clear night,5.74
1184531512,"Mallo Fernandez, Eder",cloudy,6.66
1184523853,"Fuentes Molina, Andres",cloudy,7.0
1188816297,"Cid Camacho, German",clear day,0.08
1184526406,"Morilla Turrion, Alejandro",cloudy,16.73
1184522151,"Gonzalez Esteban, Jon Ander",clear night,8.47
1184523002,"Lax Franco, Salvador",clear night,12.9
1184515343,"De Ena Wolf, Alonso",cloudy,11.4
1184519598,"Moreno Aragon, Alvaro",rain,15.04
1184518747,"Huerta de Aza, Marta",clear day,20.02
1184517896,"Sanchez Villalobos, Jose Antonio",cloudy,16.93
1184520449,"Arcediano Monescillo, Damaso",wind,19.77
1184514492,"Ais Reig, Saul",cloudy,15.28
1184516194,"Ojaos Valera, Alejandro",cloudy,17.25
1188815446,"Muresan, Sergui Claudiu",cloudy,16.4
1184517045,"Gonzalez Diaz, Miguel",rain,9.78
1184505982,"Muniz Munoz, Carlos",cloudy,9.3
1184513641,"Bestard Servera, Luis",cloudy,16.95
1184506833,"Mallo Fernandez, Eder",cloudy,14.5
1184512790,"Etayo Herrera, Gorka",cloudy,21.07
1184507684,,partly cloudy night,16.15
1184510237,,partly cloudy night,14.75
1188814595,,wind,13.89
1184509386,,rain,12.38
1184511088,,rain,13.51
1184511939,"Sanchez Lopez, Rafael",rain,11.65
1184037932,"Sanchez Villalobos, Jose Antonio",cloudy,19.84
1184502578,"Ojaos Valera, Alejandro",partly cloudy night,9.23
1184498323,,partly cloudy night,13.36
1184501727,,clear night,16.01
1184504280,,partly cloudy day,22.74
1184500876,,cloudy,17.36
1188813744,,cloudy,9.12
1184503429,"Lax Franco, Salvador",clear night,17.77
1184500025,"Gonzalez Esteban, Jon Ander",cloudy,16.06
1184497472,"Moreno Aragon, Alvaro",cloudy,16.06
1184499174,"Sanchez Villalobos, Jose Antonio",cloudy,13.64
1184496621,,cloudy,18.84
1184047293,,clear night,13.11
1184045591,,cloudy,21.27
1184043038,,partly cloudy night,13.96
1188812893,,cloudy,24.29
1184048995,"Fuentes Molina, Andres",rain,11.94
1184044740,"Etayo Herrera, Gorka",partly cloudy day,27.17
1184049846,"Orellana Cid, Manuel Jesus",rain,12.74
1184046442,"Mallo Fernandez, Eder",cloudy,16.09
1184048144,"Muniz Munoz, Carlos",partly cloudy day,26.52
1188812042,"Perez Hernandez, Manuel Angel",cloudy,13.5
1184043889,,cloudy,14.97
1188811191,,cloudy,21.44
1184038783,,partly cloudy night,21.19
1184041336,,,
1184042187,,partly cloudy day,26.15
1184040485,,cloudy,21.23
1184036230,,wind,20.16
1184035379,,cloudy,20.8
1184034528,"Arcediano Monescillo, Damaso",clear day,23.59
1184039634,"Gonzalez Diaz, Miguel",partly cloudy day,23.21
1188810340,,clear night,7.52
1184031124,,clear night,24.1
1184030273,"Muniz Munoz, Carlos",cloudy,21.71
1184032826,"Perez Hernandez, Manuel Angel",clear day,20.67
1184026018,"Cid Camacho, German",cloudy,24.96
1184025167,"Orellana Cid, Manuel Jesus",clear day,21.97
1184033677,"Morilla Turrion, Alejandro",clear day,24.22
1184027720,"Mallo Fernandez, Eder",cloudy,20.73
1188809489,"Fuentes Molina, Andres",clear day,21.84
1184031975,"Bestard Servera, Luis",clear day,23.63
1184026869,"Palencia Caballero, Daniel",clear day,23.97
1184028571,,cloudy,17.37
1184021763,"Orellana Cid, Manuel Jesus",partly cloudy night,17.59
1184024316,,clear night,20.17
1184017508,,partly cloudy day,17.49
1184023465,,clear day,20.54
1184020061,,cloudy,22.5
1184018359,,wind,21.06
1184016657,,clear night,23.06
1188808638,,clear day,15.72
1184022614,,clear day,25.14
1184015806,,cloudy,17.97
1184020912,,clear night,21.38
1184006445,"Etayo Herrera, Gorka",partly cloudy night,20.23
1184014955,"Arcediano Monescillo, Damaso",cloudy,19.14
1184014104,"Fuentes Molina, Andres",cloudy,19.6
1184013253,"Moreno Aragon, Alvaro",cloudy,21.4
1184008998,"Palencia Caballero, Daniel",cloudy,21.29
1184012402,"Morilla Turrion, Alejandro",wind,22.64
1184009849,"Bestard Servera, Luis",cloudy,22.32
1184010700,"Muniz Munoz, Carlos",clear night,19.41
1188807787,"Mallo Fernandez, Eder",cloudy,20.19
1184007296,"Orellana Cid, Manuel Jesus",clear night,14.72
1184001339,"Sanchez Lopez, Rafael",cloudy,10.32
1183999637,"Muniz Munoz, Carlos",clear night,24.91
1184003892,"Gonzalez Esteban, Jon Ander",partly cloudy day,28.33
1184005594,"Moreno Aragon, Alvaro",rain,14.86
1184004743,"Ais Reig, Saul",partly cloudy day,28.52
1184002190,"Ojaos Valera, Alejandro",partly cloudy day,25.36
1183997084,"Perez Hernandez, Manuel Angel",clear night,24.28
1188806936,"De Ena Wolf, Alonso",cloudy,16.09
1183998786,"Sanchez Villalobos, Jose Antonio",cloudy,29.81
1183997935,"Huerta de Aza, Marta",cloudy,24.59
1184003041,"Gonzalez Diaz, Miguel",clear day,20.14
1183989425,"Palencia Caballero, Daniel",clear night,28.3
1183990276,"Fuentes Molina, Andres",clear night,25.99
1183991127,"Lax Franco, Salvador",clear day,23.77
1183994531,"Moreno Aragon, Alvaro",cloudy,24.81
1183992829,"Muresan, Sergui Claudiu",clear day,24.98
1188805234,"Morilla Turrion, Alejandro",clear day,17.42
1183991978,"Arcediano Monescillo, Damaso",cloudy,21.21
1183996233,"Etayo Herrera, Gorka",cloudy,26.09
1183993680,"Mallo Fernandez, Eder",partly cloudy day,27.85
1183995382,"Bestard Servera, Luis",cloudy,22.53
1188806085,"Cid Camacho, German",partly cloudy day,21.93
1188804383,"Orellana Cid, Manuel Jesus",cloudy,16.48
1188803532,"De Ena Wolf, Alonso",cloudy,24.25
1183985170,"Fuentes Molina, Andres",partly cloudy day,28.08
1183987723,"Ais Reig, Saul",cloudy,23.71
1183983468,"Perez Hernandez, Manuel Angel",cloudy,25.82
1183986872,"Sanchez Lopez, Rafael",cloudy,26.97
1183980915,"Lax Franco, Salvador",partly cloudy night,24.7
1183982617,"Sanchez Villalobos, Jose Antonio",wind,31.28
1183988574,"Muniz Munoz, Carlos",cloudy,25.66
1183986021,,clear night,28.77
1183984319,,wind,27.21
1183973256,"Arcediano Monescillo, Damaso",clear night,20.78
1183976660,"Muresan, Sergui Claudiu",wind,21.22
1183972405,"Huerta de Aza, Marta",cloudy,24.56
1183980064,"Mallo Fernandez, Eder",clear day,23.52
1188801830,"Moreno Aragon, Alvaro",cloudy,17.77
1188802681,"Gonzalez Diaz, Miguel",wind,26.22
1183975809,"Cid Camacho, German",cloudy,22.69
1183979213,"Etayo Herrera, Gorka",clear day,26.68
1183977511,"Bestard Servera, Luis",cloudy,23.87
1183978362,"Palencia Caballero, Daniel",cloudy,21.21
1183974958,"Morilla Turrion, Alejandro",partly cloudy day,20.82
1183963044,"Ojaos Valera, Alejandro",clear night,31.42
1183969001,"Morilla Turrion, Alejandro",clear day,30.17
1183965597,"De Ena Wolf, Alonso",cloudy,24.99
1183970703,"Sanchez Lopez, Rafael",partly cloudy day,29.99
1183969852,"Sanchez Villalobos, Jose Antonio",partly cloudy day,21.77
1188800979,"Perez Hernandez, Manuel Angel",clear night,27.54
1183967299,"Fuentes Molina, Andres",partly cloudy day,25.6
1183963895,"Gonzalez Esteban, Jon Ander",clear day,28.78
1183966448,"Orellana Cid, Manuel Jesus",clear night,22.09
1183964746,"Lax Franco, Salvador",clear night,27.57
1183968150,"Muniz Munoz, Carlos",clear day,20.47
1188797575,"Mallo Fernandez, Eder",cloudy,31.8
1188798426,"Moreno Aragon, Alvaro",partly cloudy day,22.48
1188799277,,clear day,21.65
1183961342,,partly cloudy night,32.77
1183958789,,clear day,29.94
1183960491,,partly cloudy day,27.23
1183957087,"Palencia Caballero, Daniel",clear night,30.5
1183962193,,,
1183959640,,,
1188800128,"Muresan, Sergui Claudiu",partly cloudy night,31.25
1183957938,"Gonzalez Esteban, Jon Ander",partly cloudy night,29.33
1028345780,"England, Darren",wind,14.92
1028346631,"Bramall, Thomas",wind,15.7
1028350035,,,
1028343227,"Smith, Lewis",wind,18.42
1028344078,"Madley, Andy",cloudy,18.94
1028350886,"Pawson, Craig",wind,15.78
1028349184,"Bond, Darren",wind,18.49
1028348333,"Taylor, Anthony",wind,16.56
1028347482,"Harrington, Tony",wind,14.75
1028344929,"Robinson, Tim",wind,19.03
1028341525,"Bramall, Thomas",cloudy,17.11
1028338972,"Webb, David",cloudy,18.18
1028337270,"Madley, Andy",clear day,15.22
1028334717,"Hooper, Simon",partly cloudy day,18.08
1028340674,"Kitchen, Andrew",partly cloudy day,17.7
1028336419,"Gillett, Jarred",clear day,17.9
1028342376,"Barrott, Samuel",clear day,17.35
1028339823,"Oliver, Michael",clear day,17.83
1028338121,"Kavanagh, Chris",clear day,15.86
1028335568,"Bankes, Peter",clear day,18.31
1028328760,"Taylor, Anthony",cloudy,22.02
1028329611,"Gillett, Jarred",cloudy,22.13
1028331313,"Harrington, Tony",partly cloudy day,21.84
1028333015,"Kavanagh, Chris",clear day,22.23
1028330462,"Brooks, John",partly cloudy day,17.07
1028326207,"Attwell, Stuart",clear day,19.11
1028327909,"Barrott, Samuel",clear day,19.36
1028327058,"England, Darren",clear day,20.9
1028333866,,,
1028332164,"Robinson, Tim",clear day,20.33
1028321952,"Madley, Andy",clear day,11.4
1028321101,,clear day,16.25
1028319399,,clear day,16.19
1028325356,,partly cloudy day,15.79
1028320250,,cloudy,14.32
1028317697,,clear day,20.02
1028323654,,clear day,20.4
1028322803,,clear day,20.31
1028318548,,clear day,19.51
1028324505,,clear day,19.15
1028315144,,clear day,21.49
1028312591,,,
1028309187,"Bankes, Peter",clear day,16.8
1028310889,"England, Darren",cloudy,16.56
1028314293,"Salisbury, Michael",cloudy,15.28
1028315995,"Harrington, Tony",cloudy,17.24
1028316846,,,
1028311740,"Kavanagh, Chris",cloudy,16.39
1028310038,"Salisbury, Michael",partly cloudy day,12.69
1028313442,"Pawson, Craig",cloudy,12.92
1028307485,"Bankes, Peter",partly cloudy day,12.64
1028305783,"Attwell, Stuart",partly cloudy day,14.72
1028304081,"Taylor, Anthony",cloudy,14.05
1028306634,"Jones, Robert",clear day,15.18
1028304932,"Kavanagh, Chris",cloudy,13.37
1028300677,"Gillett, Jarred",cloudy,13.46
1028302379,"Barrott, Samuel",cloudy,14.94
1028301528,"Robinson, Tim",cloudy,15.36
1028303230,"Hooper, Simon",cloudy,14.48
1028308336,"Kitchen, Andrew",cloudy,15.01
1028273445,"England, Darren",cloudy,9.66
1028292167,,cloudy,10.34
1028297273,"Oliver, Michael",cloudy,11.32
1028294720,"Attwell, Stuart",cloudy,15.5
1028299826,,,
1028295571,"Madley, Andy",cloudy,10.2
1028293018,"Hooper, Simon",cloudy,19.8
1028298124,"Pawson, Craig",cloudy,19.34
1028293869,"Bond, Darren",cloudy,16.47
1028298975,"Bramall, Thomas",cloudy,16.76
1028296422,"Gillett, Jarred",cloudy,18.51
1028288763,"Jones, Robert",clear night,10.01
1028289614,"Brooks, John",clear day,15.95
1028284508,"Oliver, Michael",clear day,15.88
1028290465,"Salisbury, Michael",clear day,15.13
1028287061,"Kavanagh, Chris",clear day,15.7
1028283657,"Hooper, Simon",clear day,15.01
1028291316,"Robinson, Tim",clear day,17.59
1028287912,"Bankes, Peter",wind,14.36
1028285359,"Taylor, Anthony",clear day,17.42
1028286210,"England, Darren",clear day,13.9
1028279402,"Pawson, Craig",cloudy,14.84
1028282806,"Barrott, Samuel",clear night,11.76
1028280253,"England, Darren",clear night,11.19
1028276849,"Attwell, Stuart",wind,11.29
1028281955,"Madley, Andy",clear night,12.43
1028281104,"Bankes, Peter",clear night,9.16
1028275147,"Jones, Robert",wind,12.38
1028277700,"Gillett, Jarred",clear night,10.04
1028275998,"Brooks, John",clear night,11.02
1028278551,"Harrington, Tony",clear night,11.99
1028271743,"Bramall, Thomas",cloudy,6.26
1028270041,"Madley, Andy",partly cloudy day,9.18
1028267488,"Kavanagh, Chris",partly cloudy day,8.98
1028266637,"Pawson, Craig",partly cloudy day,6.64
1028274296,"Jones, Robert",cloudy,7.65
1028270892,"Salisbury, Michael",partly cloudy day,6.8
1028272594,"Hooper, Simon",cloudy,8.11
1028269190,"Bond, Darren",cloudy,7.31
1028264935,"Salisbury, Michael",cloudy,9.77
1028262382,"Taylor, Anthony",clear day,16.4
1028264084,"Brooks, John",partly cloudy day,16.26
1028259829,"Robinson, Tim",clear day,16.65
1028265786,,cloudy,10.57
1028258127,,cloudy,13.34
1028260680,,cloudy,13.93
1028258978,,cloudy,12.63
1028261531,,cloudy,14.01
1028263233,,cloudy,13.18
1028253021,"Attwell, Stuart",clear night,6.15
1028256425,"Kavanagh, Chris",cloudy,5.51
1028251319,"Madley, Andy",partly cloudy night,4.91
1028249617,"Hooper, Simon",cloudy,6.47
1028257276,"England, Darren",cloudy,5.14
1028252170,"Gillett, Jarred",partly cloudy night,6.23
1028255574,"Bramall, Thomas",clear night,6.88
1028253872,"Bankes, Peter",clear night,5.37
1028254723,"Barrott, Samuel",clear night,6.99
1028250468,"Oliver, Michael",clear night,6.62
1028247064,"Taylor, Anthony",rain,11.03
1028247915,"Gillett, Jarred",rain,10.06
1028242809,"Oliver, Michael",clear day,10.91
1028241107,"Salisbury, Michael",clear day,11.96
1028244511,"Jones, Robert",cloudy,12.6
1028245362,"Robinson, Tim",cloudy,11.99
1028241958,"Pawson, Craig",cloudy,12.45
1028248766,,,
1028243660,"Madley, Andy",clear day,11.26
1028246213,"Harrington, Tony",cloudy,10.68
1028268339,"Pawson, Craig",cloudy,7.5
1028239405,"Bankes, Peter",cloudy,4.61
1028236852,"Hooper, Simon",cloudy,4.93
1028234299,"Taylor, Anthony",cloudy,5.15
1028235150,"Bramall, Thomas",cloudy,6.48
1028232597,"Jones, Robert",rain,4.9
1028237703,"Madley, Andy",cloudy,5.37
1028240256,"England, Darren",cloudy,6.34
1028238554,"Gillett, Jarred",cloudy,7.21
1028236001,"Barrott, Samuel",rain,3.67
1028233448,"Kavanagh, Chris",cloudy,2.8
1028150050,"Oliver, Michael",cloudy,4.07
1028226640,"Attwell, Stuart",,
1028224938,"Bankes, Peter",,
1028225789,"Gillett, Jarred",,
1028229193,"Brooks, John",,
1028231746,"Madley, Andy",,
1028228342,"Oliver, Michael",,
1028224087,"England, Darren",,
1028230044,"Kavanagh, Chris",,
1028227491,"Bond, Darren",,
1028230895,"Hooper, Simon",,
1028218981,"Taylor, Anthony",clear night,7.0
1028216428,"Bankes, Peter",partly cloudy day,6.2
1028218130,"Harrington, Tony",partly cloudy day,7.89
1028222385,"Jones, Robert",cloudy,7.74
1028220683,"Brooks, John",cloudy,4.5
1028219832,"Salisbury, Michael",wind,5.84
1028217279,"Robinson, Tim",partly cloudy day,7.34
1028221534,"Barrott, Samuel",partly cloudy day,7.71
1028215577,"Pawson, Craig",cloudy,7.92
1028223236,"Oliver, Michael",partly cloudy day,5.68
1028208769,"Hooper, Simon",cloudy,3.77
1028210471,"Barrott, Samuel",cloudy,3.29
1028212173,"Bankes, Peter",cloudy,2.39
1028209620,"England, Darren",cloudy,2.78
1028213875,"Taylor, Anthony",cloudy,2.93
1028207067,"Kavanagh, Chris",cloudy,2.53
1028214726,"Bramall, Thomas",cloudy,3.25
1028207918,"Madley, Andy",cloudy,3.31
1028211322,"Salisbury, Michael",partly cloudy day,3.78
1028213024,"Attwell, Stuart",partly cloudy day,4.14
1028206216,"Brooks, John",clear night,3.64
1028201110,"Harrington, Tony",cloudy,5.36
1028198557,"Hooper, Simon",cloudy,7.97
1028200259,"Barrott, Samuel",clear night,5.98
1028201961,"Madley, Andy",partly cloudy night,6.22
1028205365,"England, Darren",clear night,6.32
1028202812,,cloudy,7.45
1028204514,,cloudy,7.14
1028199408,,cloudy,7.13
1028203663,,cloudy,7.19
1028197706,"Bankes, Peter",cloudy,1.75
1028194302,"Oliver, Michael",rain,2.02
1028193451,"Bond, Darren",rain,11.89
1028191749,"Taylor, Anthony",cloudy,3.81
1028192600,"Robinson, Tim",cloudy,3.35
1028195153,"Salisbury, Michael",cloudy,2.3
1028196004,"Attwell, Stuart",cloudy,3.99
1028190898,"Gillett, Jarred",cloudy,1.81
1028190047,"Brooks, John",cloudy,4.43
1028196855,"Madley, Andy",cloudy,2.65
1028182388,"Bankes, Peter",rain,6.6
1028187494,"Hooper, Simon",cloudy,7.73
1028181537,"Pawson, Craig",cloudy,6.83
1028185792,"Brooks, John",partly cloudy night,5.22
1028189196,"Taylor, Anthony",clear night,7.79
1028184090,"Harrington, Tony",cloudy,9.48
1028184941,"Jones, Robert",partly cloudy day,8.55
1028188345,,,
1028183239,"Salisbury, Michael",partly cloudy day,8.32
1028186643,"Oliver, Michael",partly cloudy day,8.23
1028173878,"England, Darren",cloudy,6.61
1028174729,"Madley, Andy",cloudy,7.49
1028176431,"Bond, Darren",cloudy,8.18
1028180686,"Harrington, Tony",cloudy,7.87
1028178984,"Pawson, Craig",cloudy,8.67
1028175580,"Barrott, Samuel",cloudy,9.09
1028173027,"Bramall, Thomas",cloudy,9.81
1028179835,"Smith, Lewis",cloudy,9.53
1028178133,"Taylor, Anthony",partly cloudy day,9.72
1028177282,"Hooper, Simon",partly cloudy day,8.66
1028171325,"Barrott, Samuel",wind,6.02
1028169623,,,
1028170474,"Pawson, Craig",wind,5.64
1028167070,"Kavanagh, Chris",wind,6.59
1028167921,"Robinson, Tim",wind,5.84
1028166219,"Hooper, Simon",cloudy,10.6
1028165368,"Oliver, Michael",wind,11.97
1028168772,"Attwell, Stuart",rain,10.75
1028172176,"Jones, Robert",wind,11.77
1028164517,"Bankes, Peter",wind,10.7
1028156007,"Kavanagh, Chris",partly cloudy night,9.26
1028162815,"England, Darren",cloudy,10.5
1028158560,"Bankes, Peter",cloudy,11.04
1028160262,"Taylor, Anthony",cloudy,10.75
1028157709,"Oliver, Michael",cloudy,11.1
1028161964,"Barrott, Samuel",cloudy,4.78
1028159411,"Harrington, Tony",cloudy,7.11
1028163666,"Hooper, Simon",partly cloudy day,6.37
1028161113,"Bramall, Thomas",cloudy,4.74
1028156858,"Pawson, Craig",cloudy,6.97
1028155156,"Brooks, John",cloudy,6.41
1028154305,"Taylor, Anthony",wind,7.43
1028152603,"Attwell, Stuart",rain,6.16
1028151752,,,
1028150901,"Kavanagh, Chris",rain,6.43
1028153454,"England, Darren",rain,6.74
